Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of gene expression (GO:0010628)	21/771	3.195765364004323E-7	1.0192494157821288E-4	0	0	3.6316472114137484	54.315892756872486	KMT2E;SMARCC1;RPS7;CHD8;PHF1;NR1I2;SMARCA5;SERPINB9;SUPT3H;HIPK2;CDK7;RYBP;MYO1C;TAF1B;TAF1C;WT1;KAT6A;TAF1A;ERCC2;TP53;HSPA1B
histone H3 acetylation (GO:0043966)	6/43	7.805682687436467E-7	2.3430822796463702E-4	0	0	18.6046511627907	261.64174200660307	TADA2A;TAF10;KAT6A;WDR5;TADA1;SUPT3H
histone acetylation (GO:0016573)	7/71	1.0322462678625288E-6	2.926418169390269E-4	0	0	13.145539906103286	181.19514181044542	TADA2A;KAT6A;TAF10;WDR5;TADA1;BRD8;SUPT3H
transcription-coupled nucleotide-excision repair (GO:0006283)	7/73	1.2489654609369282E-6	3.35445828797955E-4	0	0	12.785388127853881	173.79427372426386	CDK7;RFC1;ERCC3;ERCC2;XRCC1;GTF2H1;MNAT1
positive regulation of proteasomal protein catabolic process (GO:1901800)	7/73	1.2489654609369282E-6	3.1867353735805725E-4	0	0	12.785388127853881	173.79427372426386	PSMD10;FBXW7;RFWD2;ARIH2;RAD23A;HSPA1B;SMAD7
positive regulation of gene expression, epigenetic (GO:0045815)	6/47	1.3412891984953071E-6	3.2593327523435965E-4	0	0	17.02127659574468	230.15964796736284	MYO1C;TAF1B;TAF1C;TAF1A;SMARCA5;ASF1A
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	12/291	2.0764960296614415E-6	4.8165269269828795E-4	0	0	5.498281786941581	71.94407524899745	PSMD10;SPSB1;FBXW7;RFWD2;HECW2;BTBD2;RNF38;UBE2A;RFFL;TP53;TOPORS;AURKB
nucleotide-excision repair, preincision complex assembly (GO:0006294)	5/29	2.2793443222708294E-6	5.057171337629584E-4	0	0	22.98850574712644	298.657993892133	CDK7;ERCC3;ERCC2;GTF2H1;MNAT1
positive regulation of transcription, DNA-templated (GO:0045893)	24/1120	3.1200589110469008E-6	6.634025259613473E-4	0	0	2.857142857142857	36.22188192735811	KMT2E;SMARCC1;TFAP2C;CHD8;PHF1;NR1I2;PRDM2;GTF2H1;ZNF24;SUPT3H;SMAD7;HIPK2;CDK7;RYBP;ERCC3;WT1;ZMIZ2;KAT6A;TRAF6;AGO2;ERCC2;MNAT1;TP53;ASF1A
regulation of intracellular signal transduction (GO:1902531)	14/422	3.6981381028005433E-6	7.548639495436469E-4	0	0	4.423380726698262	55.32623542685725	PRMT5;TP53RK;TAF10;EHMT1;VRK2;AURKB;HIPK2;BCR;STK11;KAT6A;TMSB4X;RFFL;MTA2;TP53
7-methylguanosine mRNA capping (GO:0006370)	5/32	3.7957487419486697E-6	7.449886857755408E-4	0	0	20.833333333333336	260.03393478377075	CDK7;ERCC3;ERCC2;GTF2H1;MNAT1
7-methylguanosine RNA capping (GO:0009452)	5/32	3.7957487419486697E-6	7.173965122282985E-4	0	0	20.833333333333336	260.03393478377075	CDK7;ERCC3;ERCC2;GTF2H1;MNAT1
protein deubiquitination (GO:0016579)	11/257	3.9322955285177916E-6	7.166608600723675E-4	0	0	5.706874189364462	71.02939516743221	PSMD10;CCNA2;WDR48;TRAF6;USP11;TAF10;RAD23A;BRCC3;TP53;SUPT3H;SMAD7
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	7/88	4.430834730785622E-6	7.796741252137596E-4	0	0	10.606060606060606	130.74008780894536	PSMD10;RYBP;RFWD2;ARIH2;RAD23A;HSPA1B;SMAD7
DNA metabolic process (GO:0006259)	12/314	4.542249755983661E-6	7.726366834928208E-4	0	0	5.095541401273885	62.68579937674053	POLA1;TOP2B;RFC1;ERCC3;TDG;XRCC1;GTF2H1;UBE2A;TK1;MNAT1;TP53;ASF1A
regulation of cell cycle phase transition (GO:1901987)	4/16	5.157162160259193E-6	8.489354356065376E-4	0	0	33.333333333333336	405.837469956707	ERCC3;FBXW7;ERCC2;TP53
protein-DNA complex assembly (GO:0065004)	7/91	5.544350691783954E-6	8.841506743804225E-4	0	0	10.256410256410257	124.13057478957404	CDK7;ERCC3;ERCC2;SMARCA5;GTF2H1;MNAT1;ASF1A
regulation of cyclin-dependent protein kinase activity (GO:1904029)	5/35	6.009186730777973E-6	9.292387844593938E-4	0	0	19.047619047619047	228.99468834117624	CDK7;CDKN2C;GTF2H1;MNAT1;GTPBP4
cellular response to DNA damage stimulus (GO:0006974)	12/329	7.295535862689492E-6	0.0010949741031560142	0	0	4.86322188449848	57.5233941521069	POLA1;STK11;ERCC3;PHF1;GTF2H1;UBE2A;MNAT1;TP53;APTX;ASF1A;BCL2L2;TOPORS
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	6/67	1.1020413359017667E-5	0.0016067762677447759	0	0	11.940298507462686	136.30759695582415	PSMD10;CDK7;CDKN2C;GTF2H1;MNAT1;GTPBP4
proteasomal protein catabolic process (GO:0010498)	10/237	1.2409557520514461E-5	0.0017590547785329247	0	0	5.625879043600563	63.55580092522532	PSMD10;SPSB1;RFWD2;HECW2;BTBD2;RNF38;UBE2A;RFFL;TP53;TOPORS
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	6/70	1.4214141631012209E-5	0.0019603990471096025	0	0	11.428571428571429	127.55740799334993	PSMD10;RFWD2;ARIH2;RAD23A;HSPA1B;SMAD7
G1/S transition of mitotic cell cycle (GO:0000082)	7/105	1.4286310904083965E-5	0.0019185011721984337	0	0	8.88888888888889	99.1663000766016	DHFR;POLA1;CDK7;CDKN2C;RRM2;MNAT1;USP29
protein modification by small protein removal (GO:0070646)	10/261	2.8453091430145722E-5	0.003722977578667529	0	0	5.108556832694764	53.472560620317594	PSMD10;CCNA2;WDR48;TRAF6;USP11;TAF10;RAD23A;BRCC3;TP53;SMAD7
chaperone mediated protein folding requiring cofactor (GO:0051085)	4/24	2.8736140711648317E-5	0.0036660131512885343	0	0	22.22222222222222	232.38566598119533	DNAJC7;HSPA6;HSPA2;HSPA1B
regulation of protein serine/threonine kinase activity (GO:0071900)	6/80	3.0632992793554215E-5	0.003812686883548955	0	0	10.0	103.93432933973854	STK11;CDK7;CDKN2C;GTF2H1;MNAT1;GTPBP4
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	14/512	3.234456353691882E-5	0.003929864469735637	0	0	3.6458333333333335	37.69450636345839	CHD8;NR1I2;EHMT1;ZNF24;HDAC9;GTPBP4;GIGYF2;DHFR;WT1;KAT6A;TRAF6;IGF2BP1;IGF2BP3;TP53
regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000058)	4/25	3.401074792987005E-5	0.004036205736886672	0	0	21.333333333333336	219.49512464464436	RPS7;FBXW7;PTK2;HIPK2
negative regulation of protein ubiquitination (GO:0031397)	5/50	3.582824212577492E-5	0.004155261808359759	0	0	13.333333333333334	136.49032119159932	RPS7;GTPBP4;HSPA1B;HIPK2;SMAD7
positive regulation of protein ubiquitination (GO:0031398)	6/83	3.777372096159678E-5	0.0042835399570450745	0	0	9.638554216867469	98.15804250378103	PSMD10;FBXW7;TRAF6;TOPORS;PTK2;SMAD7
RNA biosynthetic process (GO:0032774)	4/26	3.996081821045941E-5	0.004433044681042921	0	0	20.512820512820515	207.74586930577078	PRMT5;POLA1;TAF10;SMARCA5
mitotic spindle midzone assembly (GO:0051256)	3/10	4.774020653772085E-5	0.005183367531106159	0	0	40.0	397.9894644303848	CDC14A;AURKB;CDC14B
negative regulation of inclusion body assembly (GO:0090084)	3/10	4.774020653772085E-5	0.005075380707541448	0	0	40.0	397.9894644303848	DNAJB6;HSPA2;HSPA1B
ubiquitin-dependent protein catabolic process (GO:0006511)	11/341	5.44842442889277E-5	0.005674144869518327	0	0	4.301075268817204	42.22623223099903	PSMD10;SPSB1;RFWD2;HECW2;BTBD2;RNF38;ARIH2;UBE2A;RFFL;TP53;TOPORS
mRNA processing (GO:0006397)	10/283	5.6335245812011034E-5	0.005749575187573847	0	0	4.711425206124853	46.097480249516785	HNRNPM;CDK7;SNRPN;ERCC3;ERCC2;GTF2H1;MNAT1;USP39;CCAR1;WDR33
regulation of inclusion body assembly (GO:0090083)	3/11	6.528189970104414E-5	0.006532030081851534	0	0	36.36363636363636	350.42893625161014	DNAJB6;HSPA2;HSPA1B
mitotic spindle elongation (GO:0000022)	3/11	6.528189970104414E-5	0.006406414118739004	0	0	36.36363636363636	350.42893625161014	CDC14A;AURKB;CDC14B
negative regulation of gene expression (GO:0010629)	15/618	6.536064656011904E-5	0.006293120365967688	0	0	3.236245954692557	31.183139854921595	CHD8;PHF1;NR1I2;EHMT1;ZNF24;HDAC9;GIGYF2;DHFR;WT1;KAT6A;TRAF6;IGF2BP1;IGF2BP3;TP53;HSPA1B
cell cycle G1/S phase transition (GO:0044843)	6/92	6.752209916970277E-5	0.006380838371536912	0	0	8.695652173913043	83.50483146574926	CCNA2;POLA1;CDK7;CDKN2C;MNAT1;USP29
ATP-dependent chromatin remodeling (GO:0043044)	4/30	7.156457794632434E-5	0.00663989165927442	0	0	17.77777777777778	169.68729471702653	SMARCC1;CHD8;SMARCA5;MTA2
'de novo' posttranslational protein folding (GO:0051084)	4/30	7.156457794632434E-5	0.006521322165358805	0	0	17.77777777777778	169.68729471702653	DNAJC7;HSPA6;HSPA2;HSPA1B
regulation of mitotic cell cycle phase transition (GO:1901990)	8/184	7.624941105355008E-5	0.00682632885274151	0	0	5.797101449275362	54.965222413880866	PSMD10;OFD1;ERCC3;HECW2;ERCC2;MAD2L1BP;CDC14A;CDC14B
negative regulation of apoptotic process (GO:0043066)	13/485	7.646405352920786E-5	0.006727518364819788	0	0	3.5738831615120272	33.87572992685194	PSMD10;SERPINB9;PTK2;TOPORS;DNAJB6;WT1;TRAF6;ERCC2;TP53;EPHA3;BCL2L2;TPT1;HSPA1B
transcription elongation from RNA polymerase II promoter (GO:0006368)	6/95	8.079545854291523E-5	0.006988122456686379	0	0	8.421052631578949	79.35654568563277	CDK7;ERCC3;TAF10;ERCC2;GTF2H1;MNAT1
positive regulation of nucleic acid-templated transcription (GO:1903508)	13/502	1.0792121424316933E-4	0.009178699271381551	0	0	3.4528552456839314	31.538756502634477	KMT2E;SMARCC1;CHD8;PHF1;NR1I2;SUPT3H;HIPK2;CDK7;RYBP;WT1;KAT6A;ERCC2;TP53
regulation of protein ubiquitination (GO:0031396)	6/101	1.1355619679340375E-4	0.00949962741371704	0	0	7.920792079207921	71.9462393476764	PSMD10;FBXW7;TRAF6;GTPBP4;HSPA1B;SMAD7
intrinsic apoptotic signaling pathway (GO:0097193)	6/101	1.1355619679340375E-4	0.009346407616721604	0	0	7.920792079207921	71.9462393476764	STK11;TP53;BCL2L2;TOPORS;BBC3;HIPK2
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	5/65	1.2761993192584906E-4	0.010337214485993774	0	0	10.256410256410257	91.96363069679066	PSMD10;WDR48;FBXW7;TRAF6;SMAD7
nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	4/37	1.6558067334557276E-4	0.013202471501288403	0	0	14.414414414414416	125.49264186917904	RFC1;ERCC3;ERCC2;GTF2H1
regulation of exit from mitosis (GO:0007096)	3/15	1.7609626345725933E-4	0.013824911268036836	0	0	26.666666666666668	230.51946029300942	MAD2L1BP;CDC14A;CDC14B
transcription initiation from RNA polymerase II promoter (GO:0006367)	7/160	2.0778301647814528E-4	0.016065405046787502	0	0	5.833333333333333	49.46092790784415	CDK7;ERCC3;TAF10;NR1I2;ERCC2;GTF2H1;MNAT1
nucleotide-excision repair, DNA incision (GO:0033683)	4/40	2.2515997735880313E-4	0.017149124842716006	0	0	13.333333333333334	111.98265863899319	RFC1;ERCC3;ERCC2;GTF2H1
protein phosphorylation (GO:0006468)	12/470	2.2754057150916105E-4	0.017075581417812485	0	0	3.404255319148936	28.555513188661422	BCR;CCNA2;STK11;CDK7;TP53RK;GTF2H1;VRK2;EPHA3;PTK2;AURKB;SMAD7;HIPK2
negative regulation of cell growth (GO:0030308)	6/115	2.313746239832736E-4	0.017111662408502103	0	0	6.956521739130435	58.23632982408177	STK11;CDKN2C;WT1;ERCC2;TP53;HSPA1B
negative regulation of programmed cell death (GO:0043069)	11/408	2.626952466646215E-4	0.01915048348185091	0	0	3.5947712418300655	29.637148859981146	PSMD10;WT1;TRAF6;SERPINB9;TP53;EPHA3;PTK2;BCL2L2;TOPORS;TPT1;HSPA1B
protein polyubiquitination (GO:0000209)	9/283	2.920930197196702E-4	0.02099367154407714	0	0	4.240282685512367	34.509278780530906	PSMD10;SPSB1;FBXW7;HECW2;TRAF6;ARIH2;UBE2A;RFFL;TOPORS
DNA conformation change (GO:0071103)	3/18	3.1064113801607774E-4	0.02201669065688951	0	0	22.22222222222222	179.48604909091625	TOP2B;ERCC3;KAT6A
negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	13/565	3.4129333604985754E-4	0.02385780676523867	0	0	3.0678466076696167	24.489908426365897	PSMD10;TFAP2C;CHD8;NR1I2;GPS2;HDAC9;AURKB;ZBTB2;SMAD7;WT1;TRAF6;ANKRD2;TP53
negative regulation of cell cycle process (GO:0010948)	5/81	3.596099979211451E-4	0.02479851107285951	0	0	8.23045267489712	65.27152636097132	RRM2;RYBP;FBXW7;EHMT1;AURKB
histone deubiquitination (GO:0016578)	3/19	3.668631809325769E-4	0.024961370830652533	0	0	21.052631578947366	166.53729649298563	TAF10;BRCC3;SUPT3H
histone methylation (GO:0016571)	3/19	3.668631809325769E-4	0.024632931740775528	0	0	21.052631578947366	166.53729649298563	PRMT5;CARM1;EHMT1
negative regulation of transcription, DNA-templated (GO:0045892)	16/813	4.083954897759913E-4	0.02706548291333615	0	0	2.6240262402624026	20.475997088323417	PSMD10;TFAP2C;CHD8;NR1I2;EHMT1;GPS2;ZNF24;HDAC9;AURKB;ZBTB2;SMAD7;WT1;KAT6A;TRAF6;ANKRD2;TP53
regulation of mitotic nuclear division (GO:0007088)	5/84	4.255782133872076E-4	0.027842636191216928	0	0	7.936507936507937	61.60366517140251	PRMT5;MAD2L1BP;CDC14A;HSPA1B;CDC14B
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	4/48	4.576238816529764E-4	0.0295601856718372	0	0	11.11111111111111	85.4384770037058	TP53;TOPORS;BCL2L2;HIPK2
protein K48-linked ubiquitination (GO:0070936)	4/48	4.576238816529764E-4	0.029190683350939235	0	0	11.11111111111111	85.4384770037058	ARIH2;UBE2A;RFFL;TOPORS
nucleotide-excision repair, preincision complex stabilization (GO:0006293)	3/21	4.980321677705861E-4	0.03137602656954692	0	0	19.047619047619047	144.85420741159768	ERCC3;ERCC2;GTF2H1
negative regulation of translation (GO:0017148)	5/88	5.272570135135263E-4	0.03281210414584786	0	0	7.575757575757576	57.18047300476763	DHFR;AGO2;IGF2BP1;IGF2BP3;GIGYF2
nucleotide-excision repair, DNA incision, 3'-to lesion (GO:0006295)	3/22	5.735091467614126E-4	0.03526044790269263	0	0	18.18181818181818	135.70430313644997	ERCC3;ERCC2;GTF2H1
cellular response to unfolded protein (GO:0034620)	3/22	5.735091467614126E-4	0.03484068066575582	0	0	18.18181818181818	135.70430313644997	HSPA6;HSPA2;HSPA1B
nucleotide-excision repair, DNA duplex unwinding (GO:0000717)	3/22	5.735091467614126E-4	0.034430790304982216	0	0	18.18181818181818	135.70430313644997	ERCC3;ERCC2;GTF2H1
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	16/848	6.443789387775812E-4	0.03823564796025578	0	0	2.5157232704402515	18.483581360142903	TFAP2C;CHD8;NR1I2;PRDM2;GTF2H1;ZNF24;SMAD7;HIPK2;CDK7;ERCC3;ZMIZ2;TRAF6;AGO2;ERCC2;MNAT1;TP53
negative regulation of cellular component organization (GO:0051129)	4/54	7.183381269625146E-4	0.04213424668838749	0	0	9.876543209876543	71.49205107013452	DNAJB6;HSPA2;EPHA3;HSPA1B
regulation of cell growth (GO:0001558)	7/201	8.176848094862512E-4	0.04741642707736749	0	0	4.643449419568823	33.010438009051825	PSMD10;STK11;CDKN2C;WT1;TP53;S100A8;HSPA1B
response to UV (GO:0009411)	5/98	8.608923576904846E-4	0.049361052823534195	0	0	6.802721088435375	48.010483547320916	ERCC3;ERCC2;UBE2A;TP53;AURKB
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	3/26	9.47232071679687E-4	0.053708058464238255	0	0	15.384615384615387	107.10717592228652	DHFR;POLA1;RRM2
protein stabilization (GO:0050821)	6/152	0.0010165120542042032	0.057002868270374166	0	0	5.263157894736842	36.27041087593612	CDK7;RPS7;FBXW7;GTPBP4;HSPA1B;SMAD7
cellular response to topologically incorrect protein (GO:0035967)	3/27	0.0010598069655628059	0.05878472766594563	0	0	14.814814814814815	101.47657030224364	HSPA6;HSPA2;HSPA1B
transcription from RNA polymerase II promoter (GO:0006366)	11/485	0.0011013842071747667	0.060434017303363806	0	0	3.0240549828178693	20.597405559074605	CDK7;TADA2A;ERCC3;TAF1C;TAF10;NR1I2;TAF1A;ERCC2;GTF2H1;MNAT1;WDR33
cytoplasmic sequestering of NF-kappaB (GO:0007253)	2/7	0.0011447777472071098	0.062146817489339166	0	0	38.095238095238095	258.00170544990027	PSMD10;TMSB4X
negative regulation of intracellular signal transduction (GO:1902532)	6/161	0.0013665306313470648	0.0734042717027797	0	0	4.9689440993788825	32.77257210898364	PSMD10;TMSB4X;NPRL3;ZMYND11;RFFL;BCL2L2
mitotic cell cycle phase transition (GO:0044772)	7/221	0.0014170962356243278	0.07532752177490568	0	0	4.223227752639517	27.700764910235616	OFD1;CCNA2;POLA1;CDK7;CDKN2C;MNAT1;USP29
positive regulation of ubiquitin-protein transferase activity (GO:0051443)	3/31	0.00159334598545051	0.08382313983251496	0	0	12.903225806451614	83.12153652282701	FBXW7;TOPORS;CDC14B
regulation of ubiquitin-protein transferase activity (GO:0051438)	3/31	0.00159334598545051	0.08296780167095869	0	0	12.903225806451614	83.12153652282701	FBXW7;TOPORS;SMAD7
regulation of cell-cell adhesion (GO:0022407)	3/32	0.001748573845114013	0.09013103365269504	0	0	12.5	79.36193461180721	GTPBP4;PTK2;SMAD7
global genome nucleotide-excision repair (GO:0070911)	3/32	0.001748573845114013	0.08922972331616809	0	0	12.5	79.36193461180721	ERCC3;ERCC2;GTF2H1
chromatin remodeling (GO:0006338)	5/116	0.001825982757098805	0.09225732682648714	0	0	5.74712643678161	36.23929275772841	SMARCC1;TADA2A;CHD8;SMARCA5;MTA2
protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787)	4/70	0.0018985100265908198	0.09498133985973484	0	0	7.6190476190476195	47.746178262733984	SPSB1;HECW2;BTBD2;ARIH2
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	3/33	0.0019129313653444171	0.0947736772558501	0	0	12.121212121212123	75.86810263259868	RPS7;TP53;S100A8
myeloid leukocyte mediated immunity (GO:0002444)	2/9	0.0019432269245114177	0.0953489134209785	0	0	29.62962962962963	184.9897873959416	KMT2E;SERPINB9
peptidyl-arginine methylation (GO:0018216)	2/9	0.0019432269245114177	0.09444082853125489	0	0	29.62962962962963	184.9897873959416	PRMT5;CARM1
DNA topological change (GO:0006265)	2/9	0.0019432269245114177	0.09354987731869589	0	0	29.62962962962963	184.9897873959416	TOP2B;ERCC3
negative regulation of growth (GO:0045926)	5/120	0.002118539843764507	0.10103653105355402	0	0	5.555555555555555	34.20571211410422	STK11;CDKN2C;WT1;TP53;HSPA1B
nucleic acid phosphodiester bond hydrolysis (GO:0090305)	4/73	0.0022149905655182026	0.10465830422073506	0	0	7.30593607305936	44.65758637336137	RFC1;ERCC3;ERCC2;GTF2H1
cardiovascular system development (GO:0072358)	2/10	0.0024171012251306507	0.11316025276919	0	0	26.666666666666668	160.67163460409103	STK11;FBXW7
hair cell differentiation (GO:0035315)	2/10	0.0024171012251306507	0.112131523198561	0	0	26.666666666666668	160.67163460409103	ERCC3;ERCC2
negative regulation of cellular amide metabolic process (GO:0034249)	4/75	0.0024451007641745665	0.11240855134759291	0	0	7.111111111111112	42.763868050226996	DHFR;IGF2BP1;IGF2BP3;GIGYF2
base-excision repair (GO:0006284)	3/37	0.0026652942634988234	0.12143746988066514	0	0	10.810810810810812	64.08044118526196	TDG;XRCC1;TP53
negative regulation of G0 to G1 transition (GO:0070317)	3/37	0.0026652942634988234	0.120362802005615	0	0	10.810810810810812	64.08044118526196	RRM2;RYBP;EHMT1
response to ionizing radiation (GO:0010212)	4/77	0.002691140267812833	0.12046393672499024	0	0	6.926406926406927	40.98902361076866	STK11;RFWD2;BRCC3;TP53
regulation of mRNA stability (GO:0043488)	5/128	0.0028041741022629824	0.1244321777725913	0	0	5.208333333333334	30.607532401347257	PSMD10;SERBP1;IGF2BP1;IGF2BP3;GIGYF2
regulation of cellular response to heat (GO:1900034)	4/78	0.002820300592940247	0.12406891315322482	0	0	6.837606837606837	40.14298671091657	DNAJC7;DNAJB6;BAG2;HSPA1B
negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000059)	2/11	0.002939730465739655	0.12821747492879879	0	0	24.242424242424246	141.31969406434197	RPS7;HIPK2
regulation of G0 to G1 transition (GO:0070316)	3/39	0.0031008256012906733	0.13409756816429072	0	0	10.256410256410257	59.241916717453535	RRM2;RYBP;EHMT1
regulation of apoptotic process (GO:0042981)	14/815	0.003330854942773031	0.14283489725185528	0	0	2.29038854805726	13.065581637167078	PSMD10;SERPINB9;PTK2;TOPORS;BBC3;RYBP;ERCC3;WT1;TRAF6;TP53;EPHA3;BCL2L2;TPT1;HSPA1B
regulation of release of cytochrome c from mitochondria (GO:0090199)	3/40	0.003333988620254291	0.1417778660763137	0	0	10.0	57.03585907900425	PSMD10;TP53;BBC3
signal transduction involved in G2 DNA damage checkpoint (GO:0072425)	2/12	0.0035103665492271833	0.1480446322372423	0	0	22.22222222222222	125.60077371061196	BRCC3;CDC14B
regulation of cytokine biosynthetic process (GO:0042035)	2/12	0.0035103665492271833	0.14683115164513375	0	0	22.22222222222222	125.60077371061196	IGF2BP1;IGF2BP3
histone arginine methylation (GO:0034969)	2/12	0.0035103665492271833	0.1456374024447668	0	0	22.22222222222222	125.60077371061196	PRMT5;CARM1
DNA duplex unwinding (GO:0032508)	3/41	0.003577615891581584	0.14723043463500662	0	0	9.75609756097561	54.95666978035405	ERCC3;ERCC2;GTF2H1
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	3/43	0.004096830907172753	0.16724902495442046	0	0	9.30232558139535	51.13992142903628	STK11;TP53;HIPK2
response to unfolded protein (GO:0006986)	3/43	0.004096830907172753	0.1659216517404965	0	0	9.30232558139535	51.13992142903628	HSPA6;HSPA2;HSPA1B
signal transduction involved in DNA damage checkpoint (GO:0072422)	2/13	0.0041282697223318475	0.16587842829180643	0	0	20.512820512820515	112.61327001487692	BRCC3;CDC14B
chromatin assembly or disassembly (GO:0006333)	2/13	0.0041282697223318475	0.1645825030707767	0	0	20.512820512820515	112.61327001487692	MTA2;TP53
regulation of T cell cytokine production (GO:0002724)	2/13	0.0041282697223318475	0.1633066697136389	0	0	20.512820512820515	112.61327001487692	TRAF6;SMAD7
