Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MAPK signaling pathway	106/295	2.8084404303282027E-21	7.863633204918967E-20	0	0	2.5492872216978015	120.63649710725537	ARAF;CRKL;IGF1R;RPS6KA5;FGF8;AKT2;RPS6KA2;AKT3;STMN1;AKT1;MAP3K8;MAP3K6;PRKCG;MAP2K3;MEF2C;MAP2K1;PRKCB;PRKCA;MAPK8IP3;CDC25B;DDIT3;MAPKAPK5;TP53;ATF4;MAX;CACNA1C;NLK;STK4;RASGRP3;STK3;RAP1B;PPP3R1;RAP1A;IRAK1;MAP2K6;NGFR;HSPA8;JUN;JUND;TGFB1;GADD45A;INSR;HSPA6;IGF2;NFATC1;BRAF;HSPA2;NFKB1;NR4A1;PPP5C;NF1;GRB2;TAB2;TAB1;FGFR3;FGFR2;FGF10;PTPRR;TRADD;RASGRF1;HSPB1;FASLG;ARRB2;ECSIT;AREG;IKBKB;PPP3CA;MECOM;CASP3;HRAS;MAP4K1;CHUK;PLA2G4B;TRAF2;FOS;IRAK4;TGFBR1;TNFRSF1A;TGFBR2;PPM1A;PPM1B;RASA1;KIT;MAPT;SOS1;MET;SRF;RELA;RELB;CDC42;MAPK9;MAPK8;ERBB4;ERBB2;FLNA;MAPK1;PAK2;MAPK3;MAP3K2;MAP3K3;MAP3K1;HSPA1L;MAPK11;FAS;HSPA1B;HSPA1A
Ribosome	70/153	2.931967946751274E-21	7.525384396661603E-20	0	0	3.2459477819743245	153.46390933041368	RPL4;RPL5;RPL30;RPL3;RPL31;MRPS14;RPL10L;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPS10;RPS13;RPS9;RPL21;RPS7;RPS8;RPL23;RPL22;RPS6;RPL13A;MRPS2;RPS3A;MRPS5;MRPS9;RPL37A;RPL24;RPL27;RPL26;RPL28;UBA52;RPL10;RPL12;RPL11;RPS4Y1;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL35A;RPL23A;MRPL24;RPS26;RPS25;RPS28;RPS27;RPL27A;FAU;RPS24;RPL26L1;RPS23
FoxO signaling pathway	64/132	3.167626546144915E-21	7.504838278558721E-20	0	0	3.439861545572791	162.36595179991315	CDKN1A;CDKN1B;SETD7;ARAF;FBXO25;IRS4;PTEN;PRKAG1;FASLG;PIK3CB;GRM1;IGF1R;IKBKB;STK11;AKT2;AKT3;TNFSF10;AKT1;EP300;SKP2;HRAS;USP7;PRKAB2;MAP2K1;CHUK;PDPK1;PRMT1;CSNK1E;SIRT1;ATG12;TGFBR1;TGFBR2;CAT;SGK3;SOS1;FOXG1;AGAP2;FOXO4;NLK;STK4;FOXO1;MAPK9;CCNB1;MAPK8;MAPK1;MAPK3;SMAD2;PLK3;CREBBP;TGFB1;SMAD3;GADD45A;INSR;PLK1;STAT3;BRAF;SOD2;MAPK11;BCL6;CDK2;MDM2;GRB2;ATM;IL7R
AGE-RAGE signaling pathway in diabetic complications	54/100	6.341395265262054E-21	1.3951069583576517E-19	0	0	3.831145796381696	178.17581832590812	CXCL8;CDKN1B;PIK3CB;ICAM1;AKT2;CASP3;AKT3;AKT1;JAK2;HRAS;PRKCB;MMP2;PRKCD;PRKCA;TGFBR1;TGFBR2;COL4A2;COL4A1;COL4A4;COL4A3;AGTR1;COL4A6;COL4A5;PLCB1;FOXO1;RELA;CDC42;MAPK9;MAPK8;PLCG2;CCL2;MAPK1;PLCG1;MAPK3;SMAD2;STAT5A;STAT5B;JUN;TGFB1;VCAM1;SMAD3;STAT1;STAT3;FN1;NFATC1;SELE;NFKB1;AGT;COL1A1;MAPK11;COL1A2;CDK4;BAX;NOX1
Alcoholism	76/180	2.2846161563112896E-20	4.691078507625847E-19	0	0	2.9955460959363056	135.4750814459557	ARAF;HIST2H2AB;HIST2H2AC;PPP1CC;HRAS;HIST1H2AB;MAP2K1;H2AFX;HIST2H2BF;HIST2H3A;HIST4H4;HIST1H2BF;HIST1H2BE;HIST1H2BH;HIST1H2BG;HIST1H2BB;HIST2H3D;SOS1;HIST1H2BA;HIST2H3C;HIST1H2BD;ATF4;HIST1H2BC;HIST1H2BN;HDAC4;HDAC5;HIST1H2BM;DDC;HDAC2;HIST1H2BO;HDAC3;HIST1H3J;HIST1H2BJ;HIST1H2BI;HIST1H2BL;HIST1H2BK;HDAC8;HDAC9;CAMKK1;ADCY5;HDAC7;GNAI2;HIST2H4A;GRIN2A;HIST1H3A;HIST2H4B;HIST1H3F;HIST1H3G;MAPK1;HIST1H3H;HIST1H3I;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;MAPK3;HIST1H4K;HIST1H4L;BRAF;GRIN2B;GRIN1;PPP1CA;HIST1H4A;HIST1H4B;GNB2;CAMK4;GNB1;HIST3H3;HIST1H4H;HIST1H4I;GRB2;HIST1H4J;HIST1H4C;HIST1H4D;HIST1H4E;HIST1H4F
Epstein-Barr virus infection	81/201	4.325281693901665E-20	8.326167260760705E-19	0	0	2.859064027150519	127.47772989597902	CD40;CDKN1A;CDKN1B;TRADD;TNFAIP3;PIK3CB;ITGAL;ICAM1;IKBKB;CASP9;PSMD6;CCND3;TBK1;CASP8;SIN3A;AKT2;CASP3;AKT3;AKT1;SKP2;IKBKE;MAP2K3;USP7;CR2;SYK;APAF1;CHUK;DDX58;HLA-B;TRAF2;IRAK4;NCOR2;CCNA2;CCNE2;IRF3;TRAF3;BTK;IRF7;TP53;CD44;IRF9;TLR2;PSMD12;HDAC2;PSMD11;PSMD14;RELA;RELB;MAPK9;MAPK8;IRAK1;PLCG2;RIPK1;FADD;BAK1;MAP2K6;JUN;GADD45A;STAT1;STAT3;ADRM1;NFKB1;NFKBIA;MAPK11;PSMC5;SNW1;PSMC6;CDK6;PSMC3;CDK4;PSMC1;PSMC2;CDK2;MDM2;FAS;BAX;TAB2;TAB1;VIM;NFKBIE;NFKBIB
Hepatitis C	68/155	1.848060439126537E-19	3.3482506779469024E-18	0	0	3.1125198823650577	134.25848315258006	YWHAE;GSK3B;CDKN1A;TRADD;ARAF;PPP2R2A;FASLG;PIK3CB;CLDN1;CASP9;IKBKB;TBK1;CASP8;PPP2R1B;PPP2R1A;AKT2;CASP3;AKT3;AKT1;HRAS;IKBKE;YWHAH;MAP2K1;APAF1;CHUK;DDX58;TRAF2;PIAS1;TNFRSF1A;IRF3;TRAF3;IRF7;CLDN17;SOS1;TP53;IRF9;RNASEL;RELA;PPP2CA;SOCS3;PPP2CB;RXRA;MAPK1;RIPK1;FADD;BAK1;LDLR;MAPK3;BAD;STAT1;MX1;STAT3;NR1H3;BRAF;CFLAR;EIF2S1;NFKB1;NFKBIA;OCLN;CDK6;CDK4;PPP2R2B;CDK2;FAS;BAX;CTNNB1;GRB2;EIF3E
Focal adhesion	79/199	3.671041703332109E-19	6.281560247923832E-18	0	0	2.8164946762902843	119.55637224347645	GSK3B;RASGRF1;PTEN;ILK;PIK3CB;LAMC1;CRKL;MYLK;ACTG1;IGF1R;PPP1CC;CCND3;AKT2;AKT3;CAPN2;AKT1;ITGB8;ITGAV;ITGB6;HRAS;PRKCG;VAV3;MAP2K1;PPP1R12A;PRKCB;PDPK1;PRKCA;VAV2;COL2A1;COL4A2;COL4A1;COL4A4;COL6A2;COL4A3;COL6A1;COL4A6;COL4A5;COL6A3;ITGA6;SOS1;MYL9;MET;VCL;BIRC2;BIRC3;LAMA4;LAMA3;XIAP;THBS2;THBS1;MYL12A;RAP1B;CDC42;MAPK9;MAPK8;RAP1A;ERBB2;SPP1;FLNA;MAPK1;PAK2;PAK4;MAPK3;VASP;JUN;CAV2;BAD;CAV1;FN1;BRAF;LAMB1;PTK2;PPP1CA;COL1A1;COL1A2;ZYX;CTNNB1;GRB2;BCAR1
Cellular senescence	68/160	1.4834782056853859E-18	2.40479624921631E-17	0	0	3.0152536360411495	123.78262104908842	CDKN1A;MRE11;CXCL8;PTEN;PIK3CB;ETS1;PPP1CC;PPP3CA;CCND3;CHEK2;AKT2;CHEK1;AKT3;CAPN2;AKT1;NBN;CAPN1;BTRC;HRAS;MAP2K3;MAP2K1;FBXW11;HLA-B;TSC2;TSC1;SIRT1;TGFBR1;TGFBR2;CCNA2;CCNE2;VDAC1;SLC25A5;SQSTM1;TP53;SLC25A4;PPID;SLC25A6;ITPR1;ITPR3;FOXO1;ZFP36L2;RELA;PPP3R1;CCNB1;RBBP4;EIF4EBP1;MAPK1;MAP2K6;MAPK3;SMAD2;TGFB1;SMAD3;GADD45A;CDKN2A;NFATC1;HIPK1;NFKB1;HIPK3;PPP1CA;MAPK11;RAD50;CDK6;CDK4;CDK2;MDM2;CDK1;ATM;ATR
Toxoplasmosis	55/113	1.546669551329843E-18	2.3818711090479582E-17	0	0	3.4531795935921545	141.61637216600568	CD40;CIITA;LAMC1;CASP9;IKBKB;CASP8;AKT2;CASP3;AKT3;AKT1;IL12B;JAK2;MAP2K3;CHUK;PDPK1;IRAK4;TNFRSF1A;PPIF;ITGA6;BIRC7;TLR4;BIRC2;BIRC3;TLR2;LAMA4;LAMA3;XIAP;RELA;GNAI2;MAPK9;MAPK8;IRAK1;ALOX5;MAPK1;LDLR;MAP2K6;MAPK3;HSPA8;TGFB1;HSPA1L;BAD;STAT1;HSPA6;STAT3;LAMB1;HSPA2;NFKB1;NFKBIA;MAPK11;CD40LG;TAB2;TAB1;HSPA1B;NFKBIB;HSPA1A
Small cell lung cancer	49/93	1.6151376913270803E-18	2.3688686139463844E-17	0	0	3.738075348918819	153.138149476492	CDKN1A;CDKN1B;PTEN;PIK3CB;LAMC1;CASP9;IKBKB;AKT2;CASP3;AKT3;AKT1;ITGAV;SKP2;APAF1;CHUK;TRAF2;TRAF1;TRAF4;CCNE2;COL4A2;TRAF3;COL4A1;COL4A4;COL4A3;COL4A6;COL4A5;ITGA6;BIRC7;TP53;BIRC2;BIRC3;MAX;LAMA4;LAMA3;XIAP;RELA;RXRA;BAK1;ZBTB17;GADD45A;FN1;LAMB1;NFKB1;PTK2;NFKBIA;CDK6;CDK4;CDK2;BAX
PI3K-Akt signaling pathway	113/354	5.0448523023817175E-18	7.062793223334404E-17	0	0	2.2646969815397133	90.19872119797914	CRTC2;PPP2R2A;IGF1R;CCND3;STK11;FGF8;PPP2R1B;PPP2R1A;AKT2;AKT3;AKT1;MAP2K1;RPS6;F2R;TSC2;PRKCA;TSC1;CCNE2;COL4A2;COL4A1;COL4A4;COL4A3;COL4A6;COL4A5;TP53;ATF4;LPAR4;HSP90B1;EIF4EBP1;MCL1;NGFR;INSR;IGF2;FN1;PTK2;NFKB1;IL2;COL1A1;NR4A1;COL1A2;CDK6;LPAR6;CDK4;GNB2;GNB1;CDK2;MDM2;GRB2;IL7R;FGFR3;FGFR2;FGF10;YWHAE;GSK3B;CDKN1A;CDKN1B;HSP90AB1;PTEN;FASLG;BRCA1;PIK3CB;LAMC1;AREG;GYS2;IKBKB;GHR;CASP9;ITGB8;ITGAV;ITGB6;JAK2;HRAS;YWHAH;HSP90AA1;SYK;CHUK;PDPK1;PPP2R5B;PPP2R5C;COL2A1;COL6A2;KIT;COL6A1;COL6A3;SGK3;ITGA6;EIF4E2;SOS1;TLR4;MET;TLR2;LAMA4;LAMA3;IL2RG;THBS2;THBS1;RELA;PPP2CA;PPP2CB;RXRA;ERBB4;ERBB2;SPP1;MAPK1;EIF4E;EIF4B;MAPK3;BAD;LAMB1;PPP2R2B;IL2RA;RPS6KB2;PKN1
NF-kappa B signaling pathway	49/95	5.202570715910748E-18	6.966920784784828E-17	0	0	3.6593790257836862	145.63369326928353	CD40;CXCL8;TRADD;TNFAIP3;CXCL2;ICAM1;IKBKB;PIAS4;SYK;CHUK;PARP1;DDX58;PRKCB;CSNK2A2;TRAF2;IRAK4;TRAF1;TIRAP;TNFRSF1A;TRAF3;LCK;BTK;LTA;PRKCQ;LTB;TLR4;CARD11;BIRC2;BIRC3;BCL2A1;XIAP;BCL10;RELA;MALT1;RELB;IRAK1;PLCG2;RIPK1;PLCG1;UBE2I;VCAM1;CFLAR;NFKB1;NFKBIA;CXCL12;CD40LG;ATM;TAB2;TAB1
Human immunodeficiency virus 1 infection	80/212	7.848875704733885E-18	1.0072723821075151E-16	0	0	2.6772507312241065	105.4466293404799	TRADD;FASLG;PIK3CB;CRKL;DCAF1;IKBKB;CASP9;PPP3CA;TBK1;CASP8;AKT2;CFL2;CASP3;CHEK1;AKT3;AKT1;BTRC;HRAS;SKP1;PRKCG;MAP2K3;MAP2K1;CHUK;PRKCB;FBXW11;HLA-B;PRKCA;TRAF2;FOS;IRAK4;CDC25C;TNFRSF1B;RBX1;TNFRSF1A;DDB1;IRF3;TLR4;TLR2;ITPR1;CXCR4;ITPR3;RNF7;RELA;GNAI2;MAPK9;PPP3R1;CCNB1;MAPK8;IRAK1;PLCG2;PTK2B;MAPK1;RIPK1;PLCG1;FADD;BAK1;PAK2;PAK4;MAP2K6;MAPK3;JUN;BAD;NFATC1;PTK2;NFKB1;NFKBIA;CUL4A;MAPK11;WEE1;GNB2;GNB1;RPS6KB2;CDK1;FAS;BAX;ATM;TAB2;TAB1;ATR;CUL4B
Systemic lupus erythematosus	59/133	2.3740867668163713E-17	2.924874896717769E-16	0	0	3.147279337044278	120.4757561050038	CD40;HIST2H2AB;HIST2H2AC;SNRPD1;CTSG;SNRPD3;HIST1H2AB;H2AFX;HIST2H2BF;HIST2H3A;HIST4H4;HIST1H2BF;HIST1H2BE;HIST1H2BH;HIST1H2BG;HIST1H2BB;HIST2H3D;HIST1H2BA;HIST2H3C;HIST1H2BD;SNRPB;HIST1H2BC;C1QB;HIST1H2BN;HIST1H2BM;HIST1H2BO;HIST1H3J;HIST1H2BJ;HIST1H2BI;HIST1H2BL;HIST1H2BK;C3;HIST2H4A;GRIN2A;HIST1H3A;HIST2H4B;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;SSB;HIST1H4K;HIST1H4L;GRIN2B;HIST1H4A;HIST1H4B;CD40LG;HIST3H3;HIST1H4H;HIST1H4I;HIST1H4J;HIST1H4C;HIST1H4D;HIST1H4E;HIST1H4F
Neurotrophin signaling pathway	54/119	1.5720263448425234E-16	1.8622465931211432E-15	0	0	3.2194502490602486	117.15256234868156	YWHAE;GSK3B;FASLG;PIK3CB;CRKL;IKBKB;RPS6KA5;AKT2;ARHGDIA;RPS6KA2;AKT3;ARHGDIB;AKT1;HRAS;MAP2K1;RIPK2;PDPK1;PRKCD;GAB1;FRS2;IRAK4;SOS1;TP53;ATF4;RELA;RAP1B;CDC42;MAPK9;MAPK8;RAP1A;IRAK1;PLCG2;MAPK1;PLCG1;SH2B2;SH2B1;MAPK3;NGFR;MAP3K3;JUN;MAP3K1;BAD;KIDINS220;BRAF;PTPN11;NFKB1;NFKBIA;MAPK11;CAMK4;BAX;GRB2;NFKBIE;TP73;NFKBIB
