Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
rRNA metabolic process (GO:0016072)	35/200	7.004537206011501E-42	3.249468487479699E-39	0	0	28.925619834710744	2741.050043639096	RPL4;RPL5;RPL30;RPL31;RPL12;RPL11;RPL8;RPS4Y1;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPS18;RPL36;RPS3;RPLP2;RPL18;RPL17;RPS13;RPL19;RPS9;RPS8;RPL22;RPS6;RPL13A;RPL35A;RPL23A;RPS25;RPS28;RPL27A;RPL24;RPL27;RPS23
rRNA processing (GO:0006364)	35/202	1.0172883398088382E-41	4.326018665037084E-39	0	0	28.639227559119547	2703.223703098478	RPL4;RPL5;RPL30;RPL31;RPL12;RPL11;RPL8;RPS4Y1;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPS18;RPL36;RPS3;RPLP2;RPL18;RPL17;RPS13;RPL19;RPS9;RPS8;RPL22;RPS6;RPL13A;RPL35A;RPL23A;RPS25;RPS28;RPL27A;RPL24;RPL27;RPS23
ncRNA processing (GO:0034470)	36/227	1.8202705618615408E-41	7.145262059368803E-39	0	0	26.213274110751087	2458.9887005094783	RPL4;RPL5;RPL30;RPL31;RPL12;RPL11;RPL8;RPS4Y1;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPS18;RPL36;RPS3;RPLP2;RPL18;RPL17;RPS13;RPL19;RPS9;RPS8;RPL22;RPS6;RPL13A;RPL35A;RPL23A;RPS25;RPS28;RPL27A;HNRNPA2B1;RPL24;RPL27;RPS23
translation (GO:0006412)	36/232	4.175617530673108E-41	1.522012589930348E-38	0	0	25.648332858364206	2384.698030734317	RPL4;RPL5;RPL30;RPL31;RPL12;RPL11;RPL8;RPS4Y1;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPS18;RPL36;RPS3;RPLP2;RPL18;RPL17;RPS13;RPL19;RPS9;RPS8;RPL22;RPS6;RPL13A;RPL35A;RPL23A;RPS25;RPS28;RPL27A;RPL24;RPL27;RPL26L1;RPS23
gene expression (GO:0010467)	42/411	2.486963507342351E-40	8.460649851978678E-38	0	0	16.890872896181456	1540.318244794328	RPL4;RPL5;RPL30;RPL31;RPL12;RPL11;HNRNPU;RPL8;RPS4Y1;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPS18;RPL36;RPS3;RPLP2;RPL18;RPL17;RPS13;RPL19;DDX17;RPS9;RPS8;ALYREF;RPL22;RPS6;RPL13A;RPL35A;RPL23A;ILF2;RPS25;RPS28;HNRNPH1;RPL27A;HNRNPA2B1;RPL24;SRSF3;RPL27;RPS23
cellular macromolecule biosynthetic process (GO:0034645)	36/367	1.0450785142833644E-33	3.3331472864925054E-31	0	0	16.21366000855721	1231.2850577184897	RPL4;RPL5;RPL30;RPL31;RPL12;RPL11;RPL8;RPS4Y1;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPS18;RPL36;RPS3;RPLP2;RPL18;RPL17;RPS13;RPL19;RPS9;RPS8;RPL22;RPS6;RPL13A;RPL35A;RPL23A;ILF2;RPS25;RPS28;RPL27A;RPL24;RPL27;RPS23
cellular protein metabolic process (GO:0044267)	36/484	2.100339272637265E-29	6.304724298981155E-27	0	0	12.294242196571274	811.8240820445811	RPL4;RPL5;RPL30;RPL31;RPL12;RPL11;RPL8;RPS4Y1;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPS18;RPL36;RPS3;RPLP2;RPL18;RPL17;RPS13;RPL19;RPS9;RPS8;RPL22;RPS6;FGG;RPL13A;RPL35A;RPL23A;RPS25;RPS28;RPL27A;RPL24;RPL27;RPS23
cytoplasmic translation (GO:0002181)	19/54	2.5035149352481546E-29	7.097464841428518E-27	0	0	58.15733088460362	3830.083157599911	RPL4;RPL30;RPL31;RPL22;RPL11;RPL35A;RPL8;RPL6;RPS28;RPL27A;RPL36;RPS3;RPLP2;RPL24;RPL18;RPL17;RPL26L1;RPL19;RPS23
nucleosome assembly (GO:0006334)	14/60	5.568792239285883E-19	1.4956603577408348E-16	0	0	38.56749311294766	1621.0665013077241	HIST1H2BN;HIST1H2BM;NPM1;HIST1H2BO;HIST1H2BJ;HIST1H2BL;HIST1H2BK;HIST2H2BF;SART3;HIST1H2BH;ANP32B;HIST1H2BB;HIST1H2BA;HIST1H2BD
nucleosome organization (GO:0034728)	15/79	8.480206228293177E-19	2.163724619149004E-16	0	0	31.384035987027936	1305.933110095342	HIST1H2BN;HIST1H2BM;SUPT16H;NPM1;HIST1H2BO;HIST1H2BJ;HIST1H2BL;HIST1H2BK;HIST2H2BF;SART3;HIST1H2BH;ANP32B;HIST1H2BB;HIST1H2BA;HIST1H2BD
chromatin assembly (GO:0031497)	14/65	1.909729242413538E-18	4.640642059064898E-16	0	0	35.60076287349015	1452.4958240227381	HIST1H2BN;HIST1H2BM;NPM1;HIST1H2BO;HIST1H2BJ;HIST1H2BL;HIST1H2BK;HIST2H2BF;SART3;HIST1H2BH;ANP32B;HIST1H2BB;HIST1H2BA;HIST1H2BD
ribonucleoprotein complex assembly (GO:0022618)	17/156	6.633806247425805E-17	1.5387415127551765E-14	0	0	18.01229073956347	670.9896730192105	RPL5;NPM1;RPL12;RPL11;RPL23A;RPL6;LSM3;RPS15;RPS14;RPS28;SART3;SNRPD1;RPL24;SNRPD3;EIF3A;SNRPB;RPS23
protein-DNA complex assembly (GO:0065004)	14/91	2.9361399465766437E-16	6.514400933643744E-14	0	0	25.42911633820725	909.4536735552628	HIST1H2BN;HIST1H2BM;NPM1;HIST1H2BO;HIST1H2BJ;HIST1H2BL;HIST1H2BK;HIST2H2BF;SART3;HIST1H2BH;ANP32B;HIST1H2BB;HIST1H2BA;HIST1H2BD
mRNA splicing, via spliceosome (GO:0000398)	17/261	3.6066048398586365E-13	7.668543540749426E-11	0	0	10.765966878819542	308.45398767213686	DDX17;HNRNPA3;ALYREF;HNRNPU;YBX1;PRPF8;LSM3;SART3;SNRPD1;HNRNPH1;HNRNPA2B1;SRSF3;SNRPA1;SNRPD3;PABPC1;HNRNPA1;SNRPB
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	16/236	1.011873735697643E-12	2.065436669306029E-10	0	0	11.20605126768455	309.50236526061946	HNRNPA3;ALYREF;HNRNPU;YBX1;PRPF8;LSM3;SART3;SNRPD1;HNRNPH1;HNRNPA2B1;SRSF3;SNRPA1;SNRPD3;PABPC1;HNRNPA1;SNRPB
ribosome assembly (GO:0042255)	10/56	1.2673212115305372E-12	2.4873615932462814E-10	0	0	29.515938606847698	808.5630379393851	RPS15;RPL5;RPS14;NPM1;RPS28;RPL12;RPL11;RPL24;RPL23A;RPL6
ribosomal large subunit biogenesis (GO:0042273)	10/63	4.390631169848616E-12	8.298292911013885E-10	0	0	26.23638987275351	686.1222123763094	RPL5;RPL7A;NPM1;RPL12;RPL11;RPL24;RPL35A;RPL23A;RPL6;RPL26L1
mRNA processing (GO:0006397)	16/283	1.5975837790514507E-11	2.9115964373212687E-9	0	0	9.344975615454253	232.31556742752122	HNRNPA3;ALYREF;HNRNPU;YBX1;PRPF8;LSM3;SART3;SNRPD1;HNRNPH1;HNRNPA2B1;SRSF3;SNRPA1;SNRPD3;PABPC1;HNRNPA1;SNRPB
viral translation (GO:0019081)	5/13	9.232598414941092E-9	1.6246189555670482E-6	0	0	63.57279084551812	1176.1300260418757	EIF3L;EIF3G;EIF3F;EIF3A;EIF3B
ribosomal large subunit assembly (GO:0000027)	6/30	2.2817324239785908E-8	3.881226853187583E-6	0	0	33.057851239669425	581.6775456011972	RPL5;RPL12;RPL11;RPL24;RPL23A;RPL6
ribosomal small subunit biogenesis (GO:0042274)	6/44	2.531699410639131E-7	4.167503900803705E-5	0	0	22.53944402704733	342.35623298048813	RPS15;RPS14;NPM1;RPS28;RPS16;RPS6
RNA processing (GO:0006396)	10/193	2.7743299302899205E-7	4.424189260709207E-5	0	0	8.564210165717466	129.2997593412397	DDX17;SNRPD1;HNRNPH1;HNRNPA2B1;HNRNPU;SNRPA1;SNRPD3;PRPF8;LSM3;SNRPB
regulation of translation (GO:0006417)	10/213	6.874593764196155E-7	1.0630621811725146E-4	0	0	7.760058976448221	110.11727853176343	RPS4X;RPL5;NPM1;TCOF1;RPS3;RPL13A;EIF3H;YBX2;EIF3E;EIF3B
spliceosomal snRNP assembly (GO:0000387)	5/37	2.784513451756853E-6	4.1792271012691825E-4	0	0	22.33638597274961	285.7144829793783	SART3;SNRPD1;SNRPD3;PRPF8;SNRPB
positive regulation of translation (GO:0045727)	6/78	7.791835058898717E-6	0.001136049551587433	0	0	12.714558169103626	149.5541533357139	RPS4X;RPL5;RPS9;NPM1;EIF3E;YBX3
nucleocytoplasmic transport (GO:0006913)	5/46	8.384085002967098E-6	0.001188444049170586	0	0	17.966223499820337	210.01033581969648	NPM1;SNRPD1;SNRPD3;HNRNPA1;SNRPB
IRES-dependent viral translational initiation (GO:0075522)	3/10	2.512885618342737E-5	0.003465744678487294	0	0	49.586776859504134	525.1980358722876	EIF3F;EIF3A;EIF3B
mRNA stabilization (GO:0048255)	4/33	4.553624325799442E-5	0.006115038140672251	0	0	20.035061357375408	200.29054833895864	HNRNPU;YBX1;PABPC1;YBX3
nucleic acid metabolic process (GO:0090304)	5/80	1.2482395219797583E-4	0.016332734052981298	0	0	10.330578512396695	92.85750202252956	HNRNPA3;HNRNPH1;HNRNPA2B1;HNRNPU;HNRNPA1
protein modification by small protein conjugation (GO:0032446)	10/398	1.547642680402858E-4	0.01974405149523946	0	0	4.152996386893144	36.43676004014433	HIST1H2BN;HIST1H2BM;HIST1H2BO;HIST1H2BJ;HIST1H2BL;HIST1H2BK;HIST1H2BH;HIST1H2BB;HIST1H2BA;HIST1H2BD
maturation of SSU-rRNA (GO:0030490)	4/46	1.709087174965027E-4	0.021271882570357396	0	0	14.37297879985627	124.67669363710993	RPS14;RPS28;RPS16;RPS8
ribosomal small subunit assembly (GO:0000028)	3/19	1.9500052932606299E-4	0.023692564313116653	0	0	26.098303610265333	222.9449748128294	RPS15;RPS14;RPS28
mRNA metabolic process (GO:0016071)	5/97	3.0838167431983135E-4	0.03659701590823487	0	0	8.520064752492118	68.87767180566647	HNRNPA2B1;SNRPD3;PRPF8;LSM3;SNRPB
RNA splicing (GO:0008380)	5/106	4.644355981137549E-4	0.05386397402669298	0	0	7.796663028223921	59.83695350917344	SNRPD1;SNRPA1;SNRPD3;PRPF8;SNRPB
regulation of mRNA splicing, via spliceosome (GO:0048024)	4/60	4.784942183882389E-4	0.05426124436522629	0	0	11.019283746556473	84.2409523958949	DDX17;HNRNPU;SRSF3;HNRNPA1
positive regulation of cellular amide metabolic process (GO:0034250)	4/61	5.096976062326859E-4	0.05654319314359557	0	0	10.838639750711287	82.175238445233	RPS4X;RPL5;NPM1;EIF3E
ribosomal small subunit export from nucleus (GO:0000056)	2/6	5.359289890432948E-4	0.05818820491676454	0	0	55.09641873278237	414.95916742690457	RPS15;NPM1
regulation of translational initiation (GO:0006446)	4/62	5.423224060530348E-4	0.05765565079351326	0	0	10.663822980538523	80.18821528401551	NPM1;EIF3H;EIF3E;EIF3B
positive regulation of isomerase activity (GO:0010912)	2/7	7.473312832696021E-4	0.07782921507193427	0	0	47.22550177095631	339.9764810472656	ITGAM;HNRNPU
termination of RNA polymerase II transcription (GO:0006369)	4/68	7.699605004846875E-4	0.07858216867946721	0	0	9.722897423432183	69.70511757417765	ALYREF;SRSF3;SNRPD3;SNRPB
RNA export from nucleus (GO:0006405)	5/119	7.864633776092382E-4	0.07869260031254789	0	0	6.9449267310229885	49.64208903605688	NPM1;ALYREF;HNRNPA2B1;SRSF3;HNRNPA1
nuclear import (GO:0051170)	4/71	9.059282099322422E-4	0.08890291644777369	0	0	9.312070771737865	65.24549406165721	SNRPD1;SNRPD3;HNRNPA1;SNRPB
regulation of endodeoxyribonuclease activity (GO:0032071)	2/8	9.924997219719256E-4	0.09556086945703277	0	0	41.32231404958678	285.7555299806616	NPM1;RPS3
protein ubiquitination (GO:0016567)	10/506	0.0010144791652463637	0.09586828111578136	0	0	3.2665860908764253	22.517819017662095	HIST1H2BN;HIST1H2BM;HIST1H2BO;HIST1H2BJ;HIST1H2BL;HIST1H2BK;HIST1H2BH;HIST1H2BB;HIST1H2BA;HIST1H2BD
RNA metabolic process (GO:0016070)	6/191	0.0010863488376101783	0.10079342033317709	0	0	5.192332655445459	35.43732194597875	DDX17;HNRNPA3;HNRNPH1;HNRNPA2B1;HNRNPU;HNRNPA1
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	3/34	0.0011271658504704391	0.10271298812411876	0	0	14.584346135148275	98.99925464848062	CCT3;HNRNPA2B1;HNRNPA1
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	3/35	0.0012274264280581555	0.10988696600668013	0	0	14.167650531286895	94.96343286659776	RPS14;RPS16;RPS8
RNA transport (GO:0050658)	4/80	0.001414348119320086	0.1244382491877655	0	0	8.264462809917356	54.22385576114544	ALYREF;HNRNPA2B1;SRSF3;HNRNPA1
ectoderm development (GO:0007398)	2/10	0.0015825006890192912	0.1368728985773804	0	0	33.057851239669425	213.1817840841918	ITGAM;EDA2R
regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	3/39	0.0016840225235155502	0.14322611562499754	0	0	12.714558169103626	81.20241561655706	DDX17;HNRNPU;HNRNPA1
positive regulation of macromolecule biosynthetic process (GO:0010557)	5/142	0.0017285306936265115	0.14460151032091947	0	0	5.8200442323361665	37.01829554989549	RPS4X;RPL5;NPM1;EIF3E;AREG
negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000059)	2/11	0.0019265251216805841	0.1585654467086455	0	0	30.05259203606311	187.88992799160002	RPL5;RPL11
spliceosomal complex assembly (GO:0000245)	3/41	0.00194711312552361	0.1577161631674124	0	0	12.094335819391251	75.48567770775045	SART3;SNRPD1;SNRPD3
positive regulation of cellular protein metabolic process (GO:0032270)	4/91	0.0022714106013526324	0.1811095046672263	0	0	7.265461810916357	44.2274396890146	RPS4X;RPL5;NPM1;EIF3E
ribosomal subunit export from nucleus (GO:0000054)	2/12	0.002302699453848893	0.18077962019986	0	0	27.548209366391184	167.31882007381003	RPS15;NPM1
spliceosomal tri-snRNP complex assembly (GO:0000244)	2/12	0.002302699453848893	0.17804053504531667	0	0	27.548209366391184	167.31882007381003	SART3;PRPF8
negative regulation of ubiquitin-protein transferase activity (GO:0051444)	2/13	0.0027106285923401904	0.20645280159271628	0	0	25.42911633820725	150.30069213208856	RPL5;RPL11
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	3/46	0.0027125431470992607	0.20356040705364012	0	0	10.779734099892202	63.70681264977397	RPL5;RPL11;RPS3
positive regulation of cellular biosynthetic process (GO:0031328)	5/159	0.0028271058415086443	0.2090829146263567	0	0	5.19777535214928	30.50315380974384	RPS4X;RPL5;NPM1;EIF3E;AREG
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	3/49	0.0032492083659996975	0.23686728988137792	0	0	10.11975037949064	57.979530025332195	RPL30;HIST1H2BJ;HIST1H2BK
negative regulation of protein ubiquitination (GO:0031397)	3/50	0.003441493880297341	0.2473513136782723	0	0	9.917355371900827	56.24974843968978	RPL5;RPL11;RPS3
regulation of telomere maintenance via telomerase (GO:0032210)	3/51	0.003640606622935856	0.2580279944005788	0	0	9.722897423432183	54.599950963209764	CCT3;HNRNPU;HNRNPA1
DNA-templated transcription, termination (GO:0006353)	4/106	0.003939288502305608	0.2753724551680208	0	0	6.237330422579136	34.53457137159248	ALYREF;SRSF3;SNRPD3;SNRPB
regulation of RNA splicing (GO:0043484)	3/55	0.004506779482187591	0.31078507699463886	0	0	9.015777610818933	48.70478555358941	HNRNPH1;SRSF3;RPS13
RNA stabilization (GO:0043489)	2/17	0.00465211441606129	0.3165298648688102	0	0	19.445794846864366	104.43234709970052	HNRNPU;PABPC1
nucleosome disassembly (GO:0006337)	2/19	0.005803370830544167	0.38966580721403793	0	0	17.39886907351022	89.59228103641716	SUPT16H;HIST1H2BA
chromatin disassembly (GO:0031498)	2/19	0.005803370830544167	0.3846052123151543	0	0	17.39886907351022	89.59228103641716	SUPT16H;HIST1H2BA
innate immune response in mucosa (GO:0002227)	2/19	0.005803370830544167	0.37967437625983186	0	0	17.39886907351022	89.59228103641716	HIST1H2BJ;HIST1H2BK
negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)	2/19	0.005803370830544167	0.37486837149704916	0	0	17.39886907351022	89.59228103641716	RPL5;RPL11
negative regulation of telomere maintenance via telomerase (GO:0032211)	2/20	0.006422814330741102	0.409695269122148	0	0	16.528925619834713	83.43634525721805	HNRNPU;HNRNPA1
regulation of DNA-templated transcription, elongation (GO:0032784)	2/20	0.006422814330741102	0.40463730283668936	0	0	16.528925619834713	83.43634525721805	SUPT16H;ALYREF
protein-DNA complex disassembly (GO:0032986)	2/21	0.007070976796450066	0.44003895844249613	0	0	15.741833923652106	77.94973078117889	SUPT16H;HIST1H2BA
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	2/23	0.008452004832611451	0.5196455501303161	0	0	14.37297879985627	68.60728145824133	SUPT16H;HNRNPU
defense response to Gram-negative bacterium (GO:0050829)	3/71	0.00915609233856617	0.5562326095678948	0	0	6.984053078803399	32.77850628734185	RPL30;HIST1H2BJ;HIST1H2BK
mucosal immune response (GO:0002385)	2/24	0.00918415171553109	0.5513732494630018	0	0	13.774104683195592	64.60435151505685	HIST1H2BJ;HIST1H2BK
histone mRNA metabolic process (GO:0008334)	2/24	0.00918415171553109	0.5449619326087809	0	0	13.774104683195592	64.60435151505685	SNRPD3;SNRPB
negative regulation of endothelial cell apoptotic process (GO:2000352)	2/24	0.00918415171553109	0.5386980023489099	0	0	13.774104683195592	64.60435151505685	FGG;ICAM1
positive regulation of DNA-templated transcription, elongation (GO:0032786)	2/24	0.00918415171553109	0.5325764341403995	0	0	13.774104683195592	64.60435151505685	SUPT16H;ALYREF
regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000058)	2/25	0.009943580135497997	0.5701358363083852	0	0	13.223140495867769	60.969628410757956	RPL5;RPL11
mRNA 3'-end processing (GO:0031124)	3/74	0.010249915283658326	0.5811701965834271	0	0	6.700915791824883	30.693449889038327	ALYREF;SRSF3;PABPC1
negative regulation of telomere maintenance via telomere lengthening (GO:1904357)	2/26	0.010729938835222661	0.6017019546828708	0	0	12.714558169103626	57.65692845146616	HNRNPU;HNRNPA1
positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	2/27	0.011542879750812415	0.6402534279173452	0	0	12.243648607284971	54.627321749645944	FGG;ARHGEF7
protein alkylation (GO:0008213)	2/29	0.013247131764912773	0.7268829397456976	0	0	11.39925904816187	49.29010225768781	SNRPD3;SNRPB
negative regulation of epithelial cell apoptotic process (GO:1904036)	2/29	0.013247131764912773	0.7191501425143605	0	0	11.39925904816187	49.29010225768781	FGG;ICAM1
negative regulation of DNA biosynthetic process (GO:2000279)	2/30	0.014137762456689684	0.7594210717524996	0	0	11.019283746556473	46.93009226596657	HNRNPU;HNRNPA1
regulation of ARF protein signal transduction (GO:0032012)	2/30	0.014137762456689684	0.7515104355884111	0	0	11.019283746556473	46.93009226596657	GIT2;GIT1
regulation of cell cycle G2/M phase transition (GO:1902749)	3/84	0.014425628857627559	0.7589070521698291	0	0	5.903187721369539	25.022130298437787	NPM1;TUBB;TUBA4A
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	2/31	0.015053614496342767	0.783863211988134	0	0	10.663822980538523	44.74686377768602	FGG;ICAM1
positive regulation of telomere maintenance via telomerase (GO:0032212)	2/32	0.01599435539641583	0.8244363190697976	0	0	10.330578512396695	42.722307920564006	CCT3;HNRNPA1
negative regulation of translation (GO:0017148)	3/88	0.0163279378662432	0.8332146693143905	0	0	5.634861006761833	23.18676366734761	RPS3;RPL13A;EIF3E
cellular response to glucose starvation (GO:0042149)	2/33	0.0169596557057007	0.8568824065959472	0	0	10.017530678687704	40.840650630562045	IFI16;HNRNPA1
nuclear export (GO:0051168)	3/92	0.018364493249557745	0.918764794632286	0	0	5.389867049946101	21.545110636165912	ALYREF;SRSF3;HNRNPA1
antibacterial humoral response (GO:0019731)	2/35	0.01896263181786735	0.9394787394813309	0	0	9.445100354191263	37.45251459578829	HIST1H2BJ;HIST1H2BK
regulation of endothelial cell apoptotic process (GO:2000351)	2/35	0.01896263181786735	0.9304452900632412	0	0	9.445100354191263	37.45251459578829	FGG;ICAM1
histone exchange (GO:0043486)	2/36	0.01999966371262657	0.9719836564336514	0	0	9.182736455463727	35.92323066977209	NPM1;ANP32B
zymogen activation (GO:0031638)	2/36	0.01999966371262657	0.9628139992974848	0	0	9.182736455463727	35.92323066977209	IFI16;FGG
regulation of ubiquitin protein ligase activity (GO:1904666)	2/36	0.01999966371262657	0.9538157376218074	0	0	9.182736455463727	35.92323066977209	RPL5;RPL11
cellular response to cytokine stimulus (GO:0071345)	7/456	0.020973838825558762	0.9910138845076515	0	0	2.5373350732202407	9.80547909112976	ITGAM;IL2RA;RPS3;HNRNPU;RPL13A;YBX3;ICAM1
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	3/100	0.02284271060386328	1.0	0	0	4.958677685950414	18.739453999877018	ALYREF;HNRNPA2B1;SRSF3
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	2/39	0.023249133156023973	1.0	0	0	8.47637211273575	31.8837671647018	FGG;ICAM1
mRNA transport (GO:0051028)	3/104	0.02528483270122422	1.0	0	0	4.76795931341386	17.534411447845294	ALYREF;HNRNPA2B1;SRSF3
regulation of substrate adhesion-dependent cell spreading (GO:1900024)	2/41	0.025527647681208167	1.0	0	0	8.062890546260835	29.574627626448763	FGG;ARHGEF7
mRNA export from nucleus (GO:0006406)	3/105	0.02591650067422185	1.0	0	0	4.7225501770956315	17.250887468545884	ALYREF;HNRNPA2B1;SRSF3
transcription from RNA polymerase II promoter (GO:0006366)	7/485	0.028120975602383313	1.0	0	0	2.3856181306977935	8.519613744133009	SUPT16H;ALYREF;SRSF3;YBX2;SNRPD3;YBX1;SNRPB
