Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	7/31	2.598019182821428E-10	5.0991122653606716E-8	0	0	41.81600955794504	922.9253966321335	GPX1;NOS3;SERPINE1;HMOX1;FAS;ICAM1;BCL2L1
regulation of nitric oxide biosynthetic process (GO:0045428)	7/32	3.3107911373782433E-10	6.25739524964488E-8	0	0	40.50925925925926	884.2629993262749	EDN1;IFNG;INSR;CAV1;IL1B;PTGS2;TNF
positive regulation of cellular process (GO:0048522)	18/519	3.4155820311319955E-10	6.224898251738062E-8	0	0	6.422607578676942	139.9968080778822	EDN1;TGFB1;IRS1;CAV1;INSR;PRKCD;IRS2;IGF1;SIRT1;RELA;VEGFA;NEUROD1;IL6;IFNG;IL1B;BCL2;TIMP1;S1PR2
regulation of cell proliferation (GO:0042127)	21/740	3.8314668808621964E-10	6.742060514841306E-8	0	0	5.255255255255255	113.94761442733507	EDN1;TGFB1;IRS1;NOS3;INSR;IRS2;IGF1;SOD2;ADRA1A;SIRT1;RELA;AGT;TNFRSF1A;VEGFA;IL6;IFNG;IL1B;FAS;TIMP1;S1PR2;TP53
positive regulation of smooth muscle cell proliferation (GO:0048661)	7/37	9.905565340743176E-10	1.6849366644604141E-7	0	0	35.03503503503504	726.3727688980832	EDN1;IL6;MMP2;HMOX1;IGF1;TNF;MMP9
regulation of cardiac muscle hypertrophy (GO:0010611)	6/21	1.0944689384805872E-9	1.8016370945375603E-7	0	0	52.910052910052904	1091.6929406884378	EDN1;CAV3;PRKCA;IGF1;AGT;SLC9A1
response to reactive oxygen species (GO:0000302)	8/60	1.126614616936528E-9	1.7965982469459693E-7	0	0	24.691358024691358	508.7419411153601	GPX1;NCF1;CAT;HMOX1;SOD2;MMP9;SIRT1;SOD1
positive regulation of protein modification process (GO:0031401)	11/163	1.3099109474788732E-9	2.0255986560559668E-7	0	0	12.497159736423539	255.60824073136294	ACE;TGFB1;IFNG;INSR;IL1B;PRKCD;FAS;TNF;MMP9;SIRT1;VEGFA
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	7/39	1.4668116648787112E-9	2.2015117429047247E-7	0	0	33.238366571699906	676.0741837137558	GPX1;NOS3;SERPINE1;HMOX1;FAS;ICAM1;BCL2L1
positive regulation of nucleic acid-templated transcription (GO:1903508)	17/502	1.596766271326163E-9	2.328085223593546E-7	0	0	6.271211450494318	127.0251773149755	TGFB1;NCF1;PAX6;IGF1;FOXO3;TNF;RELA;AGT;NEUROD1;IL6;IL1B;PPARG;PPARA;TP53;PPARGC1A;MAP3K5;YWHAH
positive regulation of nitric oxide biosynthetic process (GO:0045429)	6/25	3.51004763738199E-9	4.97549252598897E-7	0	0	44.44444444444444	865.228276784757	EDN1;IFNG;INSR;IL1B;PTGS2;TNF
positive regulation of nitric oxide metabolic process (GO:1904407)	6/25	3.51004763738199E-9	4.841019755016296E-7	0	0	44.44444444444444	865.228276784757	EDN1;IFNG;INSR;IL1B;PTGS2;TNF
regulation of smooth muscle cell proliferation (GO:0048660)	7/44	3.5745373564515174E-9	4.800227402624236E-7	0	0	29.46127946127946	573.0050949482437	EDN1;IL6;IFNG;HMOX1;PPARG;IGF1;TNF
regulation of primary metabolic process (GO:0080090)	10/139	4.115626741241584E-9	5.38513929757841E-7	0	0	13.322675193178789	257.2405370092762	NQO1;CPT1A;IRS1;ACSL1;ACOX1;CYP1A1;IRS2;PPARG;PPARA;AGT
positive regulation of blood vessel endothelial cell migration (GO:0043536)	7/45	4.2143251830671025E-9	5.376425352297856E-7	0	0	28.806584362139915	555.5285370394395	TGFB1;NOS3;HMOX1;PRKCA;PTGS2;SIRT1;VEGFA
apoptotic process (GO:0006915)	12/231	4.447026270339844E-9	5.534920745742494E-7	0	0	9.62000962000962	185.00269569990965	AIFM1;IFNG;PRKCE;CASP3;IL1B;PRKCD;BCL2;FAS;BAX;IAPP;ADRA1A;BCL2L1
positive regulation of glycogen biosynthetic process (GO:0045725)	5/13	5.199525047013547E-9	6.31742293212146E-7	0	0	71.22507122507122	1358.5967630087819	IRS1;INSR;IRS2;IGF1;GCK
response to glucose (GO:0009749)	7/47	5.789189242520075E-9	6.870286675483708E-7	0	0	27.580772261623324	523.1320530991089	NEUROD1;PDX1;IRS2;IGF1;PCK1;NKX6-1;GCK
positive regulation of cellular catabolic process (GO:0031331)	9/106	5.912170833882676E-9	6.856774492114386E-7	0	0	15.72327044025157	297.8970559370189	IFNG;IRS1;INSR;IL1B;PRKCD;IRS2;IGF1;PPARA;TNF
fatty acid metabolic process (GO:0006631)	9/106	5.912170833882676E-9	6.704401725622955E-7	0	0	15.72327044025157	297.8970559370189	CPT1A;GPX1;GPAM;ACSL1;ACOX1;ACOT1;PPARA;PTGS2;PPARGC1A
positive regulation of apoptotic signaling pathway (GO:2001235)	8/76	7.73197024090599E-9	8.577444378118101E-7	0	0	19.493177387914226	364.0916593456146	CAV1;BCL2;FAS;BAX;MMP9;TP53;AGT;BCL2L1
positive regulation of glycogen metabolic process (GO:0070875)	5/14	8.05351503248908E-9	8.744061108679101E-7	0	0	66.13756613756614	1232.616216324151	IRS1;INSR;IRS2;IGF1;GCK
positive regulation of muscle hypertrophy (GO:0014742)	5/14	8.05351503248908E-9	8.561893168914952E-7	0	0	66.13756613756614	1232.616216324151	EDN1;PRKCA;IGF1;AGT;SLC9A1
cellular response to insulin stimulus (GO:0032869)	9/110	8.211734835739752E-9	8.551935278934686E-7	0	0	15.15151515151515	282.08638830549273	PKLR;IRS1;INSR;PDK4;IRS2;PPARG;SLC2A4;PCK1;GCK
superoxide metabolic process (GO:0006801)	6/29	9.251424718941234E-9	9.442004068151424E-7	0	0	38.314176245210724	708.7543399851794	NCF1;NOS3;CYBB;CYBA;SOD2;SOD1
inflammatory response (GO:0006954)	12/252	1.1790493306317175E-8	1.1797428890615009E-6	0	0	8.818342151675484	160.98740989588893	AOC3;IL6;TGFB1;CCL20;IL1B;CYBB;FAS;CYBA;TNF;CX3CL1;RELA;TNFRSF1A
positive regulation of multicellular organismal process (GO:0051240)	11/202	1.246877114846229E-8	1.223618060973136E-6	0	0	10.084341767510084	183.53540969393546	TGFB1;IFNG;PRKCE;IL1B;SERPINE1;NKX6-1;TNF;PPARGC1A;SIRT1;AGT;SOD1
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	9/116	1.3125961517755585E-8	1.2638072004737122E-6	0	0	14.367816091954023	260.7568070783956	IL6;ACE;TGFB1;IFNG;IGF1;TP53;AGT;TNFRSF1A;VEGFA
regulation of transcription from RNA polymerase II promoter (GO:0006357)	27/1478	1.3516006755756042E-8	1.2772626384189461E-6	0	0	3.3829499323410013	61.29699312672704	SERPINE1;FOXO3;TNF;RELA;SLC9A1;NEUROD1;NKX6-1;PPARGC1A;ESRRA;SREBF1;EDN1;TGFB1;CAV1;PDX1;PAX6;IGF1;SOD2;SIRT1;TNFRSF1A;VEGFA;IL6;IFNG;PPARG;PPARA;TP53;PFKM;ATF3
regulation of glucose import (GO:0046324)	6/31	1.4214823442406278E-8	1.3188771641199862E-6	0	0	35.842293906810035	647.6337101230711	IRS1;INSR;LEP;IRS2;IGF1;FGF21
positive regulation of programmed cell death (GO:0043068)	12/257	1.4672922587753381E-8	1.3370700708090267E-6	0	0	8.646779074794638	155.96421999623453	NEUROD1;IL6;AIFM1;FAS;BAX;IAPP;FOXO3;TNF;TP53;SIRT1;MAP3K5;SOD1
positive regulation of cardiac muscle hypertrophy (GO:0010613)	5/16	1.7421118561894515E-8	1.55964856177803E-6	0	0	57.87037037037037	1033.887885198109	EDN1;PRKCA;IGF1;AGT;SLC9A1
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	6/33	2.1196761645558787E-8	1.8649495634014911E-6	0	0	33.67003367003367	594.9298794445888	CAV1;BCL2;BAX;TP53;SOD1;BCL2L1
regulation of inflammatory response (GO:0050727)	10/166	2.274209202756291E-8	1.966998230790738E-6	0	0	11.155734047300312	196.3303029357596	LEP;SERPINE1;PRKCD;PPARG;PPARA;PTGS2;CX3CL1;RELA;AGT;TNFRSF1A
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	11/215	2.376583504776985E-8	2.021284270812826E-6	0	0	9.474590869939707	166.32660179812476	NEUROD1;IL6;EDN1;IL1B;PPARG;NKX6-1;TNF;PPARGC1A;RELA;AGT;VEGFA
cellular response to leptin stimulus (GO:0044320)	4/7	2.7789870668469264E-8	2.3247821314950597E-6	0	0	105.82010582010581	1841.1210843481715	LEP;LEPR;SIRT1;GCK
positive regulation of gene expression (GO:0010628)	19/771	2.8611582151015255E-8	2.3549178018811427E-6	0	0	4.563577845030504	79.26685650787599	TGFB1;NCF1;PAX6;IGF1;FOXO3;TNF;RELA;AGT;VEGFA;NEUROD1;IL6;IFNG;IL1B;PPARG;PPARA;TP53;PPARGC1A;MAP3K5;YWHAH
positive regulation of cytokine production (GO:0001819)	11/220	3.0108189789741066E-8	2.4387633729690264E-6	0	0	9.25925925925926	160.3561908903923	IL6;TGFB1;IFNG;IL1B;SERPINE1;CYBA;PTGS2;TNF;RELA;AGT;SOD1
positive regulation of cell migration (GO:0030335)	11/221	3.1543997286388096E-8	2.515140908631851E-6	0	0	9.217362158538627	159.20119640553932	EDN1;TGFB1;IFNG;PRKCE;INSR;IL1B;PRKCA;IGF1;SOD2;MMP9;VEGFA
positive regulation of lipid catabolic process (GO:0050996)	5/18	3.388008451121136E-8	2.6598472501647932E-6	0	0	51.440329218106996	884.7962177334333	IRS1;IL1B;PRKCD;IRS2;PPARA
positive regulation of MAP kinase activity (GO:0043406)	10/177	4.185290003253457E-8	3.2359901343336954E-6	0	0	10.462439840970914	177.74748636255296	EDN1;TGFB1;INSR;IL1B;IGF1;S1PR2;TNF;MAP3K5;SOD1;VEGFA
regulation of angiogenesis (GO:0045765)	10/177	4.185290003253457E-8	3.18769177411976E-6	0	0	10.462439840970914	177.74748636255296	IL6;NOS3;IL1B;LEP;SERPINE1;HMOX1;PRKCA;PPARG;SIRT1;VEGFA
negative regulation of programmed cell death (GO:0043069)	14/408	4.241279945100019E-8	3.1828311117419697E-6	0	0	6.35439360929557	107.871014456184	INSR;IGF1;MPO;MMP9;SIRT1;RELA;VEGFA;IL6;CASP3;CAT;BCL2;FAS;TP53;BCL2L1
response to leptin (GO:0044321)	4/8	5.534919061773268E-8	4.093433619163621E-6	0	0	92.59259259259258	1547.1855371189388	LEP;LEPR;SIRT1;GCK
cellular response to reactive oxygen species (GO:0034614)	7/65	5.918151369542834E-8	4.314332348396726E-6	0	0	19.943019943019944	331.9048327275367	IL6;NCF1;PRKCD;MMP9;SIRT1;RELA;MAP3K5
hydrogen peroxide metabolic process (GO:0042743)	5/20	6.078274200615437E-8	4.368652569822617E-6	0	0	46.29629629629629	769.2574044837921	GPX1;CAT;CYBA;MPO;SOD1
negative regulation of macromolecule biosynthetic process (GO:0010558)	5/20	6.078274200615437E-8	4.307976839686191E-6	0	0	46.29629629629629	769.2574044837921	EDN1;IL6;TGFB1;PPARG;PPARA
regulation of glycogen biosynthetic process (GO:0005979)	5/20	6.078274200615437E-8	4.248963458320627E-6	0	0	46.29629629629629	769.2574044837921	IRS1;INSR;IRS2;IGF1;GCK
positive regulation of reactive oxygen species metabolic process (GO:2000379)	6/39	6.082339484124192E-8	4.194348430741317E-6	0	0	28.49002849002849	473.37012360146565	TGFB1;PRKCD;CYBA;TP53;AGT;SOD1
response to peptide hormone (GO:0043434)	6/40	7.124471932290357E-8	4.847490702730359E-6	0	0	27.777777777777775	457.142920425293	IRS1;CAV1;LEP;IGF1;PCK1;SIRT1
regulation of release of cytochrome c from mitochondria (GO:0090199)	6/40	7.124471932290357E-8	4.783707930326012E-6	0	0	27.777777777777775	457.142920425293	GPX1;BAX;IGF1;MMP9;TP53;BCL2L1
positive regulation of macromolecule biosynthetic process (GO:0010557)	9/142	7.656336593250987E-8	5.074063069527245E-6	0	0	11.737089201877934	192.31393340531008	IL6;EDN1;TGFB1;IRS1;INSR;IRS2;IGF1;SIRT1;GCK
vasodilation (GO:0042311)	4/9	9.921512416750346E-8	6.4909587003432075E-6	0	0	82.30452674897118	1327.240771432977	ADRB3;NOS3;SOD2;SOD1
positive regulation of endothelial cell migration (GO:0010595)	7/70	9.967710198536097E-8	6.4386360940670515E-6	0	0	18.51851851851852	298.54314547241614	EDN1;TGFB1;NOS3;PRKCA;SIRT1;AGT;VEGFA
regulation of membrane protein ectodomain proteolysis (GO:0051043)	5/22	1.0235873659516524E-7	6.529207910564104E-6	0	0	42.08754208754208	677.3898219061542	IFNG;IL1B;TIMP2;TIMP1;TNF
positive regulation of apoptotic process (GO:0043065)	12/307	1.034506254552003E-7	6.51738940367762E-6	0	0	7.238508867173361	116.42541720453826	NEUROD1;IL6;AIFM1;FAS;BAX;IAPP;FOXO3;TNF;TP53;SIRT1;MAP3K5;SOD1
positive regulation of cellular component organization (GO:0051130)	8/106	1.0821008962917658E-7	6.734098626557172E-6	0	0	13.976240391334729	224.16759224422043	TGFB1;GPX1;IFNG;INSR;PRKCD;BAX;TNF;VEGFA
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	8/109	1.3450811630693414E-7	8.269818283304637E-6	0	0	13.591573224600747	215.04099620028117	AIFM1;CASP3;FAS;BAX;PPARG;TNF;SIRT1;MAP3K5
regulation of cell migration (GO:0030334)	12/316	1.414457256422263E-7	8.592827832765249E-6	0	0	7.032348804500703	110.90963261468804	EDN1;ACE;TGFB1;INSR;IL1B;SERPINE1;PRKCA;IGF1;SOD2;MMP9;CX3CL1;VEGFA
positive regulation of epithelial cell migration (GO:0010634)	7/74	1.4701087289229786E-7	8.82584099258113E-6	0	0	17.51751751751752	275.59888642028204	EDN1;IFNG;PRKCE;PRKCA;MMP9;AGT;VEGFA
positive regulation of phosphorylation (GO:0042327)	10/208	1.9030868874557573E-7	1.1292386496147359E-5	0	0	8.903133903133902	137.77259976441016	TGFB1;IFNG;INSR;IL1B;FAS;IGF1;TNF;MMP9;SIRT1;VEGFA
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	6/47	1.9329438294461452E-7	1.1337715358234114E-5	0	0	23.640661938534276	365.4622106359153	CAV1;BCL2;BAX;MMP9;TP53;BCL2L1
positive regulation of glucose transport (GO:0010828)	5/25	2.038710689365228E-7	1.1822205281625862E-5	0	0	37.03703703703704	570.5843725157379	IRS1;INSR;IRS2;IGF1;FGF21
positive regulation of glucose import (GO:0046326)	5/26	2.513307875051997E-7	1.4410573130775663E-5	0	0	35.61253561253561	541.1857509596696	IRS1;INSR;IRS2;IGF1;FGF21
positive regulation of fatty acid oxidation (GO:0046321)	4/11	2.5769646431215517E-7	1.4611389526499197E-5	0	0	67.34006734006734	1021.6487164681719	IRS1;IRS2;PPARA;PPARGC1A
regulation of transcription, DNA-templated (GO:0006355)	26/1598	2.6740691540562567E-7	1.4995357025438549E-5	0	0	3.0130255411857414	45.60061791185706	NCF1;FOXO3;TNF;RELA;NEUROD1;PPARGC1A;MAP3K5;YWHAH;ESRRA;SREBF1;TGFB1;INSR;PAX6;IGF1;SOD2;SIRT1;AGT;VEGFA;IL6;IFNG;IL1B;ID1;PPARG;PPARA;TP53;ATF3
regulation of blood vessel endothelial cell migration (GO:0043535)	6/50	2.8233243417589264E-7	1.5660243604343263E-5	0	0	22.22222222222222	335.11512479343634	TGFB1;NOS3;PRKCA;PPARG;SIRT1;VEGFA
cellular response to hydrogen peroxide (GO:0070301)	5/28	3.722968010179403E-7	2.0428285759081177E-5	0	0	33.06878306878307	489.53619208298187	IL6;PRKCD;SIRT1;RELA;MAP3K5
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	7/85	3.840838787213646E-7	2.0850851416118335E-5	0	0	15.250544662309368	225.28722030129003	IL6;TGFB1;PRKCD;IGF1;TP53;AGT;VEGFA
regulation of establishment of endothelial barrier (GO:1903140)	4/12	3.849400279130703E-7	2.0677357499372606E-5	0	0	61.728395061728385	911.7394003979415	IL1B;S1PR2;TNF;TNFRSF1A
positive regulation of protein import into nucleus (GO:0042307)	6/53	4.025754461546868E-7	2.1399401059660068E-5	0	0	20.964360587002094	308.7082455721304	IL6;TGFB1;IFNG;LEP;PRKCD;IGF1
regulation of MAP kinase activity (GO:0043405)	7/87	4.5070089276326354E-7	2.371058408011272E-5	0	0	14.89995742869306	217.72506063197733	EDN1;TGFB1;CAV3;IL1B;PRKCD;TNF;VEGFA
regulation of neuron apoptotic process (GO:0043523)	7/89	5.267737787600565E-7	2.7429863194005797E-5	0	0	14.565126924677486	210.5606793594582	BCL2;BAX;FOXO3;SOD2;TP53;PPARGC1A;SOD1
activation of protein kinase activity (GO:0032147)	10/233	5.422768528665187E-7	2.7951906870483284E-5	0	0	7.947862025115244	114.66769327033279	INSR;IL1B;LEP;PRKCD;IGF1;S1PR2;TNF;MAP3K5;SOD1;VEGFA
positive regulation of cell motility (GO:2000147)	9/179	5.507738333764194E-7	2.810598871719868E-5	0	0	9.31098696461825	134.18940016572762	EDN1;TGFB1;INSR;IL1B;PRKCA;IGF1;SOD2;MMP9;VEGFA
positive regulation of response to external stimulus (GO:0032103)	7/90	5.686821633242384E-7	2.873252553904543E-5	0	0	14.403292181069958	207.11853709772956	TGFB1;SERPINE1;CYBA;PRKCA;CX3CL1;AGT;TNFRSF1A
cellular glucose homeostasis (GO:0001678)	5/33	8.799750687584821E-7	4.402463505759347E-5	0	0	28.058361391694724	391.228177913349	PCK1;PPARGC1A;SIRT1;GCK;HK1
regulation of ERK1 and ERK2 cascade (GO:0070372)	10/247	9.232693446205706E-7	4.574216956892012E-5	0	0	7.49737591842855	104.17862371187283	TGFB1;CCL20;INSR;IL1B;PRKCA;TNF;ADRA1A;CX3CL1;ICAM1;FGF21
positive regulation of DNA binding (GO:0043388)	5/34	1.0272783651542649E-6	5.040578362867513E-5	0	0	27.233115468409586	375.50647104728057	NEUROD1;TGFB1;PPARG;IGF1;MMP9
regulation of insulin receptor signaling pathway (GO:0046626)	5/34	1.0272783651542649E-6	4.9925728546497274E-5	0	0	27.233115468409586	375.50647104728057	IRS1;IL1B;PRKCD;IGF1;SIRT1
nitric oxide mediated signal transduction (GO:0007263)	4/15	1.0483360325069215E-6	5.0468478998894536E-5	0	0	49.382716049382715	679.9163645311068	NEUROD1;NOS3;PDX1;AGT
positive regulation of acute inflammatory response (GO:0002675)	4/15	1.0483360325069215E-6	4.9996810970867486E-5	0	0	49.382716049382715	679.9163645311068	IL6;IL1B;PTGS2;TNF
protein kinase B signaling (GO:0043491)	5/35	1.1933611800759216E-6	5.63863157585873E-5	0	0	26.455026455026452	360.81314050880644	TGFB1;IL1B;IGF1;FOXO3;TNF
intrinsic apoptotic signaling pathway (GO:0097193)	7/101	1.2470468356872354E-6	5.838238534414644E-5	0	0	12.834616795012835	174.48317992843283	AIFM1;PRKCD;BCL2;BAX;TP53;MAP3K5;BCL2L1
positive regulation of JAK-STAT cascade (GO:0046427)	6/64	1.2530307665870941E-6	5.812923638085401E-5	0	0	17.36111111111111	235.93655083355094	IL6;IFNG;LEP;IGF1;AGT;TNFRSF1A
negative regulation of apoptotic signaling pathway (GO:2001234)	6/65	1.3744405163485339E-6	6.318711671105016E-5	0	0	17.094017094017094	230.725877040204	GPX1;BCL2;IGF1;MMP9;RELA;BCL2L1
regulation of nitric-oxide synthase activity (GO:0050999)	5/36	1.3799069774350415E-6	6.287201165938409E-5	0	0	25.720164609053498	347.0548988869065	CAV3;NOS3;CAV1;IL1B;LEP
lipopolysaccharide-mediated signaling pathway (GO:0031663)	4/16	1.3919790378594213E-6	6.286078787784626E-5	0	0	46.29629629629629	624.2955581099292	TGFB1;PRKCE;IL1B;TNF
negative regulation of lipid storage (GO:0010888)	4/16	1.3919790378594213E-6	6.230937745786515E-5	0	0	46.29629629629629	624.2955581099292	IL6;PPARG;PPARA;TNF
