Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of stem cell differentiation (GO:2000736)	7/88	2.7913641254565007E-5	0.008902706957627828	0	0	7.9945180447693005	83.83367448994463	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;CBFB;PSME2
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	7/88	2.7913641254565007E-5	0.008379018313061485	0	0	7.9945180447693005	83.83367448994463	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2;PFN1
protein polyubiquitination (GO:0000209)	12/283	2.803095098987299E-5	0.007946774605628992	0	0	4.261590638705897	44.67085078732194	PSMB6;PSMA6;PSMC6;PSMD11;PSMD4;CBFB;RNF19A;HECW1;PSME2;UBE3A;UBE2V1;TMEM189-UBE2V1
regulation of establishment of planar polarity (GO:0090175)	7/89	3.004400608354382E-5	0.008069187528648637	0	0	7.904691999322455	82.31035138791601	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2;PFN1
regulation of cellular ketone metabolic process (GO:0010565)	6/61	3.1693182127850544E-5	0.008086515419921066	0	0	9.885493038965318	102.4078653105939	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
fructose metabolic process (GO:0006000)	3/7	3.29759098151139E-5	0.008013146085072679	0	0	43.07250538406317	444.49676677749767	SORD;AKR1B1;ALDOA
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	6/62	3.480080238767509E-5	0.008072204299286635	0	0	9.726049602852974	99.84636194844438	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
non-canonical Wnt signaling pathway (GO:0035567)	8/127	4.069440412033008E-5	0.009028849748958453	0	0	6.3308669330906495	64.00139257464927	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;GNB1;PSME2;PFN1
interleukin-1-mediated signaling pathway (GO:0070498)	7/95	4.582335011278998E-5	0.00974318981773197	0	0	7.405448294102088	73.98573645364077	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2;UBE2V1
tRNA aminoacylation (GO:0043039)	5/40	4.597935033106852E-5	0.009385304989577707	0	0	12.562814070351758	125.4688212074109	DARS;LARS;PPA1;EPRS;AARS
protein deubiquitination (GO:0016579)	11/257	5.575928617484811E-5	0.010943832205778842	0	0	4.301663961832508	42.13250396992705	PSMB6;PSMA6;MAVS;PSMC6;PSMD11;PSMD4;USP9X;RUVBL1;ADRM1;PSME2;AKR1B1
regulation of canonical Wnt signaling pathway (GO:0060828)	10/213	5.647127791463544E-5	0.010673071525866098	0	0	4.718427819850425	46.15461535169517	PSMB6;PSMA6;PSMC6;PSMD11;PSMD4;HECW1;RUVBL1;PSME2;CCAR2;SCYL2
negative regulation of cell cycle G2/M phase transition (GO:1902750)	6/69	6.405967158530971E-5	0.011674875146422695	0	0	8.73934891850557	84.38449237902277	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
protein modification by small protein removal (GO:0070646)	11/261	6.406465516318475E-5	0.011273170182680406	0	0	4.23573807735998	40.89866775405119	PSMB6;PSMA6;MAVS;PSMC6;PSMD11;PSMD4;USP9X;RUVBL1;ADRM1;PSME2;AKR1B1
glycolytic process (GO:0006096)	4/23	7.260411207453354E-5	0.012349959463878155	0	0	17.47869783701114	166.5805374278772	TPI1;PGAM1;ALDOA;PGM1
negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436)	6/71	7.528288954999684E-5	0.012392535012052707	0	0	8.493170075730767	80.63634521387979	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	6/72	8.145352899592467E-5	0.012989292452068863	0	0	8.375209380234505	78.85659879991833	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)	6/72	8.145352899592467E-5	0.012595677529278898	0	0	8.375209380234505	78.85659879991833	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
hexose metabolic process (GO:0019318)	5/45	8.200127834265805E-5	0.012307427158311296	0	0	11.166945840312673	105.06728890314824	AKR1A1;SORD;PGM5;ALDOA;PGM1
ATP generation from ADP (GO:0006757)	4/24	8.644912272542708E-5	0.012604282093367268	0	0	16.75041876046901	156.71615567260974	TPI1;PGAM1;ALDOA;PGM1
tRNA aminoacylation for protein translation (GO:0006418)	5/46	9.126356451492066E-5	0.012936610269990004	0	0	10.924186148131962	101.6141459944397	DARS;LARS;PPA1;EPRS;AARS
glycolytic process through glucose-6-phosphate (GO:0061620)	4/25	1.0211755436650249E-4	0.014083942700871951	0	0	16.08040201005025	147.7690197306839	TPI1;PGAM1;ALDOA;ENO3
canonical glycolysis (GO:0061621)	4/25	1.0211755436650249E-4	0.013713312629796373	0	0	16.08040201005025	147.7690197306839	TPI1;PGAM1;ALDOA;ENO3
glucose catabolic process to pyruvate (GO:0061718)	4/25	1.0211755436650249E-4	0.013361689229032364	0	0	16.08040201005025	147.7690197306839	TPI1;PGAM1;ALDOA;ENO3
protein depolymerization (GO:0051261)	4/25	1.0211755436650249E-4	0.013027646998306556	0	0	16.08040201005025	147.7690197306839	CFL2;STMN1;CFL1;DSTN
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	6/75	1.0241684189242478E-4	0.012747149857976675	0	0	8.040201005025125	73.86097999820805	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
monocarboxylic acid metabolic process (GO:0032787)	7/108	1.037241636699493E-4	0.01260248588589884	0	0	6.514051740182393	59.75844796494775	LDHC;LDHB;ACOT7;GLO1;HAGH;AASDHPPT;LDHAL6B
positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437)	6/76	1.102844203594831E-4	0.013087939467312612	0	0	7.934408886537952	72.30188751300214	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
actin filament depolymerization (GO:0030042)	3/10	1.105920023704742E-4	0.012826158820375678	0	0	30.15075376884422	274.66319948105513	CFL2;CFL1;DSTN
negative regulation of ubiquitin protein ligase activity (GO:1904667)	6/77	1.1862447954648293E-4	0.013452015980571165	0	0	7.831364615284213	70.79199390533367	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
negative regulation of canonical Wnt signaling pathway (GO:0090090)	8/148	1.1974794329333291E-4	0.013284212057084301	0	0	5.432568246638598	49.05675130693589	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;HECW1;PSME2;SCYL2
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	6/78	1.2745731109573257E-4	0.013838609755777092	0	0	7.730962504831852	69.3291771500909	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	6/78	1.2745731109573257E-4	0.01355030538586507	0	0	7.730962504831852	69.3291771500909	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
negative regulation of mitotic cell cycle phase transition (GO:1901991)	6/79	1.36803704553484E-4	0.014247128659927121	0	0	7.633102219960562	67.91143163722273	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
anaphase-promoting complex-dependent catabolic process (GO:0031145)	6/79	1.36803704553484E-4	0.013962186086728579	0	0	7.633102219960562	67.91143163722273	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
NIK/NF-kappaB signaling (GO:0038061)	6/80	1.4668494756323882E-4	0.01467712328265113	0	0	7.537688442211055	66.53686043977896	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
proteasome assembly (GO:0043248)	3/11	1.5095012783525785E-4	0.014813432737371556	0	0	27.409776153494743	241.1665889887689	PSMD11;PSMD4;ADRM1
positive regulation of ubiquitin protein ligase activity (GO:1904668)	6/82	1.6813962371973757E-4	0.016188990563053222	0	0	7.353842382644931	63.91015440734045	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
coenzyme biosynthetic process (GO:0009108)	4/29	1.8585662693209825E-4	0.017563451245083284	0	0	13.862415525905389	119.08556582129326	PDXK;ACOT7;SPR;ACAT1
stimulatory C-type lectin receptor signaling pathway (GO:0002223)	7/121	2.1073183992942592E-4	0.01955208325745201	0	0	5.814194941650401	49.21671907889168	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2;UBE2V1
positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060)	6/87	2.3272210964576305E-4	0.021206802241470157	0	0	6.9312077629526945	57.98416550789113	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	7/124	2.450264604498591E-4	0.021936316275011067	0	0	5.673528934997568	47.170538547500534	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2;UBE2V1
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	6/93	3.344020047062709E-4	0.029421610862346556	0	0	6.48403306856865	51.89279741829584	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
negative regulation of Wnt signaling pathway (GO:0030178)	8/174	3.614658384461159E-4	0.031263731755771684	0	0	4.620805175301796	36.621466044190164	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;HECW1;PSME2;SCYL2
carbohydrate catabolic process (GO:0016052)	4/35	3.9107073765215906E-4	0.03326056623731613	0	0	11.486001435750179	90.12631270214612	TPI1;PGAM1;ALDOA;PGM1
protein peptidyl-prolyl isomerization (GO:0000413)	4/37	4.856875411826532E-4	0.040630549551722614	0	0	10.865136493277197	82.90039451530436	FKBP1B;PPIF;FKBP7;PPIL3
MAPK cascade (GO:0000165)	10/278	4.888092249414066E-4	0.04023215282058062	0	0	3.615198293626405	27.56060257277486	MAP4K1;PSMB6;PSMA6;PSMC6;PSMD11;PSMD4;TPR;PSME2;PEBP1;SPTBN1
regulation of primary metabolic process (GO:0080090)	7/139	4.90143248804475E-4	0.03970160315316248	0	0	5.061277611076967	38.57104953226203	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSAP;PSME2
protein ubiquitination (GO:0016567)	14/506	5.667335914031576E-4	0.04518814870203614	0	0	2.780701928615409	20.787474347070628	PSMD11;CBFB;USP9X;UBE3A;PSMB6;PSMA6;PSMC6;PSMD4;RNF19A;HECW1;PSME2;UBA1;UBE2V1;SAE1
cellular protein complex assembly (GO:0043623)	7/144	6.054048993953552E-4	0.04752894156329996	0	0	4.885538805136795	36.199952177625086	NUP93;SRP19;PSMD11;HSP90AB1;PSMD4;GPX4;ADRM1
ubiquitin-dependent protein catabolic process (GO:0006511)	11/341	6.419749228258544E-4	0.04963633380576265	0	0	3.242016534284325	23.831938129538443	PSMB6;PSMA6;PSMC6;PSMD11;PSMD4;RNF19A;HECW1;ADRM1;PSME2;UBE3A;UBA1
peptidyl-proline modification (GO:0018208)	4/40	6.566220170392667E-4	0.05001107690972206	0	0	10.050251256281408	73.6522816238042	FKBP1B;PPIF;FKBP7;PPIL3
cellular response to interleukin-1 (GO:0071347)	7/150	7.710797167636964E-4	0.05786499698007563	0	0	4.690117252931323	33.61744158814987	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2;UBE2V1
purine ribonucleotide biosynthetic process (GO:0009152)	5/75	9.104743218896609E-4	0.06733551397975275	0	0	6.700167504187604	46.91152335947907	ADSL;ACOT7;IMPDH2;ALDOA;ACAT1
carboxylic acid biosynthetic process (GO:0046394)	4/44	9.455997970111553E-4	0.06893422520211323	0	0	9.136592051164916	63.62440498838902	OAT;AKR1A1;RGN;ASNS
nicotinamide nucleotide metabolic process (GO:0046496)	4/45	0.0010298537186952557	0.07401892290847732	0	0	8.93355667225014	61.448026867767304	TPI1;PGAM1;ALDOA;PGM1
regulation of cellular response to heat (GO:1900034)	5/78	0.0010872548402975934	0.07705918680609193	0	0	6.442468754026542	43.96404622229516	NUP93;HSP90AB1;TPR;CRYAB;CCAR2
interleukin-12-mediated signaling pathway (GO:0035722)	4/46	0.001119243681218858	0.07823973294876482	0	0	8.73934891850557	59.38476824477617	CFL1;PSME2;MIF;SOD1
cellular response to interleukin-12 (GO:0071349)	4/46	0.001119243681218858	0.07718243926026801	0	0	8.73934891850557	59.38476824477617	CFL1;PSME2;MIF;SOD1
RNA export from nucleus (GO:0006405)	6/119	0.001230482159864122	0.08372200615715485	0	0	5.067353574595668	33.95303840135213	NUP93;EIF5A;SSB;RBM8A;EIF4A3;TPR
T cell receptor signaling pathway (GO:0050852)	7/163	0.001252829430848666	0.08412090244237819	0	0	4.3160588217159415	28.841418865264114	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2;UBE2V1
DNA replication (GO:0006260)	6/120	0.001284707569306738	0.08514107436587383	0	0	5.025125628140704	33.45338773395704	FEN1;MCM3;MCM4;MCM5;MCM6;PTMS
purine-containing compound biosynthetic process (GO:0072522)	3/22	0.0012996924654810702	0.08502988014551156	0	0	13.704888076747372	91.0775825607372	ADSL;MTHFD1;APRT
glutathione derivative biosynthetic process (GO:1901687)	3/22	0.0012996924654810702	0.08395355254873293	0	0	13.704888076747372	91.0775825607372	GSTZ1;GSTP1;AKR1A1
nuclear transport (GO:0051169)	3/22	0.0012996924654810702	0.08290413314187377	0	0	13.704888076747372	91.0775825607372	EIF5A;NUTF2;BANF1
glutathione derivative metabolic process (GO:1901685)	3/22	0.0012996924654810702	0.08188062532530743	0	0	13.704888076747372	91.0775825607372	GSTZ1;GSTP1;AKR1A1
triglyceride catabolic process (GO:0019433)	3/22	0.0012996924654810702	0.08088208111402319	0	0	13.704888076747372	91.0775825607372	FABP3;FABP5;FABP7
glutathione metabolic process (GO:0006749)	4/49	0.001419888487861936	0.08729748136818626	0	0	8.204286739821555	53.796959820549894	GSTZ1;GSTP1;HAGH;SOD1
tumor necrosis factor-mediated signaling pathway (GO:0033209)	6/123	0.0014583919184492852	0.08859730904579408	0	0	4.902561588429955	32.01579054294218	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
platelet degranulation (GO:0002576)	6/124	0.0015200886913665026	0.09125897167109721	0	0	4.863024801426487	31.556102753653736	STXBP2;PSAP;ALB;TAGLN2;ALDOA;SOD1
protein oligomerization (GO:0051259)	8/217	0.0015229528671328258	0.09036777303463733	0	0	3.7051617534677996	24.03577019820901	CPSF7;ADSL;OAT;PDCD6IP;TRIM28;AKR1B1;DNM1L;CRYAB
coenzyme metabolic process (GO:0006732)	4/51	0.0016490332777190579	0.09672433122069371	0	0	7.8825500049265935	50.507959838905	ACOT7;DBI;AASDHPPT;ACAT1
regulation of mRNA stability (GO:0043488)	6/128	0.001786964428835724	0.10362363045850795	0	0	4.711055276381909	29.807963011257772	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
positive regulation of protein import into nucleus (GO:0042307)	4/53	0.0019026823352463272	0.1090942467051911	0	0	7.585095287759552	47.51675838063278	NUP93;MAVS;TRIM28;TPR
purine nucleotide biosynthetic process (GO:0006164)	2/7	0.002001731863332343	0.11349819665094386	0	0	28.715003589375446	178.42763938143716	ADSL;MTHFD1
coenzyme A biosynthetic process (GO:0015937)	2/7	0.002001731863332343	0.1122509637207137	0	0	28.715003589375446	178.42763938143716	ACOT7;ACAT1
ribonucleoside bisphosphate biosynthetic process (GO:0034030)	2/7	0.002001731863332343	0.11103084454983639	0	0	28.715003589375446	178.42763938143716	ACOT7;ACAT1
purine nucleoside bisphosphate biosynthetic process (GO:0034033)	2/7	0.002001731863332343	0.10983696450091342	0	0	28.715003589375446	178.42763938143716	ACOT7;ACAT1
negative regulation of heart rate (GO:0010459)	2/7	0.002001731863332343	0.10866848615515902	0	0	28.715003589375446	178.42763938143716	FKBP1B;SRI
RNA modification (GO:0009451)	4/54	0.0020391028799018503	0.10953202101199097	0	0	7.444630560208449	46.12131273109908	SSB;NSUN2;NOP10;AARS
protein tetramerization (GO:0051262)	5/90	0.002056634605366525	0.10932298324151435	0	0	5.5834729201563364	34.543184359671976	ADSL;CPSF7;DNM1L;ALDOA;CRYZ
cellular response to hypoxia (GO:0071456)	6/132	0.0020879633059247343	0.10984409020756618	0	0	4.568296025582458	28.193541264993158	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
nuclear export (GO:0051168)	5/92	0.0022648736839508362	0.11793520825715427	0	0	5.462093074065981	33.26543746054947	EIF5A;RBM8A;EIF4A3;TPR;NUTF2
Fc-epsilon receptor signaling pathway (GO:0038095)	7/182	0.002348088705261584	0.12103329962575618	0	0	3.865481252415926	23.40221723485765	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2;UBE2V1
Fc receptor signaling pathway (GO:0038093)	7/183	0.0024213641697205888	0.12356221358084164	0	0	3.844358404042068	23.15620141032033	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2;UBE2V1
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	9/291	0.0026217785889225127	0.1324647142502137	0	0	3.1083251308086823	18.47558102095098	PSMB6;PSMA6;PSMC6;PSMD11;PSMD4;HECW1;PSME2;UBE3A;HSP90B1
proteasomal protein catabolic process (GO:0010498)	8/237	0.0026369486102090097	0.13192498782251544	0	0	3.3924898755380273	20.145055606390525	PSMB6;PSMA6;PSMC6;PSMD11;PSMD4;HECW1;PSME2;UBE3A
aminoglycoside antibiotic metabolic process (GO:0030647)	2/8	0.0026515212863605225	0.1313661468378422	0	0	25.125628140703515	149.06084757222646	AKR1B1;AKR1C2
positive regulation of protein localization to Cajal body (GO:1904871)	2/8	0.0026515212863605225	0.13010301081055525	0	0	25.125628140703515	149.06084757222646	CCT8;CCT7
doxorubicin metabolic process (GO:0044598)	2/8	0.0026515212863605225	0.1288639345171214	0	0	25.125628140703515	149.06084757222646	AKR1B1;AKR1C2
galactose catabolic process (GO:0019388)	2/8	0.0026515212863605225	0.12764823702167685	0	0	25.125628140703515	149.06084757222646	PGM5;PGM1
daunorubicin metabolic process (GO:0044597)	2/8	0.0026515212863605225	0.12645526284390415	0	0	25.125628140703515	149.06084757222646	AKR1B1;AKR1C2
regulation of protein localization to Cajal body (GO:1904869)	2/8	0.0026515212863605225	0.1252843807805347	0	0	25.125628140703515	149.06084757222646	CCT8;CCT7
aldehyde biosynthetic process (GO:0046184)	2/8	0.0026515212863605225	0.12413498279172244	0	0	25.125628140703515	149.06084757222646	PDXK;TPI1
acylglycerol catabolic process (GO:0046464)	3/30	0.003232078335469868	0.1499390522354794	0	0	10.050251256281408	57.63447136841482	FABP3;FABP5;FABP7
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	5/100	0.003253401439946145	0.1495685364688755	0	0	5.025125628140704	28.78419212580247	NUP93;EIF5A;RBM8A;EIF4A3;TPR
positive regulation of establishment of protein localization to telomere (GO:1904851)	2/9	0.003386820924245468	0.15431202836093413	0	0	22.333891680625346	127.03212904610908	CCT8;CCT7
hexose catabolic process (GO:0019320)	2/9	0.003386820924245468	0.15294643518959844	0	0	22.333891680625346	127.03212904610908	PGM5;PGM1
L-ascorbic acid metabolic process (GO:0019852)	2/9	0.003386820924245468	0.15160479979319846	0	0	22.333891680625346	127.03212904610908	RGN;AKR1A1
mitochondrial fragmentation involved in apoptotic process (GO:0043653)	2/9	0.003386820924245468	0.15028649718630108	0	0	22.333891680625346	127.03212904610908	DNM1L;CCAR2
regulated exocytosis (GO:0045055)	6/148	0.0036878561379390636	0.1622338782060607	0	0	4.0744261849789485	22.827828258317155	STXBP2;PSAP;ALB;TAGLN2;ALDOA;SOD1
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	6/149	0.003811491171080018	0.1662396533847977	0	0	4.047081042797881	22.54116805340189	PSMB6;PSMA6;PSMD11;PSMC6;PSMD4;PSME2
cellular macromolecule biosynthetic process (GO:0034645)	10/367	0.00383566158085918	0.16587611056885082	0	0	2.7384880807306287	15.235341140950275	DARS;FEN1;PABPC4;MCM3;POLR2E;AKR1B1;MCM4;MCM5;MCM6;PTMS
regulation of cellular response to stress (GO:0080135)	5/104	0.00384956941813168	0.16507859445988204	0	0	4.831851565519908	26.864099228755602	NUP93;HSP90AB1;TPR;CRYAB;CCAR2
mRNA transport (GO:0051028)	5/104	0.00384956941813168	0.1637029395060497	0	0	4.831851565519908	26.864099228755602	NUP93;EIF5A;RBM8A;EIF4A3;TPR
mRNA export from nucleus (GO:0006406)	5/105	0.004010053661762561	0.16911821352044915	0	0	4.785833931562574	26.412781314991722	NUP93;EIF5A;RBM8A;EIF4A3;TPR
IRES-dependent viral translational initiation (GO:0075522)	2/10	0.00420588210020594	0.17592308489631897	0	0	20.100502512562816	109.97530117445807	SSB;EIF3D
galactose metabolic process (GO:0006012)	2/10	0.00420588210020594	0.17449281591342206	0	0	20.100502512562816	109.97530117445807	PGM5;PGM1
coenzyme A metabolic process (GO:0015936)	2/10	0.00420588210020594	0.17308561578508802	0	0	20.100502512562816	109.97530117445807	ACOT7;ACAT1
quinone metabolic process (GO:1901661)	2/10	0.00420588210020594	0.1717009308588073	0	0	20.100502512562816	109.97530117445807	AKR1B1;AKR1C2
regulation of establishment of protein localization to telomere (GO:0070203)	2/10	0.00420588210020594	0.1703382250583406	0	0	20.100502512562816	109.97530117445807	CCT8;CCT7
ketone body metabolic process (GO:1902224)	2/10	0.00420588210020594	0.16899697919173948	0	0	20.100502512562816	109.97530117445807	OXCT1;ACAT1
glycogen metabolic process (GO:0005977)	3/33	0.00424955752103927	0.16941790648330776	0	0	9.136592051164916	49.89438477992286	PGM5;PHKA1;PGM1
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)	3/33	0.00424955752103927	0.168104589378786	0	0	9.136592051164916	49.89438477992286	NUP93;SSB;TPR
tRNA export from nucleus (GO:0006409)	3/33	0.00424955752103927	0.16681147715279535	0	0	9.136592051164916	49.89438477992286	NUP93;SSB;TPR
viral life cycle (GO:0019058)	5/107	0.004345284739337767	0.16926708415908875	0	0	4.696379091720283	25.54202784843867	NUP93;HSP90AB1;PDCD6IP;TPR;KPNB1
apoptotic mitochondrial changes (GO:0008637)	3/34	0.004627024885033824	0.17887657566914852	0	0	8.867868755542418	47.67225413109311	PPIF;DNM1L;CCAR2
protein sumoylation (GO:0016925)	4/68	0.004714531968994504	0.18088914765247333	0	0	5.911912503694945	31.670739769955045	NUP93;TRIM28;TPR;SAE1
regulation of phosphoprotein phosphatase activity (GO:0043666)	3/35	0.005024147019582528	0.1913300167233555	0	0	8.614501076812635	45.60085789053097	HSP90AB1;FKBP1B;HSP90B1
tRNA transport (GO:0051031)	3/35	0.005024147019582528	0.18991275734021956	0	0	8.614501076812635	45.60085789053097	NUP93;SSB;TPR
L-phenylalanine metabolic process (GO:0006558)	2/11	0.005106982156966103	0.19162448490439724	0	0	18.273184102329832	96.43027181656221	GSTZ1;QDPR
methionine metabolic process (GO:0006555)	2/11	0.005106982156966103	0.19022576603648192	0	0	18.273184102329832	96.43027181656221	AHCYL1;MTHFD1
L-phenylalanine catabolic process (GO:0006559)	2/11	0.005106982156966103	0.1888473184565074	0	0	18.273184102329832	96.43027181656221	GSTZ1;QDPR
positive regulation of protein localization to chromosome, telomeric region (GO:1904816)	2/11	0.005106982156966103	0.18748870465466203	0	0	18.273184102329832	96.43027181656221	CCT8;CCT7
cellular response to prostaglandin stimulus (GO:0071379)	2/11	0.005106982156966103	0.18614949962141444	0	0	18.273184102329832	96.43027181656221	GNB1;AKR1C2
negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315)	2/11	0.005106982156966103	0.1848292904042413	0	0	18.273184102329832	96.43027181656221	FKBP1B;SRI
positive regulation of superoxide anion generation (GO:0032930)	2/11	0.005106982156966103	0.18352767568308467	0	0	18.273184102329832	96.43027181656221	GSTP1;SOD1
