Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Chagas disease (American trypanosomiasis)	11/103	8.918315526607074E-12	1.6157889307029285E-10	0	0	19.777058612010066	503.1860020213237	IL6;TGFB1;ACE;IFNG;NOS2;IL1B;SERPINE1;FAS;TNF;RELA;TNFRSF1A
Proteoglycans in cancer	13/201	6.44733486984107E-11	1.1032106332839164E-9	0	0	11.977151280633867	281.04109018599974	TGFB1;CAV3;MMP2;CAV1;PRKCA;IGF1;TNF;MMP9;SLC9A1;VEGFA;CASP3;FAS;TP53
PI3K-Akt signaling pathway	16/354	7.701433278153341E-11	1.2484428682480152E-9	0	0	8.369951872776731	194.91131677235285	CHRM2;IRS1;NOS3;INSR;PRKCA;IGF1;FOXO3;RELA;VEGFA;IL6;BCL2;PCK1;TP53;FGF21;BCL2L1;YWHAH
Human cytomegalovirus infection	13/225	2.6219216811101396E-10	4.037759388909615E-9	0	0	10.699588477366254	236.0537155509017	PRKCA;PTGS2;TNF;RELA;CX3CL1;TNFRSF1A;VEGFA;IL6;IL1B;CASP3;FAS;BAX;TP53
Apoptosis	11/143	3.229761098834857E-10	4.736982944957791E-9	0	0	14.245014245014245	311.3026033995773	AIFM1;CASP3;BCL2;FAS;BAX;TP53;TNF;RELA;MAP3K5;BCL2L1;TNFRSF1A
MAPK signaling pathway	14/295	6.844830157869888E-10	9.582762221017843E-9	0	0	8.788449466415567	185.4570006134785	TGFB1;INSR;PRKCA;IGF1;TNF;RELA;TNFRSF1A;VEGFA;IL1B;CASP3;FAS;TP53;FGF21;MAP3K5
African trypanosomiasis	7/37	9.905565340743176E-10	1.326484402151695E-8	0	0	35.03503503503504	726.3727688980832	IL6;IFNG;IL1B;FAS;PRKCA;TNF;ICAM1
Hepatitis B	11/163	1.3099109474788732E-9	1.6810523825978872E-8	0	0	12.497159736423539	255.60824073136294	IL6;TGFB1;CASP3;BCL2;FAS;BAX;PRKCA;TP53;TNF;MMP9;RELA
IL-17 signaling pathway	9/93	1.835140919969641E-9	2.2608936134025977E-8	0	0	17.921146953405017	360.504382845246	IL6;IFNG;CCL20;CASP3;IL1B;PTGS2;TNF;MMP9;RELA
Amoebiasis	9/96	2.4408357842092784E-9	2.891451621294068E-8	0	0	17.36111111111111	344.28689794758424	IL6;TGFB1;IFNG;NOS2;CASP3;IL1B;PRKCA;TNF;RELA
Tuberculosis	11/179	3.5252352845242542E-9	4.021379509753594E-8	0	0	11.380095178977859	221.49441879867172	IL6;TGFB1;IFNG;NOS2;IL1B;CASP3;BCL2;BAX;TNF;RELA;TNFRSF1A
Insulin signaling pathway	10/137	3.5745691977571094E-9	3.93202611753282E-8	0	0	13.517166801838332	262.90107018363784	SREBF1;PKLR;IRS1;INSR;IRS2;SLC2A4;PCK1;PPARGC1A;GCK;HK1
p53 signaling pathway	8/72	4.996123155155209E-9	5.306227350992429E-8	0	0	20.576131687242796	393.3046007044292	CASP3;SERPINE1;BCL2;FAS;BAX;IGF1;TP53;BCL2L1
Toxoplasmosis	9/113	1.0417572003252223E-8	1.069537392333895E-7	0	0	14.749262536873156	271.08808024921166	TGFB1;IFNG;NOS2;CASP3;BCL2;TNF;RELA;BCL2L1;TNFRSF1A
Hepatitis C	10/155	1.1795600603317066E-8	1.1719499954263406E-7	0	0	11.947431302270012	218.10680054027034	IFNG;CASP3;FAS;BAX;PPARA;TP53;TNF;RELA;TNFRSF1A;YWHAH
Hypertrophic cardiomyopathy (HCM)	8/85	1.895896866562649E-8	1.8248007340665496E-7	0	0	17.429193899782135	309.90830042478217	EDN1;IL6;TGFB1;ACE;ATP2A2;IGF1;TNF;AGT
Osteoclast differentiation	9/127	2.905113713796705E-8	2.711439466210258E-7	0	0	13.123359580052492	227.74551457021659	TGFB1;NCF1;IFNG;IL1B;CYBA;PPARG;TNF;RELA;TNFRSF1A
Rheumatoid arthritis	8/91	3.2599012449385975E-8	2.953087010120847E-7	0	0	16.28001628001628	280.6509375986359	IL6;TGFB1;IFNG;CCL20;IL1B;TNF;ICAM1;VEGFA
Relaxin signaling pathway	9/130	3.561029052020406E-8	3.133705565777957E-7	0	0	12.820512820512821	219.87988693976664	EDN1;TGFB1;NOS2;NOS3;MMP2;PRKCA;MMP9;RELA;VEGFA
Small cell lung cancer	8/93	3.871790513237329E-8	3.312531883547493E-7	0	0	15.929908403026683	271.8751681240603	NOS2;CASP3;BCL2;BAX;PTGS2;TP53;RELA;BCL2L1
NF-kappa B signaling pathway	8/95	4.5801587125296005E-8	3.812672657997613E-7	0	0	15.594541910331383	263.5313386828217	IL1B;BCL2;PTGS2;TNF;RELA;ICAM1;TNFRSF1A;BCL2L1
Measles	9/138	5.980904563733667E-8	4.847680541131499E-7	0	0	12.077294685990337	200.87088070761823	IL6;IL1B;CASP3;BCL2;FAS;BAX;TP53;RELA;BCL2L1
Kaposi sarcoma-associated herpesvirus infection	10/186	6.686295477346935E-8	5.280458992366298E-7	0	0	9.956192751891676	164.48248470220923	IL6;CASP3;FAS;BAX;PTGS2;TP53;RELA;ICAM1;TNFRSF1A;VEGFA
MicroRNAs in cancer	12/299	7.763841692630403E-8	5.978158103325411E-7	0	0	7.432181345224823	121.67375301952755	IRS1;PRKCE;CASP3;BCL2;HMOX1;PRKCA;IRS2;PTGS2;TP53;MMP9;SIRT1;VEGFA
Glucagon signaling pathway	8/103	8.645801027603064E-8	6.494894430492058E-7	0	0	14.383315354189138	233.92458786340063	CPT1A;SLC2A2;PCK1;PPARA;CPT1B;PPARGC1A;SIRT1;GCK
PPAR signaling pathway	7/74	1.4701087289229786E-7	1.0780797345435176E-6	0	0	17.51751751751752	275.59888642028204	CPT1A;ACSL1;ACOX1;PPARG;PPARA;PCK1;CPT1B
Necroptosis	9/162	2.3681386816649697E-7	1.6962481719832808E-6	0	0	10.288065843621398	156.95464373208966	IFNG;AIFM1;IL1B;BCL2;FAS;BAX;CYBB;TNF;TNFRSF1A
Malaria	6/49	2.4954094985852824E-7	1.7467866490096978E-6	0	0	22.675736961451246	344.7538051594744	IL6;TGFB1;IFNG;IL1B;TNF;ICAM1
Neurotrophin signaling pathway	8/119	2.655826661404189E-7	1.8177658038055338E-6	0	0	12.449424214130095	188.5009609025756	IRS1;PRKCD;BCL2;BAX;FOXO3;TP53;RELA;MAP3K5
cGMP-PKG signaling pathway	9/166	2.913390188989854E-7	1.950704735236685E-6	0	0	10.040160642570282	151.09215094857268	ADRB3;IRS1;NOS3;INSR;PRKCE;ATP2A3;ATP2A2;IRS2;ADRA1A
Neuroactive ligand-receptor interaction	12/338	2.915520466048115E-7	1.910596390516637E-6	0	0	6.574621959237343	98.93522221935704	CHRM2;EDN1;ADRB3;LEP;LEPR;BDKRB1;IAPP;S1PR2;S1PR5;S1PR4;ADRA1A;AGT
Influenza A	9/171	3.745821999593777E-7	2.403569116406007E-6	0	0	9.746588693957113	144.22470336769683	IL6;IFNG;IL1B;FAS;PRKCA;TNF;RELA;ICAM1;TNFRSF1A
Thermogenesis	10/231	5.010934426825031E-7	3.1497302111471628E-6	0	0	8.01667468334135	116.29367677499185	CPT1A;ADRB3;ACSL1;COX2;ND1;PPARG;PPARGC1A;CPT1B;FGF21;MAP3K5
NOD-like receptor signaling pathway	9/178	5.25421546585065E-7	3.2365967269640004E-6	0	0	9.363295880149812	135.3845032833994	IL6;IL1B;PRKCD;BCL2;CYBB;CYBA;TNF;RELA;BCL2L1
Cytokine-cytokine receptor interaction	11/294	5.601301534119537E-7	3.3827468088408185E-6	0	0	6.928697404887881	99.73926889491203	IL6;TGFB1;IFNG;CCL20;LEP;IL1B;LEPR;FAS;TNF;CX3CL1;TNFRSF1A
Transcriptional misregulation in cancer	9/186	7.598623618679385E-7	4.500723220294713E-6	0	0	8.960573476702509	126.25563192538057	IL6;BAX;PPARG;IGF1;TP53;MPO;MMP9;RELA;BCL2L1
Calcium signaling pathway	9/188	8.30967733063229E-7	4.829020033650463E-6	0	0	8.865248226950355	124.11945808413371	CHRM2;ADRB3;NOS2;NOS3;ATP2A3;BDKRB1;ATP2A2;PRKCA;ADRA1A
Huntington disease	9/193	1.0344447539547516E-6	5.900166374408583E-6	0	0	8.635578583765112	119.0124848428945	GPX1;CASP3;BAX;COX2;PPARG;SOD2;TP53;PPARGC1A;SOD1
Inflammatory bowel disease (IBD)	6/65	1.3744405163485339E-6	7.69686689155179E-6	0	0	17.094017094017094	230.725877040204	IL6;TGFB1;IFNG;IL1B;TNF;RELA
Epstein-Barr virus infection	9/201	1.4496671440002254E-6	7.97316929200124E-6	0	0	8.291873963515753	111.477417775669	IL6;CASP3;BCL2;FAS;BAX;TP53;TNF;RELA;ICAM1
Human immunodeficiency virus 1 infection	9/212	2.250893442847049E-6	1.2162722463103353E-5	0	0	7.861635220125785	102.23414571427523	CASP3;BCL2;FAS;BAX;PRKCA;TNF;RELA;BCL2L1;TNFRSF1A
Leukocyte transendothelial migration	7/112	2.502125265804867E-6	1.3287147963239639E-5	0	0	11.574074074074073	149.28669075120249	NCF1;MMP2;CYBB;CYBA;PRKCA;MMP9;ICAM1
Graft-versus-host disease	5/41	2.6848351109795976E-6	1.4015749392910442E-5	0	0	22.58355916892502	289.6994409004059	IL6;IFNG;IL1B;FAS;TNF
Human T-cell leukemia virus 1 infection	9/219	2.938885995576773E-6	1.5086281443960769E-5	0	0	7.6103500761035	96.93668159428086	IL6;TGFB1;BAX;TP53;TNF;RELA;BCL2L1;ICAM1;TNFRSF1A
Pancreatic cancer	6/75	3.2074340877273456E-6	1.619491309868889E-5	0	0	14.814814814814815	187.40798948281864	TGFB1;BAX;TP53;RELA;VEGFA;BCL2L1
Pertussis	6/76	3.467186307285773E-6	1.7224086816839003E-5	0	0	14.61988304093567	183.80361338283558	IL6;NOS2;CASP3;IL1B;TNF;RELA
Alzheimer disease	8/171	4.1266746346343336E-6	2.0174853769323407E-5	0	0	8.663634394628545	107.41207406133343	IL1B;CASP3;ATP2A3;FAS;COX2;ATP2A2;TNF;TNFRSF1A
Peroxisome	6/83	5.805978762647423E-6	2.794127279524072E-5	0	0	13.386880856760374	161.40056693704256	NOS2;ACSL1;ACOX1;CAT;SOD2;SOD1
Insulin secretion	6/86	7.137969809250756E-6	3.382299540383435E-5	0	0	12.919896640826872	153.10183672462867	SNAP25;KCNJ11;PDX1;SLC2A2;PRKCA;GCK
Legionellosis	5/55	1.1737428440349473E-5	5.477466605496421E-5	0	0	16.835016835016834	191.12336380668884	IL6;CASP3;IL1B;TNF;RELA
Regulation of lipolysis in adipocytes	5/55	1.1737428440349473E-5	5.395713372578564E-5	0	0	16.835016835016834	191.12336380668884	ADRB3;IRS1;INSR;IRS2;PTGS2
Herpes simplex virus 1 infection	12/492	1.4102605101245264E-5	6.38765054585815E-5	0	0	4.5167118337850045	50.44783657945989	IL6;IFNG;IL1B;CASP3;BCL2;FAS;BAX;TP53;TNF;RELA;BCL2L1;TNFRSF1A
Inflammatory mediator regulation of TRP channels	6/100	1.70258011951738E-5	7.59992285233845E-5	0	0	11.11111111111111	122.00867385682086	PRKCE;IL1B;PRKCD;BDKRB1;PRKCA;IGF1
C-type lectin receptor signaling pathway	6/104	2.1297723973949434E-5	9.370998548537751E-5	0	0	10.683760683760683	114.92425584018692	IL6;IL1B;PRKCD;PTGS2;TNF;RELA
Cellular senescence	7/160	2.60561553032896E-5	1.13032335681876E-4	0	0	8.101851851851851	85.51712466145437	IL6;TGFB1;SERPINE1;FOXO3;TP53;SIRT1;RELA
Central carbon metabolism in cancer	5/65	2.6701061290515964E-5	1.1422120663165163E-4	0	0	14.245014245014245	150.01149921138983	SLC2A2;TP53;PFKM;GCK;HK1
Glycolysis / Gluconeogenesis	5/68	3.326740647789595E-5	1.4036111226290346E-4	0	0	13.616557734204793	140.39940665506177	PKLR;PCK1;PFKM;GCK;HK1
Hepatocellular carcinoma	7/168	3.5621268827225424E-5	1.4826149728088418E-4	0	0	7.716049382716048	79.03215786678156	NQO1;TGFB1;BAX;HMOX1;PRKCA;TP53;BCL2L1
Renin secretion	5/69	3.571330095130467E-5	1.4666262257335784E-4	0	0	13.419216317767042	137.41260551396888	EDN1;ACE;ADRB3;REN;AGT
Prion diseases	4/35	3.700573316539801E-5	1.4997060282819194E-4	0	0	21.16402116402116	215.96693559592512	IL6;IL1B;BAX;SOD1
Aldosterone-regulated sodium reabsorption	4/37	4.629180533236006E-5	1.8516722132944023E-4	0	0	20.02002002002002	199.8107227867578	IRS1;INSR;PRKCA;IGF1
Chronic myeloid leukemia	5/76	5.69770351359149E-5	2.2498624130592039E-4	0	0	12.183235867446392	119.06508605829706	TGFB1;BAX;TP53;RELA;BCL2L1
Ferroptosis	4/40	6.326402288323549E-5	2.4664960820299403E-4	0	0	18.51851851851852	179.04062498640576	ACSL1;HMOX1;CYBB;TP53
Bladder cancer	4/41	6.981317602767517E-5	2.687807277065494E-4	0	0	18.066847335140018	172.8940884861001	MMP2;MMP9;TP53;VEGFA
Human papillomavirus infection	9/330	7.591571617926271E-5	2.886671676939866E-4	0	0	5.05050505050505	47.90851934703095	CASP3;FAS;BAX;PTGS2;TP53;TNF;RELA;TNFRSF1A;VEGFA
Natural killer cell mediated cytotoxicity	6/131	7.798589151279102E-5	2.929226169017029E-4	0	0	8.481764206955047	80.22886026867032	IFNG;CASP3;FAS;PRKCA;TNF;ICAM1
Vascular smooth muscle contraction	6/132	8.13446833324455E-5	3.018573791131713E-4	0	0	8.417508417508417	79.2661202180627	EDN1;PRKCE;PRKCD;PRKCA;ADRA1A;AGT
Type I diabetes mellitus	4/43	8.437321022700831E-5	3.0936843749903046E-4	0	0	17.22652885443583	161.58933025186744	IFNG;IL1B;FAS;TNF
Fatty acid degradation	4/44	9.242648510504405E-5	3.349100872041596E-4	0	0	16.835016835016834	156.38210412546667	CPT1A;ACSL1;ACOX1;CPT1B
Apelin signaling pathway	6/137	9.991052129997394E-5	3.578190762836276E-4	0	0	8.110300081103	74.70588450557415	NOS2;NOS3;PRKCE;SERPINE1;PPARGC1A;SLC9A1
Colorectal cancer	5/86	1.0291202733785231E-4	3.6433223471331625E-4	0	0	10.766580534022394	98.85482383941498	TGFB1;CASP3;BCL2;BAX;TP53
Salmonella infection	5/86	1.0291202733785231E-4	3.601920956824831E-4	0	0	10.766580534022394	98.85482383941498	IL6;IFNG;NOS2;IL1B;RELA
Dilated cardiomyopathy (DCM)	5/91	1.345176880647238E-4	4.6552188678578574E-4	0	0	10.175010175010174	90.69815687621218	TGFB1;ATP2A2;IGF1;TNF;AGT
Adrenergic signaling in cardiomyocytes	6/145	1.3648226428122096E-4	4.6707263776240063E-4	0	0	7.662835249042145	68.19399144664261	BCL2;ATP2A2;PRKCA;ADRA1A;AGT;SLC9A1
Ovarian steroidogenesis	4/49	1.41297576425352E-4	4.782379509781145E-4	0	0	15.117157974300829	134.00819985487522	INSR;CYP1A1;IGF1;PTGS2
cAMP signaling pathway	7/212	1.535622755714522E-4	5.140997921305139E-4	0	0	6.114605171208944	53.69482056616768	CHRM2;EDN1;ACOX1;ATP2A2;PPARA;RELA;SLC9A1
mTOR signaling pathway	6/152	1.765359349798038E-4	5.846566448793502E-4	0	0	7.309941520467835	63.17241304601477	IRS1;INSR;PRKCA;IGF1;TNF;TNFRSF1A
Prostate cancer	5/97	1.8170117927356945E-4	5.953613108112701E-4	0	0	9.545628102329133	82.21789893432543	BCL2;IGF1;TP53;MMP9;RELA
JAK-STAT signaling pathway	6/162	2.4928582669258653E-4	8.082108907507016E-4	0	0	6.858710562414266	56.90610714312305	IL6;IFNG;LEP;LEPR;BCL2;BCL2L1
Renin-angiotensin system	3/23	2.5066432664007577E-4	8.042147146369098E-4	0	0	24.154589371980673	200.2752622690478	ACE;REN;AGT
Ras signaling pathway	7/232	2.666450866294396E-4	8.466668730089423E-4	0	0	5.587484035759898	45.98271418554496	INSR;PRKCA;IGF1;RELA;FGF21;BCL2L1;VEGFA
Neomycin, kanamycin and gentamicin biosynthesis	2/5	2.858545209370448E-4	8.983999229449979E-4	0	0	74.07407407407408	604.4464847860885	GCK;HK1
Th17 cell differentiation	5/107	2.872135441263189E-4	8.935532483929921E-4	0	0	8.653513326410522	70.5718636438903	IL6;TGFB1;IFNG;IL1B;RELA
VEGF signaling pathway	4/59	2.912073151269398E-4	8.969185305909746E-4	0	0	12.554927809165097	102.21563240839967	NOS3;PRKCA;PTGS2;VEGFA
Mitophagy	4/65	4.2257879680403823E-4	0.0012886561328281562	0	0	11.396011396011396	88.53714674922986	FOXO3;TP53;RELA;BCL2L1
Non-small cell lung cancer	4/66	4.479861983152649E-4	0.0013527426380500155	0	0	11.22334455667789	86.5403830904135	BAX;PRKCA;FOXO3;TP53
Prolactin signaling pathway	4/70	5.605817937569466E-4	0.001676302839583879	0	0	10.58201058201058	79.22259678426636	SLC2A2;FOXO3;RELA;GCK
Chemokine signaling pathway	6/190	5.82641857722171E-4	0.0017255162709464296	0	0	5.847953216374269	43.555192219902985	NCF1;CCL20;PRKCD;FOXO3;RELA;CX3CL1
Galactose metabolism	3/31	6.165529516371596E-4	0.0018085553248023349	0	0	17.921146953405017	132.46176251460292	PFKM;GCK;HK1
Melanoma	4/72	6.238186226694267E-4	0.0018126050545489002	0	0	10.288065843621398	75.92233436878811	BAX;IGF1;TP53;FGF21
Autophagy	5/128	6.536208852675284E-4	0.0018814507725457826	0	0	7.233796296296296	53.045305705478306	IRS1;PRKCD;BCL2;IRS2;BCL2L1
Glioma	4/75	7.27928928680822E-4	0.0020759454632749367	0	0	9.876543209876543	71.36105817255992	BAX;PRKCA;IGF1;TP53
Focal adhesion	6/199	7.423940484466153E-4	0.002097774008454656	0	0	5.5834729201563364	40.23244217288784	CAV3;CAV1;BCL2;PRKCA;IGF1;VEGFA
Estrogen signaling pathway	5/137	8.882512491233546E-4	0.002487103497545393	0	0	6.758583400919166	47.48753660982422	NOS3;MMP2;PRKCD;BCL2;MMP9
Rap1 signaling pathway	6/206	8.885467983128817E-4	0.0024655172421654734	0	0	5.393743257820928	37.896026109013086	INSR;ID1;PRKCA;IGF1;FGF21;VEGFA
Thyroid cancer	3/37	0.0010410048894783606	0.0028627634460654918	0	0	15.015015015015015	103.11664853536172	BAX;PPARG;TP53
Allograft rejection	3/38	0.0011258180154219174	0.003068601316371244	0	0	14.61988304093567	99.25797343177553	IFNG;FAS;TNF
Gastric cancer	5/149	0.001292201696601714	0.0034912116013449813	0	0	6.214267959234402	41.33363021305676	TGFB1;BCL2;BAX;TP53;FGF21
Salivary secretion	4/90	0.0014385073184787975	0.0038526978616649533	0	0	8.23045267489712	53.8613110074824	ADRB3;PRKCA;ADRA1A;SLC9A1
TGF-beta signaling pathway	4/90	0.0014385073184787975	0.0038194849490643936	0	0	8.23045267489712	53.8613110074824	TGFB1;IFNG;ID1;TNF
Fc gamma R-mediated phagocytosis	4/91	0.0014984611244589039	0.003944666891737969	0	0	8.14000814000814	52.9370501791978	NCF1;PRKCE;PRKCD;PRKCA
Pancreatic secretion	4/98	0.0019677410900012034	0.005136137760342123	0	0	7.5585789871504145	47.09651586519715	ATP2A3;ATP2A2;PRKCA;SLC9A1
Toll-like receptor signaling pathway	4/104	0.002443723546303778	0.0063249315316097785	0	0	7.122507122507122	42.83641281574873	IL6;IL1B;TNF;RELA
Thyroid hormone signaling pathway	4/116	0.0036224142035074037	0.009297529789002336	0	0	6.385696040868455	35.89153619656382	ATP2A2;PRKCA;TP53;SLC9A1
Endometrial cancer	3/58	0.003808484226996463	0.009694323486900087	0	0	9.578544061302681	53.35750967132635	BAX;FOXO3;TP53
Viral myocarditis	3/59	0.003996910489049799	0.01009056090678146	0	0	9.416195856873824	51.99843308886217	CASP3;CAV1;ICAM1
Steroid hormone biosynthesis	3/60	0.004190921260421744	0.010494339416340629	0	0	9.25925925925926	50.69291387031345	HSD11B1;STS;CYP1A1
Viral carcinogenesis	5/201	0.004714363510118193	0.011709870654164546	0	0	4.606596646397642	24.678189444264078	CASP3;BAX;TP53;RELA;YWHAH
Cytosolic DNA-sensing pathway	3/63	0.004806941371781009	0.011844303540068405	0	0	8.818342151675484	47.06961452002226	IL6;IL1B;RELA
Arginine biosynthesis	2/21	0.005673876383751198	0.013869475604725151	0	0	17.636684303350968	91.2148629501011	NOS2;NOS3
Proximal tubule bicarbonate reclamation	2/23	0.00678783518968437	0.016461836523014063	0	0	16.10305958132045	80.39650904287423	SLC9A3;PCK1
Thyroid hormone synthesis	3/74	0.007518480013525961	0.018091342532546843	0	0	7.5075075075075075	36.714649304140266	GPX1;GSR;PRKCA
Breast cancer	4/147	0.008320729945507851	0.019866549017181538	0	0	5.039052658100276	24.132049857204983	BAX;IGF1;TP53;FGF21
Cardiac muscle contraction	3/78	0.008687681310443913	0.020583121873974812	0	0	7.122507122507122	33.80234471539944	ATP2A2;COX2;SLC9A1
Biosynthesis of unsaturated fatty acids	2/27	0.009285938331262263	0.021832587832280738	0	0	13.717421124828531	64.18729808574483	ACOX1;ACOT1
Phagosome	4/152	0.009332497680762521	0.021775827921779217	0	0	4.873294346978557	22.77900875091366	NCF1;CYBB;CYBA;MPO
Chemical carcinogenesis	3/82	0.009957779474916235	0.023060120889279702	0	0	6.775067750677506	31.22900526102249	HSD11B1;CYP1A1;PTGS2
Hippo signaling pathway	4/160	0.011112492288032754	0.02554214645309021	0	0	4.62962962962963	20.83187672283638	TGFB1;SERPINE1;ID1;YWHAH
Fructose and mannose metabolism	2/33	0.013678341554805181	0.031206882954666636	0	0	11.22334455667789	48.169939455788324	PFKM;HK1
GnRH signaling pathway	3/93	0.013983294512068586	0.03166804933615533	0	0	5.973715651135006	25.50712013735621	MMP2;PRKCD;PRKCA
Hematopoietic cell lineage	3/97	0.015644367449015286	0.03517127864450152	0	0	5.72737686139748	23.812395957556443	IL6;IL1B;TNF
Aldosterone synthesis and secretion	3/98	0.016076261912657753	0.03588035267462745	0	0	5.668934240362812	23.415031237950778	PRKCE;PRKCA;AGT
Starch and sucrose metabolism	2/36	0.016150616130266356	0.03578697674907941	0	0	10.288065843621398	42.446472011937175	GCK;HK1
T cell receptor signaling pathway	3/101	0.017412012033031287	0.03830642647266883	0	0	5.5005500550055	22.28050035322006	IFNG;TNF;RELA
Pyruvate metabolism	2/39	0.01879842849276281	0.04106323387071593	0	0	9.49667616334283	37.739620165722975	PKLR;PCK1
Tryptophan metabolism	2/42	0.021615588719029973	0.04688451637648755	0	0	8.818342151675484	33.812526672284896	CAT;CYP1A1
Cholinergic synapse	3/112	0.02282649977680744	0.04916476875004679	0	0	4.96031746031746	18.749172356265213	CHRM2;BCL2;PRKCA
Serotonergic synapse	3/113	0.02335910310315009	0.04996252608173769	0	0	4.916420845624385	18.469855045802024	CASP3;PRKCA;PTGS2
Carbohydrate digestion and absorption	2/44	0.023584789239826355	0.05009734541976909	0	0	8.417508417508417	31.5416944316621	SLC2A2;HK1
Amino sugar and nucleotide sugar metabolism	2/48	0.027733943310315354	0.05850722287381595	0	0	7.716049382716048	27.66279495140913	GCK;HK1
Intestinal immune network for IgA production	2/48	0.027733943310315354	0.05810921455494645	0	0	7.716049382716048	27.66279495140913	IL6;TGFB1
