Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
I-SMAD binding (GO:0070411)	8/10	5.32271215947382E-6	6.315919273767388E-5	0	0	5.675771550195106	68.92388835816656	SMAD2;SMAD1;SMURF1;TGFB1I1;AXIN1;CTNNB1;TGFBR1;SMAD7
androgen receptor binding (GO:0050681)	18/42	5.4221621940138365E-6	6.368274168683598E-5	0	0	3.0405919018902345	36.86722513539394	NCOA1;DDX5;KDM1A;PRKCB;TGFB1I1;NCOA3;FHL2;PARK7;BRCA1;PIAS2;PIAS1;FOXP1;CDK7;SNW1;KAT5;EP300;CTNNB1;PKN1
transforming growth factor beta-activated receptor activity (GO:0005024)	6/6	7.805040983655647E-6	9.074345628472373E-5	0	0	7.094714437743881	83.43909721931063	ACVRL1;TGFBR3;LTBP4;LTBP1;TGFBR1;TGFBR2
Rac GTPase binding (GO:0048365)	18/43	8.101232201969284E-6	9.324518264466647E-5	0	0	2.969880462311392	34.81737692152106	CYFIP1;CAV1;DOCK7;WAS;IQGAP2;SOD1;ARHGDIB;NOXA1;FLNA;DVL3;ARFIP2;PKN1;ARHGEF2;WASF1;SRGAP2;PAK2;NOX1;PAK4
transcription cofactor binding (GO:0001221)	13/25	8.295861593147847E-6	9.453996726448685E-5	0	0	3.6892515076268184	43.16333423756823	ZBTB17;FOXC1;RPL23;RORC;AHR;ESR1;CDK9;PER2;SUMO1;TERT;SUMO2;TEAD1;TEAD2
actin filament binding (GO:0051015)	37/127	8.331592857067208E-6	9.401630763219957E-5	0	0	2.066964048791524	24.17408688103521	CYFIP1;MACF1;HIP1;TWF2;WAS;TWF1;IQGAP2;CORO1B;ADD1;CORO1C;SYNE1;ADD2;LIMA1;ABLIM1;CAPZB;CFL2;MYO6;PLS3;FLNA;TNNI3;MYH10;ACTR3;MYBPC3;MYBPC1;DBNL;TPM4;TPM3;TPM1;SHROOM2;DSTN;MYO1E;MYH3;FSCN1;MYH8;PICK1;EZR;OBSL1
protein-lysine N-methyltransferase activity (GO:0016279)	19/47	8.42324537526214E-6	9.412772259152159E-5	0	0	2.8680760493007176	33.51207867315459	KMT2E;SETD2;KMT2A;SETD6;KMT2C;EHMT2;DOT1L;SETD7;SETD1A;EHMT1;ASH2L;NSD3;MECOM;RBBP5;WDR5;SMYD2;KMT5A;MEN1;EZH2
estrogen receptor binding (GO:0030331)	15/32	8.68460362629335E-6	9.611518051791967E-5	0	0	3.3256473926924444	38.75695769176766	NCOA1;MBD4;NCOA6;TAF10;LEF1;TRIP4;PHB2;ESR1;ISL1;PAGR1;DCAF1;LATS1;CTNNB1;STRN;PPID
GTP binding (GO:0005525)	41/147	9.125194090638533E-6	1.0002950855547573E-4	0	0	1.978797904404756	22.96290366531836	GNAZ;ARL3;LRRK2;RHOBTB3;GNAI2;TUBB8;RAP1B;RAB21;CDC42;TUBA1C;TUBB6;TUBA1A;TUBA3C;TUBB3;ANXA6;ARFIP2;RAB6A;HRAS;RAB2A;RAB4A;INSR;NCOA3;TUBB;RAB27B;TUBE1;RHOC;TUBB4B;TUBB4A;TUBA4A;GTPBP4;GNL3;NME1;RHOB;EEF1A1;TUBB2B;TUBB2A;RAB14;RAB9A;RABL6;TUBA8;ARF6
protein tyrosine kinase activity (GO:0004713)	41/147	9.125194090638533E-6	9.90858339464618E-5	0	0	1.978797904404756	22.96290366531836	RET;CSF2RB;MST1R;IGF1R;FGF8;ERBB4;FGFR1OP2;CNTRL;ERBB2;TRIM24;PTK2B;TRIM27;EPHB2;JAK2;STAT5A;STAT5B;HSP90AA1;YES1;SYK;RYK;INSR;TNK2;TNK1;INSRR;DYRK1A;ERLIN2;BMX;PTK2;BTC;BCR;WEE1;TEC;LCK;KIT;BTK;GRB2;FGFR3;MET;EPHA3;FGFR2;FGF10
bHLH transcription factor binding (GO:0043425)	12/22	9.778600725443217E-6	1.0518849939238452E-4	0	0	3.8698442387693897	44.63986904161433	PSMD9;CREBBP;SMAD3;KDM1A;LMO2;HAND1;BHLHE40;BHLHE41;TWIST1;ISL1;SIRT1;USF2
four-way junction DNA binding (GO:0000400)	10/16	1.0794300556741713E-5	1.1503925871120103E-4	0	0	4.434196523589926	50.71165435153519	YY1;MSH6;BLM;WRN;RAD51;MSH2;XRCC3;HMGB2;HMGB3;MEN1
hormone receptor binding (GO:0051427)	17/40	1.1301939676011677E-5	1.1934433547788477E-4	0	0	3.0152536360411495	34.345355676117045	NCOA1;NCOA2;MBD4;BCAS3;JUP;STAT1;NCOA6;NCOA3;HIF1A;SIRT1;SOCS2;NCOR1;SNW1;CRY1;EP300;CTNNB1;JAK2
nucleosomal DNA binding (GO:0031492)	14/29	1.1336099729584818E-5	1.1861682535229205E-4	0	0	3.4250345561522186	39.00264354251695	SMARCD2;HDAC2;SMARCC1;SMARCB1;ACTL6A;HMGA2;CENPA;HIST1H3A;HIST2H3A;RBBP4;HIST3H3;RCC1;HNRNPC;MTA2
core promoter sequence-specific DNA binding (GO:0001046)	25/73	1.1450469426967947E-5	1.1873414694090186E-4	0	0	2.429696725254754	27.643825486585534	SMARCB1;KMT2A;GATA3;GATA1;MTA1;TAF1B;TAF1C;RUVBL2;KLF10;PRMT5;TFAP2B;POU2F1;NFYA;STAT1;SARS;FOS;POLRMT;ESR1;THRAP3;ZFP64;IRF7;TOP1;TP53;ZNF277;ATF4
nuclear hormone receptor binding (GO:0035257)	21/56	1.1569614819663495E-5	1.188984522985061E-4	0	0	2.6605179141539557	30.242448497550026	NCOA1;NCOA2;BCAS3;MBD4;JUP;NCOA6;STAT1;NCOA3;TAF11;HMGA1;SIRT1;HIF1A;MED17;NCOR1;RXRA;SNW1;THRAP3;TRIP6;CRY1;EP300;CTNNB1
purine ribonucleoside binding (GO:0032550)	43/159	1.3019209824256479E-5	1.326115974134443E-4	0	0	1.918696357377276	21.583577669653597	GNAZ;RAB5C;ARL3;LRRK2;RHOBTB3;GNAI2;TUBB8;RAP1B;RAB21;CDC42;TUBA1C;TUBB6;TUBA1A;TUBA3C;TUBB3;ANXA6;ARFIP2;RAB6A;HRAS;RAB2A;RAB4A;INSR;NCOA3;TUBB;RAB27B;TUBE1;RHOC;TUBB4B;TUBB4A;TUBA4A;GTPBP4;GNL3;NME1;RHOB;EEF1A1;DYNC1LI1;TUBB2B;TUBB2A;RAB14;RAB9A;RABL6;TUBA8;ARF6
single-stranded DNA binding (GO:0003697)	28/87	1.3436325508713438E-5	1.3565974263622077E-4	0	0	2.2833563707681455	25.613661196982203	BLM;DHX9;PRIM1;HMGB2;HNRNPU;XPC;BRCA2;PURA;RNF138;HNRNPA1;TWNK;XRCC3;RPA1;RPA2;RAD23A;WBP11;APTX;MLH3;NEIL3;HNRNPK;RAD51;MSH2;FUBP1;RPA3;NABP2;NABP1;MAPT;TOP1
guanyl ribonucleotide binding (GO:0032561)	45/170	1.5052697235123848E-5	1.5065786537067432E-4	0	0	1.878012645285145	20.853364831274696	GNAZ;RAB5C;ARL3;LRRK2;RHOBTB3;GNAI2;TUBB8;RAP1B;RAB21;CDC42;TUBA1C;TUBB6;TUBA1A;TUBA3C;TUBB3;ANXA6;ARFIP2;RAB6A;HRAS;RAB2A;RAB4A;INSR;NCOA3;TUBB;RAB27B;TUBE1;RHOC;TUBB4B;TUBB4A;TUBA4A;GTPBP4;GNL3;NME1;RHOB;EEF1A1;DYNC1LI1;TUBB2B;TUBB2A;PDE10A;RAB14;RAB9A;PDE5A;RABL6;TUBA8;ARF6
transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	30/97	1.6216478799839886E-5	1.6090661291910094E-4	0	0	2.1942415786836746	24.201349362463095	CEBPB;MAX;GFI1;RORC;BHLHE41;GATA3;BACH1;GATA1;ETS2;RELA;ZBTB2;YY1;YY2;DACH1;HSF1;ZNF746;ZNF148;HES5;TFAP2C;CREBBP;BATF3;BCL11A;HMGA2;SREBF2;THAP11;BHLHE40;HAND1;SNAI1;SNAI2;IRF8
inositol 1,4,5 trisphosphate binding (GO:0070679)	8/11	1.708616395287303E-5	1.6808696333125517E-4	0	0	5.1597923183591865	56.640286613756835	RPH3A;CYTH2;TRPC5;TRPC3;TRPC4;TRPC1;ITPR1;ITPR3
disordered domain specific binding (GO:0097718)	12/23	1.782013418458805E-5	1.7382181734288852E-4	0	0	3.70159014143159	40.47756042735092	SMAD2;HSP90AA1;HSP90AB1;NCOA3;FN1;MDM2;HSPA2;GAPDH;TP53;TEAD2;BCL2L2;HSPA1A
RNA polymerase II transcription cofactor activity (GO:0001104)	27/84	1.9531891251125564E-5	1.889177044541641E-4	0	0	2.2804439264176763	24.727907012512134	CITED1;DHX9;CTBP1;ATN1;BRCA1;MED17;UXT;DNAJB1;SIN3B;SIN3A;TP53BP1;NCOA1;MKL2;MEF2A;TFAP2B;MBD4;CREBBP;NPM1;TLE1;RRP1B;PPRC1;ISL1;SMARCA2;THRAP3;MED21;CTNNB1;HSPA1A
poly-pyrimidine tract binding (GO:0008187)	11/20	2.095032630527313E-5	2.009485464780781E-4	0	0	3.902092940759135	42.038637708107125	KHDRBS1;PTBP1;DAZAP1;SSB;HNRNPH1;MCRS1;PABPC4;HNRNPU;HNRNPC;PABPC1;DIS3L2
poly-purine tract binding (GO:0070717)	11/20	2.095032630527313E-5	1.9928781468900309E-4	0	0	3.902092940759135	42.038637708107125	KHDRBS1;DAZAP1;DDX3X;MCRS1;DDX1;PABPC4;EIF4A3;HNRNPU;PABPC3;PABPC1;ZC3H14
poly(A) binding (GO:0008143)	9/14	2.215458057177396E-5	2.0901575605009694E-4	0	0	4.560887852835353	48.88116179256621	KHDRBS1;DDX3X;DDX1;PABPC4;EIF4A3;HNRNPU;PABPC3;PABPC1;ZC3H14
mRNA 3'-UTR binding (GO:0003730)	22/63	2.674124540976071E-5	2.502371826555657E-4	0	0	2.477519327466117	26.08655270944588	RNF20;RPL5;DDX5;RPS7;HNRNPU;RNF40;ZFP36L2;CRYZ;FXR1;ZFP36;FXR2;LARP1;SERBP1;HNRNPA2B1;IGF2BP1;IGF2BP3;PABPC1;HNRNPC;TARDBP;TP53;ZNF385A;CCT5
cysteine-type endopeptidase activity (GO:0004197)	26/81	2.840533524473463E-5	2.636656521507222E-4	0	0	2.2773157454486532	23.841067256358016	USP37;USP10;PDCD6;USP11;USP12;SRI;MALT1;CASP9;UCHL1;CASP7;CASP8;CAPNS1;CASP6;CASP10;CASP3;CAPN2;CAPN3;CASP2;CAPN1;USP8;USP7;USP9X;USP2;CFLAR;ATG4D;LGMN
Rho GTPase binding (GO:0017048)	24/72	2.8415900177989148E-5	2.616536088389241E-4	0	0	2.3649048125812935	24.757151954691103	CYFIP1;LRRK2;CAV1;DOCK7;DAPK3;WAS;IQGAP2;SOD1;AKAP13;SIKE1;PARD6B;PARD6A;ARHGDIB;NOXA1;ARFIP2;FLNA;DVL3;ARHGEF2;PKN1;WASF1;SRGAP2;PAK2;NOX1;PAK4
cysteine-type endopeptidase inhibitor activity (GO:0004869)	19/51	3.3311645920989194E-5	3.04299241706814E-4	0	0	2.643128908179093	27.249611028867534	CAST;TFAP2B;LEF1;XIAP;SERPINB9;NOL3;CST6;KNG1;PRDX3;PRDX5;CST1;PTTG1;BIRC5;SPOCK1;BIRC6;BIRC7;BIRC2;BIRC3;SNCA
transcriptional repressor activity, RNA polymerase II activating transcription factor binding (GO:0098811)	8/12	4.4886695344286074E-5	4.068077664667187E-4	0	0	4.729809625162587	47.35187004671144	JUN;NOTCH1;LMO2;NR1H4;FOS;KLF4;CLOCK;KDM6A
DNA-(apurinic or apyrimidinic site) lyase activity (GO:0003906)	8/12	4.4886695344286074E-5	4.0362958079119744E-4	0	0	4.729809625162587	47.35187004671144	POLB;NEIL3;NTHL1;APEX1;HMGA1;RPS3;HMGA2;APEX2
primary miRNA binding (GO:0070878)	6/7	4.804748279395486E-5	4.287027340762949E-4	0	0	6.081183803780469	60.46716147251497	SMAD2;SMAD1;DDX5;SMAD3;SRF;DROSHA
snRNA binding (GO:0017069)	15/36	4.8973868863529396E-5	4.336071004763257E-4	0	0	2.9561310157266174	29.337305458797257	TOE1;EIF5A;HEXIM1;MEPCE;HNRNPU;DDX21;PRPF8;ISG20;CDK9;LSM7;SART3;SNRNP70;SNRPA1;SNRPD3;SNRPB
transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)	41/159	6.738075423880856E-5	5.920247948768599E-4	0	0	1.8294546663364726	17.57218854876705	CEBPB;MAX;SATB1;GFI1;RORC;CREM;BHLHE41;GATA3;BACH1;GATA1;ETS2;RELA;ZBTB2;YY1;PURA;YY2;DACH1;HSF1;HIVEP1;ZNF746;E4F1;ZNF148;HES5;TFAP2C;CREBBP;ZNF263;BATF3;BCL11A;HMGA2;HIC1;NFKB1;SREBF2;THAP11;ZEB1;BHLHE40;HAND1;SNAI1;SNAI2;IRF8;MAFK;PPARD
single-stranded RNA binding (GO:0003727)	17/45	6.974682583498173E-5	6.081711858792726E-4	0	0	2.6802254542587995	25.651469312630734	DDX3X;DHX9;DDX58;HNRNPU;MEX3D;MEX3C;JMJD6;FXR1;PTBP1;ZFP36;MEX3B;LACTB2;AGO1;AGO2;RBM7;HNRNPA1;EIF4B
RNA polymerase II transcription factor activity, sequence-specific transcription regulatory region DNA binding (GO:0001133)	10/19	8.295644529268885E-5	7.17916304751014E-4	0	0	3.734060230391516	35.08969154201679	THRB;THRA;VDR;NR1H2;NR1I2;NR1H4;RORC;RARA;NR1H3;PPARD
tumor necrosis factor receptor superfamily binding (GO:0032813)	12/26	8.434875011056669E-5	7.245179953527034E-4	0	0	3.2744835866510225	30.716458865316014	BABAM2;CASP8AP2;CD40LG;TRAF4;FEM1B;STAT1;TRAF3;MADD;DAB2IP;RIPK1;FADD;TRAF1
oxidized purine DNA binding (GO:0032357)	7/10	8.894799780379274E-5	7.583640405345589E-4	0	0	4.966300106420716	46.32295890270734	RECQL4;MSH6;BLM;WRN;MSH2;OGG1;RPS3
poly(U) RNA binding (GO:0008266)	9/16	9.682362348355511E-5	8.194411075703818E-4	0	0	3.990776871230933	36.88523232655057	KHDRBS1;DAZAP1;SSB;HNRNPH1;MCRS1;PABPC4;HNRNPC;PABPC1;DIS3L2
double-stranded RNA binding (GO:0003725)	20/59	9.889153714784636E-5	8.308332792494245E-4	0	0	2.404987944997926	22.17756481210702	DDX3X;HSP90AB1;TFRC;DDX58;DHX9;HNRNPU;MSN;SLC3A2;TUBB4B;ILF2;APTX;MTDH;FXR1;PRKRA;AGO1;AGO2;DROSHA;VIM;ZNF346;EIF4B
ATPase regulator activity (GO:0060590)	15/38	1.030774554451415E-4	8.59725733459115E-4	0	0	2.8005451727936372	25.709088304161313	MYBPC3;ATPIF1;TOR1AIP2;ATP1B1;DNAJA1;DNAJB1;BAG4;HSPH1;PLN;BAG5;DNAJB6;DNAJC7;BAG1;DNAJA2;PFN1
protein phosphatase binding (GO:0019903)	27/92	1.1511154488019446E-4	9.53189842856862E-4	0	0	2.08214445455527	18.884235968200727	VCP;CDKN1B;AKAP5;SMG7;MTMR4;SMG5;FOXO1;STRN4;HSP90B1;PTPA;CDC27;ERBB2;RACK1;JUP;STAT3;DAB2IP;RPA2;SOD1;CEACAM1;TRAF3;LCK;DLG4;CTNNB1;STRN;MAPT;TP53;MET
Hsp70 protein binding (GO:0030544)	12/27	1.3240987872109247E-4	0.0010885983600569815	0	0	3.153206416775058	28.156898205187595	SPN;ERN1;DNAJA1;DNAJB1;RPS3;DNAJB12;STUB1;NOD2;HDAC8;PPEF2;PPID;SNCA
mitogen-activated protein kinase binding (GO:0051019)	10/20	1.4496297002935613E-4	0.001183350202154531	0	0	3.5473572188719404	31.35520477923514	PRMT1;TPR;NBR1;NFATC1;PTPRJ;MAPKAPK5;ATF7;PPM1D;SIRT1;CDK5RAP3
oxidized DNA binding (GO:0032356)	6/8	1.690801178399453E-4	0.0013705015185477257	0	0	5.321035828307911	46.21392986157181	RECQL4;MSH6;MSH2;OGG1;RPS3;XRCC1
type I transforming growth factor beta receptor binding (GO:0034713)	6/8	1.690801178399453E-4	0.0013609175918445947	0	0	5.321035828307911	46.21392986157181	FKBP1A;SMAD2;TGFB1;ENG;SMAD7;TGFBR2
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	11/24	1.8060451345647786E-4	0.0014435819096417085	0	0	3.2517441172992787	28.027435906421708	PRDX3;TFAP2B;PRDX5;LEF1;XIAP;SERPINB9;BIRC7;NOL3;BIRC2;BIRC3;SNCA
transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	8/14	2.0898652732526557E-4	0.0016589206410440047	0	0	4.054122535853646	34.35155635994852	ACVRL1;TGFBR3;BMPR2;LTBP4;LTBP1;TGFBR1;TGFBR2;BMPR1A
cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)	8/14	2.0898652732526557E-4	0.0016475581708998675	0	0	4.054122535853646	34.35155635994852	CASP9;CASP7;CASP8;CASP6;CASP10;CASP3;CASP2;CFLAR
copper ion binding (GO:0005507)	15/41	2.7886361597805216E-4	0.0021834831427941363	0	0	2.5956272333209323	21.244657923878698	CUTA;PRNP;COX17;PARK7;RNF7;COMMD1;ATOX1;SOD1;LACC1;CCS;SCO2;ALB;ANG;TP53;SNCA
proteasome-activating ATPase activity (GO:0036402)	5/6	2.9373893451356325E-4	0.0022844156326021032	0	0	5.912262031453235	48.083357945822925	PSMC5;PSMC6;PSMC3;PSMC1;PSMC2
transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0001205)	9/18	3.1501446831632617E-4	0.002433433912967056	0	0	3.5473572188719404	28.601958102272096	MEF2A;MEF2C;SRF;HMGA1;REL;NFATC1;MEOX2;RELA;NFKB1
telomerase RNA binding (GO:0070034)	10/22	3.875702091165783E-4	0.0029739554046212106	0	0	3.2248701989744912	25.33333400227638	TERT;TEP1;HNRNPU;SNRPD3;HNRNPC;SMG7;SMG5;NOP10;DCP2;SNRPB
FK506 binding (GO:0005528)	8/15	3.92478598091993E-4	0.002991674611946251	0	0	3.78384770013007	29.67682553863594	FKBP11;FKBP1A;FKBP1B;FKBP7;NFATC1;FKBP9;FKBP4;FKBP3
peptidyl-prolyl cis-trans isomerase activity (GO:0003755)	14/38	4.0716590865220445E-4	0.0030832102688071535	0	0	2.613842161274061	20.404409448412654	FKBP11;PTPA;FKBP1A;FKBP1B;PPIAL4A;PPIF;FKBP7;PIN1;FKBP9;PPIL3;FKBP4;PPIA;FKBP3;PPID
E-box binding (GO:0070888)	13/34	4.288154920095646E-4	0.0032259256947909072	0	0	2.7126849320785427	21.035471414850196	MAX;LMO2;BHLHE41;TWIST1;AHR;GATA3;SREBF2;ARNTL;ZEB1;TFAP4;HAND2;BHLHE40;CLOCK
protein phosphorylated amino acid binding (GO:0045309)	13/34	4.288154920095646E-4	0.003204978125344213	0	0	2.7126849320785427	21.035471414850196	YWHAE;YES1;SYK;FBXW7;SAMSN1;CRKL;VAV2;LCK;RASA1;PLCG2;PIN1;GRB2;PTPN3
C2H2 zinc finger domain binding (GO:0070742)	7/12	4.5245766392781666E-4	0.0033598630398768837	0	0	4.138583422017264	31.870470921764802	SRRM2;WT1;EHMT2;LEF1;TAF9;HMGA2;GATA1
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	22/75	4.8070837473809694E-4	0.0035467649956637793	0	0	2.0811162350715384	15.900247818143223	HDAC4;HDAC5;DARS;HDAC2;HDAC3;KDM1A;ACY1;SIRT5;ARID4B;CHD3;HDAC8;SIRT1;HDAC9;PHF21A;BRMS1;MTA1;SIN3B;RBBP4;SIN3A;RBBP7;MTA2;MTA3
rRNA binding (GO:0019843)	15/43	5.052355070711846E-4	0.0037039876983371556	0	0	2.4749003852594935	18.785696445450476	PTCD3;RPL5;RPS9;MRPS27;CAVIN1;RPL12;RPL23;RPL11;DDX21;RPS14;RPS3;MDM2;ANG;NOP53;RPS13
R-SMAD binding (GO:0070412)	9/19	5.238677791590866E-4	0.0038162773026082825	0	0	3.3606542073523644	25.387293410502238	SMAD2;PPM1A;JUN;DDX5;SMAD3;SMURF1;DROSHA;FOS;MEN1
insulin receptor binding (GO:0005158)	9/19	5.238677791590866E-4	0.003792275558566721	0	0	3.3606542073523644	25.387293410502238	SNX4;SNX1;SNX2;IGF2;IRS4;ENPP1;PTPN11;SORBS1;IGF1R
metal ion binding (GO:0046872)	87/442	6.676936540948746E-4	0.0048032212241450045	0	0	1.3964709413658771	10.210550176495564	RET;TOP2A;DYRK3;PDCD6;ATP2A2;RPH3A;PPP3CA;STK11;CALB1;NCS1;PAPOLA;ENPP1;CAPN3;TRIM27;CAPN1;MAP3K6;PRSS2;PGM1;DIS3L2;IDH3A;TPD52;CASR;S100A2;TPM4;PLA2G4B;SYTL1;NME1;MSH6;ERN1;LATS1;PLSCR1;MT1A;PLSCR3;MSH2;STIM1;TNNT2;RGN;SIK3;PADI4;FKBP9;DNASE1L2;S100A8;PDXK;NOTCH4;RPE;HPCA;ITPR1;LTBP4;FOXK2;ITPR3;SRI;NLK;NOL3;STK4;THBS1;HSP90B1;RASGRP3;STK3;PPP3R1;WRN;TDG;PCDHA4;SPOCK1;PCDHA7;AASDHPPT;MARK1;SNCA;GSN;HSPA5;GSS;PLK1;BRAF;HSPE1;S100B;SOD2;TUBB4A;ATOX1;SRPK1;ICK;MEX3B;SEMG2;SELL;APEX1;SEMG1;HRG;TPT1;FBN1
DNA polymerase binding (GO:0070182)	8/16	6.881351492876582E-4	0.004919525197702451	0	0	3.5473572188719404	25.830171342334957	FANCI;HSP90AA1;HSP90AB1;RAD51;FANCD2;NABP2;NAT10;SMG5
histone methyltransferase activity (H3-K4 specific) (GO:0042800)	8/16	6.881351492876582E-4	0.0048891577582104604	0	0	3.5473572188719404	25.830171342334957	KMT2A;RBBP5;WDR82;KMT2C;SETD1A;CXXC1;WDR5;ASH2L
cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)	8/16	6.881351492876582E-4	0.0048591629253380035	0	0	3.5473572188719404	25.830171342334957	CASP9;CASP7;CASP8;CASP6;CASP10;CASP3;CASP2;CFLAR
phosphatase binding (GO:0019902)	27/102	7.144384035590973E-4	0.005014137820100737	0	0	1.878012645285145	13.604349469187204	VCP;CDKN1B;ELL;MTMR4;HSP90B1;PPP3R1;CDC27;ERBB2;RACK1;MAPK1;MAPK3;SMAD2;SMAD3;PPP1R12A;JUP;STAT3;TSC2;RPA2;TRPC4AP;CEACAM1;DLG4;TRAF3;LCK;CRY1;CTNNB1;TP53;MET
protein phosphatase 2A binding (GO:0051721)	9/20	8.338822334623938E-4	0.005816960307364941	0	0	3.1926214969847466	22.63382949702094	PTPA;DAB2IP;STRN;MAPT;SMG7;TP53;SMG5;FOXO1;STRN4
telomeric DNA binding (GO:0042162)	12/32	8.698093672689597E-4	0.006031027600762486	0	0	2.6605179141539557	18.7492989226867	PURA;BLM;SMG1;WRN;RAD50;KDM1A;TERT;NCL;APEX1;HNRNPA2B1;SMG7;SMG5
DNA ligase activity (GO:0003909)	5/7	9.079725802171764E-4	0.006257942753472875	0	0	5.067653169817058	35.49534474138577	LIG1;PARP1;XRCC1;LIG4;LIG3
lipase activator activity (GO:0060229)	5/7	9.079725802171764E-4	0.006220693094226013	0	0	5.067653169817058	35.49534474138577	PDPK1;CCL5;APOH;CCL3;APOA5
ATP-dependent 3'-5' DNA helicase activity (GO:0043140)	5/7	9.079725802171764E-4	0.006183884259348935	0	0	5.067653169817058	35.49534474138577	RECQL4;BLM;WRN;RECQL5;DHX9
histone threonine kinase activity (GO:0035184)	5/7	9.079725802171764E-4	0.00614750846958806	0	0	5.067653169817058	35.49534474138577	DCAF1;PRKCB;CHEK1;PRKCA;PKN1
bubble DNA binding (GO:0000405)	5/7	9.079725802171764E-4	0.006111558127660644	0	0	5.067653169817058	35.49534474138577	RECQL4;BLM;WRN;NEIL3;XPC
nuclease activity (GO:0004518)	18/59	9.176786495438723E-4	0.006140977474563936	0	0	2.164489150498133	15.137708299568628	FEN1;MRE11;OGG1;DDX1;SMG7;RNASE1;SMG5;SND1;LRPPRC;NME1;ISG20;WRN;EXO1;NTHL1;APEX1;ENPP1;ANG;DIS3L2
DNA N-glycosylase activity (GO:0019104)	6/10	9.826373414567433E-4	0.006537662312235326	0	0	4.2568286626463285	29.47968968959782	MBD4;NEIL3;MPG;NTHL1;OGG1;TDG
tau-protein kinase activity (GO:0050321)	6/10	9.826373414567433E-4	0.006500089540325928	0	0	4.2568286626463285	29.47968968959782	GSK3B;GSK3A;CDK5;PHKG2;MARK4;MARK1
arginine N-methyltransferase activity (GO:0016273)	6/10	9.826373414567433E-4	0.006462946171524066	0	0	4.2568286626463285	29.47968968959782	PRMT5;PRMT1;CARM1;PRMT3;FBXO11;WDR77
histone acetyltransferase activity (H4-K8 specific) (GO:0043996)	6/10	9.826373414567433E-4	0.0064262248864585874	0	0	4.2568286626463285	29.47968968959782	PHF20;MCRS1;WDR5;KAT8;OGT;HCFC1
histone acetyltransferase activity (H4-K5 specific) (GO:0043995)	6/10	9.826373414567433E-4	0.006389918531167861	0	0	4.2568286626463285	29.47968968959782	PHF20;MCRS1;WDR5;KAT8;OGT;HCFC1
cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	6/10	9.826373414567433E-4	0.006354020112453435	0	0	4.2568286626463285	29.47968968959782	HEXIM1;KAT2B;CDKN1A;CDKN2C;CDKN1B;CDKN2A
death domain binding (GO:0070513)	6/10	9.826373414567433E-4	0.00631852279338945	0	0	4.2568286626463285	29.47968968959782	DAP;CRADD;TRADD;BAX;RIPK1;MCL1
histone acetyltransferase activity (H4-K16 specific) (GO:0046972)	6/10	9.826373414567433E-4	0.00628341988898173	0	0	4.2568286626463285	29.47968968959782	PHF20;MCRS1;WDR5;KAT8;OGT;HCFC1
co-SMAD binding (GO:0070410)	6/10	9.826373414567433E-4	0.006248704861970781	0	0	4.2568286626463285	29.47968968959782	SMAD2;SMAD1;SMAD3;CITED1;USP9X;USP9Y
CXCR chemokine receptor binding (GO:0045236)	8/17	0.0011398143311731194	0.007208386237254178	0	0	3.338689147173591	22.625928751479055	CXCL6;ITCH;CXCL8;CXCL12;CXCL1;PPBP;CXCL2;CXCL5
mitogen-activated protein kinase kinase binding (GO:0031434)	19/65	0.001190810582734464	0.007489743064083978	0	0	2.0738396048789807	13.963413080892526	RET;RYK;INSR;INSRR;ARAF;DAB2IP;BRAF;MST1R;IGF1R;ERBB4;KIT;ERBB2;PIN1;TRIB3;EPHB2;MET;FGFR3;EPHA3;FGFR2
ubiquitin-like protein conjugating enzyme activity (GO:0061650)	9/21	0.0012779064054261827	0.007993860177421392	0	0	3.0405919018902345	20.258041334513965	UBE2I;CDC34;UBE2R2;UBE2C;UBE2D3;UBE2E1;UBE2D1;UBE2A;UBE2L3
epidermal growth factor receptor binding (GO:0005154)	10/25	0.001310125462829801	0.008151104906578924	0	0	2.837885775097553	18.83684249223842	BTC;SNX4;SNX1;PLSCR1;HIP1;SNX2;ERBB4;TNK2;GRB2;AREG
transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)	15/47	0.0014437659529904527	0.008934272106946296	0	0	2.264270565237409	14.809462388348505	TFAP2B;CREBBP;TLE1;CTBP1;BHLHE41;ATN1;UXT;YY1;DNAJB1;YY2;SIN3B;SIN3A;BHLHE40;ID3;HSPA1A
