Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
poly-pyrimidine tract binding (GO:0008187)	3/20	2.284015768160852E-4	0.02389911044684673	0	0	24.793388429752067	207.87781429234872	HNRNPH1;HNRNPU;PABPC1
mRNA 5'-UTR binding (GO:0048027)	3/22	3.0583053303929634E-4	0.029334245294019175	0	0	22.53944402704733	182.39998699519964	RPL5;RPS14;RPS13
telomerase RNA binding (GO:0070034)	3/22	3.0583053303929634E-4	0.02707776488678693	0	0	22.53944402704733	182.39998699519964	HNRNPU;SNRPD3;SNRPB
ubiquitin-protein transferase inhibitor activity (GO:0055105)	2/6	5.359289890432948E-4	0.04406101902777374	0	0	55.09641873278237	414.95916742690457	RPL5;RPL11
pre-mRNA binding (GO:0036002)	3/30	7.783393316741039E-4	0.05972457138379291	0	0	16.528925619834713	118.31980115556053	HNRNPU;HNRNPA1;PRPF8
5S rRNA binding (GO:0008097)	2/9	0.0012710248089282073	0.09143434719227292	0	0	36.73094582185491	244.91944050489042	RPL5;RPL11
G-rich strand telomeric DNA binding (GO:0098505)	2/10	0.0015825006890192912	0.10714460547418848	0	0	33.057851239669425	213.1817840841918	HNRNPA2B1;HNRNPA1
U6 snRNA binding (GO:0017070)	2/11	0.0019265251216805841	0.12319057861413069	0	0	30.05259203606311	187.88992799160002	SART3;PRPF8
GTP binding (GO:0005525)	5/147	0.002011496213638626	0.12185432325779255	0	0	5.622083544161467	34.906822111279794	TUBB8;TUBB6;TUBB;TUBE1;TUBA4A
single-stranded telomeric DNA binding (GO:0043047)	2/12	0.002302699453848893	0.1325203535690038	0	0	27.548209366391184	167.31882007381003	HNRNPA2B1;HNRNPA1
purine ribonucleoside binding (GO:0032550)	5/159	0.0028271058415086443	0.15495232493221187	0	0	5.19777535214928	30.50315380974384	TUBB8;TUBB6;TUBB;TUBE1;TUBA4A
purine ribonucleoside triphosphate binding (GO:0035639)	8/396	0.0028369283797513257	0.1484229347769898	0	0	3.3391768928959014	19.584383900288262	TUBB8;TUBB6;TUBB;HNRNPU;TWF1;TUBE1;PEX1;TUBA4A
poly(A) binding (GO:0008143)	2/14	0.0031499209760422345	0.1576330018880266	0	0	23.612750885478157	136.018368676033	HNRNPU;PABPC1
guanyl ribonucleotide binding (GO:0032561)	5/170	0.0037640407606067882	0.1805171214774339	0	0	4.861448711716092	27.13788151799227	TUBB8;TUBB6;TUBB;TUBE1;TUBA4A
poly(U) RNA binding (GO:0008266)	2/16	0.004121046739413269	0.18973299188258688	0	0	20.66115702479339	113.46380340753814	HNRNPH1;PABPC1
poly-purine tract binding (GO:0070717)	2/20	0.006422814330741102	0.2843330497955003	0	0	16.528925619834713	83.43634525721805	HNRNPU;PABPC1
miRNA binding (GO:0035198)	2/24	0.00918415171553109	0.39151698609541796	0	0	13.774104683195592	64.60435151505685	HNRNPA2B1;HNRNPA1
GTPase binding (GO:0051020)	3/76	0.011019489841225858	0.45297974311610584	0	0	6.524575902566333	29.413373881439416	GIT2;YBX1;GIT1
cadherin binding (GO:0045296)	6/313	0.012009712434518443	0.47666134524588716	0	0	3.1684841443772607	14.011162317261908	RPL7A;RPL24;TWF1;RPL23A;EIF3E;RPL6
single-stranded DNA binding (GO:0003697)	3/87	0.015839807812505057	0.607720626406444	0	0	5.699629524080935	23.62626973906176	PURA;HNRNPU;HNRNPA1
telomeric DNA binding (GO:0042162)	2/32	0.01599435539641583	0.5938549374604716	0	0	10.330578512396695	42.722307920564006	PURA;HNRNPA2B1
RNA polymerase core enzyme binding (GO:0043175)	2/34	0.017949188993111823	0.6456098915959909	0	0	9.722897423432183	39.088092819745256	TCOF1;HNRNPU
ATPase activity, coupled (GO:0042623)	3/94	0.019433333260534702	0.6778111085719831	0	0	5.275189027606823	20.78828281012768	DDX17;MYH3;PEX1
core promoter binding (GO:0001047)	3/97	0.021099957576579762	0.7142956226659797	0	0	5.112038851495272	19.7247213892346	NPM1;IFI16;HNRNPU
single-stranded RNA binding (GO:0003727)	2/45	0.030343021195190365	0.997851925590403	0	0	7.346189164370983	25.676317590913726	HNRNPU;HNRNPA1
RNA polymerase I core binding (GO:0001042)	1/6	0.035759571272553185	1.0	0	0	27.548209366391184	91.761358616288	TCOF1
U4 snRNA binding (GO:0030621)	1/6	0.035759571272553185	1.0	0	0	27.548209366391184	91.761358616288	SART3
N6-methyladenosine-containing RNA binding (GO:1990247)	1/7	0.04159496000931	1.0	0	0	23.612750885478157	75.08326499827551	HNRNPA2B1
poly(G) binding (GO:0034046)	1/7	0.04159496000931	1.0	0	0	23.612750885478157	75.08326499827551	HNRNPU
U1 snRNA binding (GO:0030619)	1/7	0.04159496000931	1.0	0	0	23.612750885478157	75.08326499827551	PRPF8
kinase binding (GO:0019900)	6/418	0.041685004025460305	1.0	0	0	2.3725730554786666	7.539120955081675	NPM1;RPS6;RPS3;ARHGEF7;TUBA4A;TTC28
oxidized DNA binding (GO:0032356)	1/8	0.047395325572656036	1.0	0	0	20.66115702479339	63.000654375096616	RPS3
double-stranded RNA binding (GO:0003725)	2/59	0.049667439678981205	1.0	0	0	5.603025633842275	16.822556088077167	HNRNPU;ILF2
double-stranded telomeric DNA binding (GO:0003691)	1/9	0.05316087614918169	1.0	0	0	18.365472910927455	53.892241761456866	PURA
GABA receptor binding (GO:0050811)	1/9	0.05316087614918169	1.0	0	0	18.365472910927455	53.892241761456866	ARFGEF2
hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides (GO:0016818)	1/9	0.05316087614918169	1.0	0	0	18.365472910927455	53.892241761456866	NUDT13
small GTPase binding (GO:0031267)	2/63	0.055822691546113065	1.0	0	0	5.247277974550702	15.141413268925888	GIT2;GIT1
transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	2/64	0.05740144901630701	1.0	0	0	5.1652892561983474	14.760773407999547	PURA;FOXF1
oxidized purine DNA binding (GO:0032357)	1/10	0.058891818780966686	1.0	0	0	16.528925619834713	46.81079501033856	RPS3
Tat protein binding (GO:0030957)	1/10	0.058891818780966686	1.0	0	0	16.528925619834713	46.81079501033856	NPM1
ribosomal large subunit binding (GO:0043023)	1/11	0.06458835932221495	1.0	0	0	15.026296018031555	41.167859965160304	NPM1
RNA polymerase II basal transcription factor binding (GO:0001091)	1/12	0.0702507024667316	1.0	0	0	13.774104683195592	36.5796828001632	HNRNPU
DNA-(apurinic or apyrimidinic site) lyase activity (GO:0003906)	1/12	0.0702507024667316	1.0	0	0	13.774104683195592	36.5796828001632	RPS3
MHC class I protein binding (GO:0042288)	1/14	0.08147360937992953	1.0	0	0	11.806375442739078	29.60420451549851	TUBB
1-phosphatidylinositol binding (GO:0005545)	1/14	0.08147360937992953	1.0	0	0	11.806375442739078	29.60420451549851	WDFY3
ribosomal small subunit binding (GO:0043024)	1/14	0.08147360937992953	1.0	0	0	11.806375442739078	29.60420451549851	NPM1
5'-nucleotidase activity (GO:0008253)	1/14	0.08147360937992953	1.0	0	0	11.806375442739078	29.60420451549851	NT5C1A
ubiquitin-specific protease binding (GO:1990381)	1/16	0.09256215333357878	1.0	0	0	10.330578512396695	24.585484836525588	SART3
nucleotidase activity (GO:0008252)	1/16	0.09256215333357878	1.0	0	0	10.330578512396695	24.585484836525588	NT5C1A
microfilament motor activity (GO:0000146)	1/18	0.10351792932446745	1.0	0	0	9.182736455463727	20.82654225060825	MYH3
protein kinase A regulatory subunit binding (GO:0034237)	1/18	0.10351792932446745	1.0	0	0	9.182736455463727	20.82654225060825	ARFGEF2
ubiquitin-like protein ligase binding (GO:0044389)	4/297	0.10616052781650553	1.0	0	0	2.2261179285972674	4.992743784009346	RPL5;TUBB;RPL11;HIST1H2BH
RNA polymerase binding (GO:0070063)	1/19	0.10894652267626195	1.0	0	0	8.69943453675511	19.28576019829651	ANP32B
integrin binding (GO:0005178)	2/94	0.11094897151718584	1.0	0	0	3.516792685071215	7.732318971102573	WISP2;ICAM1
K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)	1/20	0.11434251370211895	1.0	0	0	8.264462809917356	17.921957263942478	PRPF8
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	1/21	0.11970609660384433	1.0	0	0	7.870916961826053	16.707719286519282	HSD3B7
RNA polymerase II regulatory region DNA binding (GO:0001012)	3/201	0.12260997450649663	1.0	0	0	2.467003823855927	5.17761662923742	PURA;FOXF1;RPS3
N-acetyltransferase activity (GO:0008080)	1/22	0.12503746434225704	1.0	0	0	7.513148009015778	15.62090061493065	NAT1
NF-kappaB binding (GO:0051059)	1/24	0.13560432072804943	1.0	0	0	6.887052341597796	13.760427274154996	NPM1
death receptor activity (GO:0005035)	1/24	0.13560432072804943	1.0	0	0	6.887052341597796	13.760427274154996	EDA2R
tumor necrosis factor-activated receptor activity (GO:0005031)	1/24	0.13560432072804943	1.0	0	0	6.887052341597796	13.760427274154996	EDA2R
actin monomer binding (GO:0003785)	1/25	0.1408401897643215	1.0	0	0	6.6115702479338845	12.95953346989094	TWF1
epidermal growth factor receptor binding (GO:0005154)	1/25	0.1408401897643215	1.0	0	0	6.6115702479338845	12.95953346989094	AREG
calcium channel regulator activity (GO:0005246)	1/26	0.14604460436692562	1.0	0	0	6.357279084551813	12.230408102795797	SGK3
RNA polymerase II core binding (GO:0000993)	1/26	0.14604460436692562	1.0	0	0	6.357279084551813	12.230408102795797	HNRNPU
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	5/460	0.14689575884735362	1.0	0	0	1.7966223499820337	3.445979279981633	PURA;IFI16;FOXF1;RPS3;YBX1
sequence-specific double-stranded DNA binding (GO:1990837)	2/112	0.1473984690346896	1.0	0	0	2.9515938606847696	5.651167903625581	PURA;HNRNPU
basal RNA polymerase II transcription machinery binding (GO:0001099)	1/27	0.15121775194381218	1.0	0	0	6.1218243036424855	11.564336792730801	HNRNPU
Hsp70 protein binding (GO:0030544)	1/27	0.15121775194381218	1.0	0	0	6.1218243036424855	11.564336792730801	RPS3
Hsp90 protein binding (GO:0051879)	1/30	0.166551449837356	1.0	0	0	5.509641873278237	9.875763136433164	RPS3
MHC protein binding (GO:0042287)	1/30	0.166551449837356	1.0	0	0	5.509641873278237	9.875763136433164	TUBB
deoxyribonuclease activity (GO:0004536)	1/30	0.166551449837356	1.0	0	0	5.509641873278237	9.875763136433164	RPS3
actin filament binding (GO:0051015)	2/127	0.17935363509860272	1.0	0	0	2.6029804125723954	4.472950626736108	MYH3;TWF1
protein kinase binding (GO:0019901)	5/495	0.1811921884020878	1.0	0	0	1.6695884464479507	2.851985969891127	NPM1;RPS6;RPS3;ARHGEF7;TUBA4A
helicase activity (GO:0004386)	1/34	0.1865698180421205	1.0	0	0	4.861448711716092	8.162128101497885	DDX17
transcription regulatory region DNA binding (GO:0044212)	4/374	0.19123659617139227	1.0	0	0	1.767799531533124	2.924371581049061	PURA;NPM1;IFI16;HNRNPU
endodeoxyribonuclease activity (GO:0004520)	1/35	0.19149944393653107	1.0	0	0	4.7225501770956315	7.805763277881174	RPS3
ubiquitin-like protein conjugating enzyme binding (GO:0044390)	1/35	0.19149944393653107	1.0	0	0	4.7225501770956315	7.805763277881174	RPS3
actin binding (GO:0003779)	3/254	0.19929137515790907	1.0	0	0	1.9522353094292966	3.1489308161159473	MYH3;HNRNPU;TWF1
ATP binding (GO:0005524)	3/255	0.20083870057337855	1.0	0	0	1.9445794846864366	3.121542397269501	HNRNPU;TWF1;PEX1
voltage-gated calcium channel activity (GO:0005245)	1/37	0.2012699836333163	1.0	0	0	4.467277194549922	7.1615281217614	NCS1
RNA polymerase II transcription coactivator activity (GO:0001105)	1/39	0.2109234127459918	1.0	0	0	4.238186056367875	6.595720212606238	NPM1
protein heterodimerization activity (GO:0046982)	3/265	0.21646504529854166	1.0	0	0	1.8711991267737407	2.8635450456779137	NPM1;ITGAM;TCOF1
pyrophosphatase activity (GO:0016462)	1/41	0.22046112342348861	1.0	0	0	4.031445273130418	6.095681961880409	NUDT13
potassium channel regulator activity (GO:0015459)	1/43	0.22988449133193076	1.0	0	0	3.8439361906592353	5.65127160411196	SGK3
polyubiquitin modification-dependent protein binding (GO:0031593)	1/43	0.22988449133193076	1.0	0	0	3.8439361906592353	5.65127160411196	PRPF8
adenyl ribonucleotide binding (GO:0032559)	3/279	0.23875077081765317	1.0	0	0	1.7773038300897541	2.5456946077861797	HNRNPU;TWF1;PEX1
damaged DNA binding (GO:0003684)	1/46	0.24380812002967903	1.0	0	0	3.5932446999640675	5.0714112697784826	RPS3
ubiquitin protein ligase binding (GO:0031625)	3/284	0.24680674258454627	1.0	0	0	1.7460132697008497	2.4429338853849285	RPL5;TUBB;RPL11
transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)	2/159	0.2501353948088386	1.0	0	0	2.0791101408597124	2.881132966340542	PURA;IFI16
transcription regulatory region sequence-specific DNA binding (GO:0000976)	3/292	0.25978370935517087	1.0	0	0	1.6981772897090457	2.2889831562416973	PURA;FOXF1;RPS3
transcriptional activator activity, RNA polymerase II transcription factor binding (GO:0001190)	1/50	0.26198531339212133	1.0	0	0	3.3057851239669422	4.427989529082595	NPM1
chloride transmembrane transporter activity (GO:0015108)	1/56	0.28844166196945437	1.0	0	0	2.9515938606847696	3.6696057409263454	CLIC4
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	1/59	0.30131491553593676	1.0	0	0	2.8015128169211376	3.360692898543479	ARHGEF7
kinase inhibitor activity (GO:0019210)	1/59	0.30131491553593676	1.0	0	0	2.8015128169211376	3.360692898543479	NPM1
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	1/60	0.30555446028764344	1.0	0	0	2.7548209366391183	3.2661907718383767	TWF1
chloride channel activity (GO:0005254)	1/61	0.3097684912541189	1.0	0	0	2.709659937677822	3.175531941213499	CLIC4
protein serine/threonine phosphatase activity (GO:0004722)	1/61	0.3097684912541189	1.0	0	0	2.709659937677822	3.175531941213499	MYH3
anion channel activity (GO:0005253)	1/66	0.3304612370076298	1.0	0	0	2.504382669671926	2.773017561923989	CLIC4
RNA helicase activity (GO:0003724)	1/67	0.3345253514355395	1.0	0	0	2.467003823855927	2.701474314150086	DDX17
ATP-dependent RNA helicase activity (GO:0004004)	1/67	0.3345253514355395	1.0	0	0	2.467003823855927	2.701474314150086	DDX17
protein kinase inhibitor activity (GO:0004860)	1/67	0.3345253514355395	1.0	0	0	2.467003823855927	2.701474314150086	NPM1
RNA-dependent ATPase activity (GO:0008186)	1/68	0.33856499921632244	1.0	0	0	2.430724355858046	2.632569722277615	DDX17
activating transcription factor binding (GO:0033613)	1/68	0.33856499921632244	1.0	0	0	2.430724355858046	2.632569722277615	NPM1
growth factor activity (GO:0008083)	1/69	0.3425803263994981	1.0	0	0	2.3954964666427117	2.566173479803716	AREG
transcription corepressor activity (GO:0003714)	2/203	0.34817723708858234	1.0	0	0	1.6284655783088386	1.71810222998691	HNRNPU;YBX3
ATPase activity (GO:0016887)	2/203	0.34817723708858234	1.0	0	0	1.6284655783088386	1.71810222998691	MYH3;PEX1
Rho GTPase binding (GO:0017048)	1/72	0.35448183233776254	1.0	0	0	2.295684113865932	2.3808498232732296	YBX3
cytokine receptor activity (GO:0004896)	1/73	0.35840132074136116	1.0	0	0	2.2642363862787276	2.323337286955524	IL2RA
endonuclease activity (GO:0004519)	1/73	0.35840132074136116	1.0	0	0	2.2642363862787276	2.323337286955524	RPS3
thiol-dependent ubiquitin-specific protease activity (GO:0004843)	1/76	0.3700187303761863	1.0	0	0	2.1748586341887775	2.1622480469482555	EIF3F
RNA polymerase II transcription cofactor activity (GO:0001104)	1/84	0.39998849092764255	1.0	0	0	1.9677292404565132	1.803068683528119	NPM1
ATP-dependent helicase activity (GO:0008026)	1/85	0.403633864343165	1.0	0	0	1.9445794846864366	1.7642140754808295	DDX17
motor activity (GO:0003774)	1/85	0.403633864343165	1.0	0	0	1.9445794846864366	1.7642140754808295	MYH3
phosphatidylinositol bisphosphate binding (GO:1902936)	1/87	0.4108588456240818	1.0	0	0	1.8998765080269784	1.6899507262834825	TWF1
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	1/88	0.4144387152215139	1.0	0	0	1.8782870022539444	1.6544518550682656	HSD3B7
sequence-specific DNA binding (GO:0043565)	3/394	0.4273152277486805	1.0	0	0	1.2585476360280237	1.0700591095734164	PURA;FOXF1;HNRNPU
growth factor receptor binding (GO:0070851)	1/92	0.42854373766655623	1.0	0	0	1.7966223499820337	1.5223903603773352	AREG
thiol-dependent ubiquitinyl hydrolase activity (GO:0036459)	1/92	0.42854373766655623	1.0	0	0	1.7966223499820337	1.5223903603773352	EIF3F
calcium channel activity (GO:0005262)	1/93	0.4320170182829615	1.0	0	0	1.7773038300897541	1.4916738600203234	NCS1
transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	1/97	0.4457020181479102	1.0	0	0	1.7040129504984238	1.3770208247402174	IFI16
GTPase activator activity (GO:0005096)	2/249	0.44589330672606164	1.0	0	0	1.3276245477778883	1.0722899242160921	GIT2;GIT1
phosphatidylinositol binding (GO:0035091)	1/100	0.4557507025779253	1.0	0	0	1.6528925619834711	1.298858386509621	WDFY3
voltage-gated cation channel activity (GO:0022843)	1/100	0.4557507025779253	1.0	0	0	1.6528925619834711	1.298858386509621	NCS1
RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)	2/262	0.47206240713781106	1.0	0	0	1.2617500473156267	0.9471252080302405	IFI16;YBX1
protein kinase regulator activity (GO:0019887)	1/107	0.4785005058861098	1.0	0	0	1.54475940372287	1.138639083735904	NPM1
GTPase regulator activity (GO:0030695)	2/275	0.49748669728258654	1.0	0	0	1.2021036814425246	0.8392925161490199	GIT2;GIT1
core promoter proximal region sequence-specific DNA binding (GO:0000987)	2/278	0.5032438192705317	1.0	0	0	1.189131339556454	0.8165532982531758	IFI16;YBX1
transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)	2/280	0.5070585161577759	1.0	0	0	1.1806375442739079	0.8018050360875548	IFI16;YBX1
protease binding (GO:0002020)	1/118	0.512359105327837	1.0	0	0	1.4007564084605688	0.9367271637477416	SART3
transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)	2/284	0.5146312999945203	1.0	0	0	1.1640088464672331	0.7732563811592562	FOXF1;YBX1
transcription coactivator activity (GO:0003713)	2/291	0.5277000061173804	1.0	0	0	1.1360086336656159	0.7261677623219794	DDX17;NPM1
transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	1/175	0.6558315227529616	1.0	0	0	0.9445100354191264	0.3984428317307762	YBX1
Ras GTPase binding (GO:0017016)	1/184	0.674285443447052	1.0	0	0	0.8983111749910169	0.35402600711950916	YBX3
microtubule binding (GO:0008017)	1/195	0.6955122709146652	1.0	0	0	0.8476372112735749	0.3077826865649313	RPS3
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	1/254	0.7880117987672612	1.0	0	0	0.6507451031430989	0.15503495554204005	SGK3
tubulin binding (GO:0015631)	1/255	0.7893108154561949	1.0	0	0	0.6481931615621456	0.15335932572953676	RPS3
kinase activity (GO:0016301)	1/280	0.8193400033408564	1.0	0	0	0.5903187721369539	0.11762463800671256	SGK3
calcium ion binding (GO:0005509)	1/284	0.8237336996007523	1.0	0	0	0.5820044232336166	0.1128553028767206	NCS1
protein serine/threonine kinase activity (GO:0004674)	1/368	0.8950169404384953	1.0	0	0	0.44915558749550843	0.049817028845746875	SGK3
protein homodimerization activity (GO:0042803)	2/664	0.9139542894580999	1.0	0	0	0.4978592054167082	0.04479474276232854	NPM1;CIDEA
metal ion binding (GO:0046872)	1/442	0.9336163328296672	1.0	0	0	0.37395759320893013	0.025687036274214564	NCS1
protein kinase activity (GO:0004672)	1/513	0.9573061919459008	1.0	0	0	0.3222012791390782	0.014058282639946731	SGK3
