Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
protein serine/threonine kinase activity (GO:0004674)	19/368	5.829804428520725E-9	2.684041958890942E-7	0	0	5.163043478260869	97.89276230278375	GSK3B;PRKAA1;PRKAA2;SYK;ROCK1;PRKCB;CAMK2A;TGFBR1;MTOR;TTN;MAPK8;AKT1;MAPK1;RIPK1;MAP2K7;MAP3K14;CAMK2G;MAP4K4;MAPK3
1-phosphatidylinositol-3-kinase activity (GO:0016303)	8/43	9.336391628400422E-9	4.1331487554957254E-7	0	0	18.6046511627907	343.9878324584446	PIK3CA;PIK3R3;PIK3R2;PTPN11;FRS2;GRB2;PIK3CB;PIK3R1
SH3/SH2 adaptor activity (GO:0005070)	8/51	3.8287991539826034E-8	1.6322028986051766E-6	0	0	15.686274509803921	267.89222787046145	VAV3;KHDRBS1;SRC;NCK2;PTPN11;GRB2;SORBS1;SH2B2
platelet-derived growth factor binding (GO:0048407)	5/11	4.184716884675354E-8	1.7202175479504759E-6	0	0	45.45454545454545	772.2382587416877	PDGFRB;COL2A1;COL5A1;COL4A1;COL6A1
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	15/254	4.32210018908333E-8	1.7154266612534185E-6	0	0	5.905511811023622	100.13940534419848	GSK3B;PRKAA1;PRKAA2;SYK;ROCK1;SRC;PIK3CB;PTK2;TGFBR1;MTOR;PIK3CA;AKT1;RIPK1;JAK2;MAP3K14
tumor necrosis factor receptor superfamily binding (GO:0032813)	6/26	1.8076454923276698E-7	6.935333205563826E-6	0	0	23.076923076923077	358.29393427999355	TRAF3;DAB2IP;RIPK1;FADD;TRAF1;BID
SH2 domain binding (GO:0042169)	6/26	1.8076454923276698E-7	6.711612779577897E-6	0	0	23.076923076923077	358.29393427999355	SRC;LCK;INPPL1;DAG1;JAK2;PTK2
protein tyrosine phosphatase activity (GO:0004725)	8/62	1.8506646738195429E-7	6.656609498644669E-6	0	0	12.903225806451612	200.03291346127898	PTPRD;PTPRU;PTPN1;PTPRR;PTPN11;PTPN6;DUSP18;PTPRF
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	5/15	2.632911844601255E-7	9.183277373139527E-6	0	0	33.33333333333333	505.0001750658814	PTPRD;PTPRU;PTPRR;PTPN6;PTPRF
transmembrane receptor protein phosphatase activity (GO:0019198)	5/15	2.632911844601255E-7	8.913180979811894E-6	0	0	33.33333333333333	505.0001750658814	PTPRD;PTPRU;PTPRR;PTPN6;PTPRF
insulin-like growth factor receptor binding (GO:0005159)	5/15	2.632911844601255E-7	8.658518666102984E-6	0	0	33.33333333333333	505.0001750658814	SOCS1;SHC1;GNAS;ARRB1;PIK3R1
cadherin binding (GO:0045296)	14/313	3.431477201123854E-6	1.0971195162482098E-4	0	0	4.472843450479233	56.2796409139415	PTPN1;SRC;DAB2IP;CBL;EGFR;CD2AP;SNX1;SNX2;ATIC;NUMB;TRIM25;EZR;EPHA2;PICALM
epidermal growth factor receptor binding (GO:0005154)	5/25	4.294348465832447E-6	1.3358905632900395E-4	0	0	20.0	247.16421419999114	SNX4;SNX1;SNX2;SHC1;GRB2
protein tyrosine kinase binding (GO:1990782)	6/48	8.024310163207819E-6	2.430521315224263E-4	0	0	12.5	146.66293567017547	PTPN1;HSP90AA1;SHC1;PIK3R2;CBLB;CBL
cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)	4/14	8.98018633910456E-6	2.650306275976756E-4	0	0	28.57142857142857	332.0139978688107	CASP8;CASP10;CASP2;CFLAR
protein homodimerization activity (GO:0042803)	20/664	1.203419299134182E-5	3.462839033258609E-4	0	0	3.012048192771084	34.11975465096851	NTRK1;HSP90AA1;TPM4;FLT4;STAT3;CAMK2A;DAB2IP;TSC2;IDE;CCDC88A;SNX1;SNX2;ATIC;AKT1;IKBKG;IL6ST;ECT2;CAMK2G;SNX6;MAD2L1
cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)	4/16	1.6073421914510297E-5	4.512319176488135E-4	0	0	25.0	275.95858657075075	CASP8;CASP10;CASP2;CFLAR
1-phosphatidylinositol-3-kinase regulator activity (GO:0046935)	3/6	1.9269523068842994E-5	5.280766917199591E-4	0	0	50.0	542.8492912887295	PIK3R3;PIK3R2;PIK3R1
growth hormone receptor binding (GO:0005131)	3/7	3.3473033797170354E-5	8.959874860591413E-4	0	0	42.857142857142854	441.63301733858765	TYK2;JAK2;JAK1
calcium-dependent protein serine/threonine phosphatase activity (GO:0004723)	3/7	3.3473033797170354E-5	8.756241341032517E-4	0	0	42.857142857142854	441.63301733858765	PPM1A;CAMK2G;PPM1F
receptor tyrosine kinase binding (GO:0030971)	5/39	4.153860365388976E-5	0.0010624651734583803	0	0	12.82051282051282	129.34470967405122	PTPN1;SHC1;PIK3R2;CBLB;CBL
ubiquitin-like protein ligase binding (GO:0044389)	12/297	4.708170385798925E-5	0.001178066111750992	0	0	4.040404040404041	40.25707509305296	MOAP1;GSK3B;CASP8;CASP10;HGS;TRAF3;RIPK1;ARRB1;IKBKG;TRAF1;EGFR;JAK1
transferrin receptor binding (GO:1990459)	3/8	5.3162099096467675E-5	0.001301905873617751	0	0	37.5	369.08118144409735	SNX4;SNX1;SNX2
phosphatidylinositol 3-kinase regulator activity (GO:0035014)	3/8	5.3162099096467675E-5	0.0012747828345840478	0	0	37.5	369.08118144409735	PIK3R3;PIK3R2;PIK3R1
phosphatidylinositol binding (GO:0035091)	7/100	6.570537771122418E-5	0.0015434059131758985	0	0	7.000000000000001	67.41230848305378	RPH3A;SNX4;CCDC88A;SNX1;SNX2;SNX6;PICALM
polyubiquitin modification-dependent protein binding (GO:0031593)	5/43	6.723327393029232E-5	0.0015477099658753293	0	0	11.627906976744185	111.71328238614151	TNIP1;UBQLN1;TNFAIP3;IKBKG;OPTN
death receptor binding (GO:0005123)	3/10	1.1224655254723089E-4	0.002533250627095348	0	0	30.0	272.84438232262966	DAB2IP;RIPK1;BID
ubiquitin protein ligase binding (GO:0031625)	11/284	1.4156647758881022E-4	0.0031335195327830876	0	0	3.873239436619718	34.32751851907205	MOAP1;GSK3B;CASP8;CASP10;TRAF3;RIPK1;ARRB1;IKBKG;TRAF1;EGFR;JAK1
SH3 domain binding (GO:0017124)	5/55	2.2050262506885927E-4	0.004788651348193528	0	0	9.090909090909092	76.54182689158225	DAB2IP;CBLB;GRB2;CBL;CD2AP
actin binding (GO:0003779)	10/254	2.4930655181640927E-4	0.005313922984086798	0	0	3.9370078740157477	32.664674357984545	CCDC88A;TPM4;DAG1;DMD;SORBS1;EZR;PTK2;EGFR;SSH1;TTN
protein kinase A catalytic subunit binding (GO:0034236)	3/13	2.6165809515097364E-4	0.005475790318523103	0	0	23.076923076923077	190.34935123318442	GSK3B;CSK;EZR
MAP kinase activity (GO:0004707)	3/14	3.30570754905644E-4	0.006794409623149933	0	0	21.428571428571427	171.74335365322946	MAPK8;MAPK1;MAPK3
protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	4/34	3.5577326889246036E-4	0.007184123377109156	0	0	11.76470588235294	93.42608135462672	STYX;DUSP19;DUSP18;SSH1
protein serine/threonine phosphatase activity (GO:0004722)	5/61	3.592601567844897E-4	0.0071294558699818555	0	0	8.19672131147541	65.01199804273888	PPP1CC;PPM1A;LCK;CAMK2G;PPM1F
adrenergic receptor binding (GO:0031690)	3/15	4.1017649693527065E-4	0.008001917762245705	0	0	20.0	155.97846021132133	NEDD4;ARRDC3;GNAS
hormone receptor binding (GO:0051427)	4/40	6.690615196291692E-4	0.012834830151552897	0	0	10.0	73.09634544471704	SRC;TYK2;JAK2;JAK1
GTPase activator activity (GO:0005096)	9/249	9.324689824513427E-4	0.01759461965248353	0	0	3.614457831325301	25.220510854649227	VAV3;RGS2;RALBP1;RASA1;DAB2IP;TSC2;PIK3R2;ARRB1;ECT2
K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)	3/20	9.905301969888136E-4	0.01838871381829233	0	0	15.0	103.75905308518128	TNFAIP3;IKBKG;OPTN
protease binding (GO:0002020)	6/118	0.001208705310714787	0.022082854168773335	0	0	5.084745762711865	34.160366864580425	GSK3B;TNFAIP3;FADD;CFLAR;NOL3;TTN
cysteine-type endopeptidase activity (GO:0004197)	5/81	0.0013171792082121308	0.02368864482269004	0	0	6.172839506172839	40.939893780395565	CASP8;CASP10;CASP2;CFLAR;CTSB
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	3/24	0.0017076659731305678	0.030238823616512055	0	0	12.5	79.6578471103013	NOL3;BIRC2;SNCA
GTPase regulator activity (GO:0030695)	9/275	0.0018531160935469383	0.03231722157079585	0	0	3.272727272727273	20.58835641372045	VAV3;RGS2;RALBP1;RASA1;DAB2IP;TSC2;PIK3R2;ARRB1;ECT2
1-phosphatidylinositol-4-phosphate 3-kinase activity (GO:0035005)	2/7	0.0020216133697869413	0.03472950729290701	0	0	28.57142857142857	177.25312538411833	PIK3CA;PIK3CB
vascular endothelial growth factor-activated receptor activity (GO:0005021)	2/7	0.0020216133697869413	0.034218779244481905	0	0	28.57142857142857	177.25312538411833	FLT4;KDR
histone serine kinase activity (GO:0035174)	2/7	0.0020216133697869413	0.033722854907605355	0	0	28.57142857142857	177.25312538411833	PRKAA1;PRKAA2
integrin binding (GO:0005178)	5/94	0.002542525470465763	0.04180638309294419	0	0	5.319148936170213	31.779773469199107	SYK;COL5A1;SRC;KDR;THBS1
tau protein binding (GO:0048156)	2/8	0.0026777674677022855	0.04341000500458212	0	0	25.0	148.0692966516205	FYN;SNCA
kinase inhibitor activity (GO:0019210)	4/59	0.002874937057851193	0.04595906324426005	0	0	6.779661016949152	39.67270846029695	SOCS3;SOCS1;AHSG;DUSP19
histone kinase activity (GO:0035173)	2/9	0.0034202318391573132	0.05392721708041188	0	0	22.22222222222222	126.17882091062053	PRKAA1;PRKAA2
ubiquitin binding (GO:0043130)	4/62	0.0034429423303528263	0.053551711111298694	0	0	6.451612903225806	36.58986351348995	NEDD4;TNFAIP3;IKBKG;BIRC2
cysteine-type peptidase activity (GO:0008234)	4/65	0.004082818057618266	0.062657647790915	0	0	6.153846153846154	33.85210971441952	CASP8;CASP10;CASP2;CTSB
vinculin binding (GO:0017166)	2/10	0.004247232134539841	0.06432321298493891	0	0	20.0	109.22975541341087	DAG1;DMD
death domain binding (GO:0070513)	2/10	0.004247232134539841	0.06348784658253712	0	0	20.0	109.22975541341087	TRADD;RIPK1
mitogen-activated protein kinase kinase kinase binding (GO:0031435)	2/10	0.004247232134539841	0.06267389983147895	0	0	20.0	109.22975541341087	DUSP19;DAB2IP
phosphoric diester hydrolase activity (GO:0008081)	3/33	0.004309453893401118	0.0627871067253758	0	0	9.090909090909092	49.51767354329059	PLCG2;PLCG1;PLD2
protein kinase inhibitor activity (GO:0004860)	4/67	0.004551331168911818	0.06548227719271879	0	0	5.970149253731343	32.193047905742986	SOCS3;IBTK;SOCS1;DUSP19
tumor necrosis factor receptor binding (GO:0005164)	2/11	0.0051570205394645754	0.0732806251965892	0	0	18.181818181818183	95.7708414743501	TRAF3;TRAF1
dynactin binding (GO:0034452)	2/11	0.0051570205394645754	0.0723869590356552	0	0	18.181818181818183	95.7708414743501	GSK3B;SNX6
calcium-dependent protein serine/threonine kinase activity (GO:0009931)	2/11	0.0051570205394645754	0.07151482699908103	0	0	18.181818181818183	95.7708414743501	PRKCB;CAMK2A
thioesterase binding (GO:0031996)	2/11	0.0051570205394645754	0.07066346001099674	0	0	18.181818181818183	95.7708414743501	TRAF3;TRAF1
caspase binding (GO:0089720)	2/11	0.0051570205394645754	0.06983212518733796	0	0	18.181818181818183	95.7708414743501	FADD;NOL3
protein heterodimerization activity (GO:0046982)	8/265	0.0053202261695970135	0.07120442233960654	0	0	3.0188679245283017	15.807515361358773	SNX1;SNX2;TPM4;ERBB2;PIK3R2;IKBKG;EGFR;SNX6
insulin-like growth factor I binding (GO:0031994)	2/13	0.007218101036314867	0.09549464704365991	0	0	15.384615384615385	75.86405192357795	INSRR;IGF1R
insulin-like growth factor binding (GO:0005520)	2/14	0.008366027088182239	0.10942383157383814	0	0	14.285714285714285	68.33680240111471	INSRR;IGF1R
protein serine/threonine/tyrosine kinase activity (GO:0004712)	2/14	0.008366027088182239	0.10819435032019951	0	0	14.285714285714285	68.33680240111471	PRKAA2;AKT1
phosphatidylinositol phosphate binding (GO:1901981)	4/81	0.008869377884041707	0.11342948827257783	0	0	4.938271604938271	23.334077146701166	RPH3A;DAB2IP;AKT1;FERMT2
phosphatidylinositol phosphate kinase activity (GO:0016307)	2/15	0.009590008493683598	0.12129779973878924	0	0	13.333333333333332	61.96044672541186	PIK3CA;PIK3CB
ephrin receptor activity (GO:0005003)	2/17	0.012259680874864825	0.15337926833662405	0	0	11.76470588235294	51.78163974818227	EPHB2;EPHA2
G-protein beta/gamma-subunit complex binding (GO:0031683)	2/17	0.012259680874864825	0.1517300288921442	0	0	11.76470588235294	51.78163974818227	GNA12;GNAS
transmembrane-ephrin receptor activity (GO:0005005)	2/17	0.012259680874864825	0.15011587964861078	0	0	11.76470588235294	51.78163974818227	EPHB2;EPHA2
cytokine receptor binding (GO:0005126)	5/137	0.012285432640016485	0.14884771545956815	0	0	3.64963503649635	16.05598925801656	FADD;TYK2;IL6ST;JAK2;JAK1
cysteine-type endopeptidase inhibitor activity (GO:0004869)	3/51	0.014428570220361191	0.1729925450378722	0	0	5.88235294117647	24.9326176172561	NOL3;BIRC2;SNCA
ATP binding (GO:0005524)	7/255	0.014475517370352582	0.17176619065232807	0	0	2.7450980392156863	11.626304155592898	HSP90AA1;AKT1;IDE;PEX1;PI4K2A;TGFBR1;MAP4K4
transforming growth factor beta binding (GO:0050431)	2/19	0.015214448401771344	0.17869214398406955	0	0	10.526315789473683	44.057997367062825	THBS1;TGFBR1
glutamate receptor binding (GO:0035254)	2/20	0.016794888254868964	0.19526178162984018	0	0	10.0	40.86680709416112	CAMK2A;GNAS
purine ribonucleoside triphosphate binding (GO:0035639)	9/396	0.01849987201046638	0.212933526840468	0	0	2.272727272727273	9.068162421079451	HSP90AA1;AKT1;IDE;PEX1;HRAS;PI4K2A;RHOA;TGFBR1;MAP4K4
actinin binding (GO:0042805)	2/22	0.02015437543575447	0.22968006065894447	0	0	9.090909090909092	35.49394428134545	DAG1;TTN
phosphatase activity (GO:0016791)	4/104	0.020556458565384676	0.23196552753684083	0	0	3.8461538461538463	14.940692699988585	PPP1CC;PTPN11;DUSP18;SSH1
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	3/59	0.021257649022340525	0.23754906820110624	0	0	5.084745762711865	19.58155166637515	VAV3;ECT2;VAV1
disordered domain specific binding (GO:0097718)	2/23	0.021930489497360046	0.2427114751102059	0	0	8.695652173913043	33.21632518174258	HSP90AA1;FYN
adenyl ribonucleotide binding (GO:0032559)	7/279	0.022473463164391135	0.24635196287823044	0	0	2.5089605734767026	9.522559342370545	HSP90AA1;AKT1;IDE;PEX1;PI4K2A;TGFBR1;MAP4K4
protein-cysteine S-palmitoyltransferase activity (GO:0019706)	2/24	0.023768932446959146	0.25809472874009415	0	0	8.333333333333332	31.161465919998925	ZDHHC18;ZDHHC23
protein-cysteine S-acyltransferase activity (GO:0019707)	2/24	0.023768932446959146	0.25568262847149514	0	0	8.333333333333332	31.161465919998925	ZDHHC18;ZDHHC23
NF-kappaB binding (GO:0051059)	2/24	0.023768932446959146	0.2533151967263887	0	0	8.333333333333332	31.161465919998925	GSK3B;MTDH
phosphatidylinositol phospholipase C activity (GO:0004435)	2/24	0.023768932446959146	0.2509912040958714	0	0	8.333333333333332	31.161465919998925	PLCG2;PLCG1
phospholipase C activity (GO:0004629)	2/27	0.029644233408498193	0.31018647866528565	0	0	7.4074074074074066	26.0628715644886	PLCG2;PLCG1
calmodulin-dependent protein kinase activity (GO:0004683)	2/27	0.029644233408498193	0.3073920058845173	0	0	7.4074074074074066	26.0628715644886	CAMK2A;CAMK2G
palmitoyltransferase activity (GO:0016409)	2/28	0.031718098235620266	0.3259600988321333	0	0	7.142857142857142	24.64905599109783	ZDHHC18;ZDHHC23
phospholipase activity (GO:0004620)	3/69	0.03188102657977977	0.3247350583480223	0	0	4.3478260869565215	14.981496626979599	PLCG2;PLCG1;PLD2
RNA polymerase II transcription factor binding (GO:0001085)	4/121	0.03337814510300272	0.33700214924172045	0	0	3.3057851239669422	11.239186550101252	GSK3B;STAT3;MTDH;NFE2L2
alpha-actinin binding (GO:0051393)	2/29	0.03384745164401461	0.3387688421066158	0	0	6.896551724137931	23.350976318888108	DAG1;TTN
actin filament binding (GO:0051015)	4/127	0.03880269919483379	0.38501643770046284	0	0	3.149606299212598	10.233906985497363	TPM4;EZR;EGFR;TTN
phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	2/32	0.04055549332201731	0.3989689984071959	0	0	6.25	20.03177523289152	AKT1;FERMT2
GTPase binding (GO:0051020)	3/76	0.04068388725460846	0.39684029008520627	0	0	3.9473684210526314	12.639170350535924	HSP90AA1;RASA1;TSC2
ion channel inhibitor activity (GO:0008200)	2/33	0.042893951553666966	0.4148818339350477	0	0	6.0606060606060606	19.084996681291646	RASA1;NEDD4
G-protein coupled receptor binding (GO:0001664)	4/133	0.04470242553954898	0.4287707649668406	0	0	3.007518796992481	9.346548920917432	GNA12;GNAS;S1PR1;ARRB1
phosphatidylinositol bisphosphate binding (GO:1902936)	3/87	0.056713777507364435	0.5394839496774915	0	0	3.4482758620689653	9.895648649026674	RPH3A;AKT1;PICALM
RNA polymerase I core binding (GO:0001042)	1/6	0.058526730760990416	0.5521661238188522	0	0	16.666666666666664	47.30452821704204	ERBB2
vascular endothelial growth factor receptor 2 binding (GO:0043184)	1/6	0.058526730760990416	0.5476769683406502	0	0	16.666666666666664	47.30452821704204	DAB2IP
arylesterase activity (GO:0004064)	1/6	0.058526730760990416	0.5432602185959675	0	0	16.666666666666664	47.30452821704204	PON2
cuprous ion binding (GO:1903136)	1/6	0.058526730760990416	0.5389141368471998	0	0	16.666666666666664	47.30452821704204	SNCA
MHC class II protein binding (GO:0042289)	1/6	0.058526730760990416	0.5346370405230156	0	0	16.666666666666664	47.30452821704204	COL2A1
transforming growth factor beta-activated receptor activity (GO:0005024)	1/6	0.058526730760990416	0.5304273000464564	0	0	16.666666666666664	47.30452821704204	TGFBR1
CD4 receptor binding (GO:0042609)	1/6	0.058526730760990416	0.5262833367648435	0	0	16.666666666666664	47.30452821704204	LCK
nerve growth factor binding (GO:0048406)	1/6	0.058526730760990416	0.5222036209759687	0	0	16.666666666666664	47.30452821704204	NTRK1
phosphoserine residue binding (GO:0050815)	1/6	0.058526730760990416	0.5181866700453844	0	0	16.666666666666664	47.30452821704204	NEDD4
G-protein coupled glutamate receptor binding (GO:0035256)	1/6	0.058526730760990416	0.5142310466099235	0	0	16.666666666666664	47.30452821704204	FYN
cAMP-dependent protein kinase activity (GO:0004691)	1/6	0.058526730760990416	0.5103353568628786	0	0	16.666666666666664	47.30452821704204	PRKAA1
sodium channel inhibitor activity (GO:0019871)	1/6	0.058526730760990416	0.5064982489165412	0	0	16.666666666666664	47.30452821704204	NEDD4
ubiquitin-dependent protein binding (GO:0140036)	1/6	0.058526730760990416	0.5027184112380595	0	0	16.666666666666664	47.30452821704204	IDE
T cell receptor binding (GO:0042608)	1/6	0.058526730760990416	0.4989945711548146	0	0	16.666666666666664	47.30452821704204	LCK
DNA ligase (ATP) activity (GO:0003910)	1/6	0.058526730760990416	0.49532549342573506	0	0	16.666666666666664	47.30452821704204	LIG4
1-phosphatidylinositol 4-kinase activity (GO:0004430)	1/6	0.058526730760990416	0.49170997887518225	0	0	16.666666666666664	47.30452821704204	PI4K2A
JUN kinase binding (GO:0008432)	1/6	0.058526730760990416	0.4881468630862317	0	0	16.666666666666664	47.30452821704204	PTK2
clathrin heavy chain binding (GO:0032050)	1/6	0.058526730760990416	0.4846350151503595	0	0	16.666666666666664	47.30452821704204	PICALM
hydroxymethyl-, formyl- and related transferase activity (GO:0016742)	1/6	0.058526730760990416	0.4811733364707141	0	0	16.666666666666664	47.30452821704204	ATIC
ubiquitin-protein transferase activity (GO:0004842)	8/417	0.05895926914272564	0.4812916225764341	0	0	1.9184652278177456	5.430999380322795	RNF123;TRAF3;NEDD4;TRIM25;TNFAIP3;CBLB;CBL;BIRC2
