Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Glioma	23/75	2.07088914905184E-28	5.798489617345152E-27	0	0	30.666666666666664	1954.828406144107	PDGFRB;GADD45B;PRKCB;SHC1;CAMK2A;PIK3R3;PIK3R2;PIK3CB;PIK3R1;EGFR;MTOR;IGF1R;NRAS;PIK3CA;PLCG2;AKT1;MAPK1;KRAS;GRB2;PLCG1;HRAS;CAMK2G;MAPK3
T cell receptor signaling pathway	25/101	3.585449332346402E-28	9.202653286355765E-27	0	0	24.752475247524753	1564.245019823229	GSK3B;PIK3R3;CBLB;PIK3R2;PIK3R1;PIK3CB;NRAS;NCK2;AKT1;MAPK1;FYN;PLCG1;IKBKG;MAP2K7;HRAS;MAPK3;VAV3;RHOA;VAV1;PIK3CA;LCK;GRB2;PTPN6;KRAS;MAP3K14
Non-small cell lung cancer	22/66	3.805549593262538E-28	9.016225190191245E-27	0	0	33.33333333333333	2104.5307394398806	ALK;STAT5B;GADD45B;PRKCB;STAT3;PIK3R3;PIK3R2;PIK3CB;PIK3R1;EGFR;NRAS;PIK3CA;ERBB2;PLCG2;AKT1;MAPK1;KRAS;GRB2;PLCG1;HRAS;JAK3;MAPK3
Human cytomegalovirus infection	32/225	1.0624238020019947E-27	2.3373323644043885E-26	0	0	14.222222222222221	883.331478860193	GSK3B;ROCK1;SRC;TRADD;PIK3R3;PIK3R2;FASLG;PIK3R1;PIK3CB;EGFR;NRAS;CASP8;GNA12;AKT1;MAPK1;RIPK1;FADD;IKBKG;BID;HRAS;JAK1;MAPK3;PRKCB;STAT3;TSC2;PTK2;RHOA;MTOR;PIK3CA;GNAS;GRB2;KRAS
B cell receptor signaling pathway	22/71	2.489641478818295E-27	5.112063836506899E-26	0	0	30.985915492957744	1898.124638722638	VAV3;LYN;GSK3B;SYK;PRKCB;INPPL1;PIK3R3;PIK3R2;PIK3CB;PIK3R1;VAV1;NRAS;PIK3CA;PLCG2;AKT1;MAPK1;PTPN6;KRAS;GRB2;IKBKG;HRAS;MAPK3
Hepatitis C	28/155	2.5216551947196354E-27	4.854186249835298E-26	0	0	18.064516129032256	1106.359158739095	GSK3B;TRADD;PIK3R3;PIK3R2;FASLG;PIK3R1;PIK3CB;EGFR;SOCS3;NRAS;CASP8;PPP2R1B;AKT1;MAPK1;RIPK1;FADD;IKBKG;BID;HRAS;JAK1;MAPK3;STAT3;TYK2;CFLAR;PIK3CA;TRAF3;GRB2;KRAS
Ras signaling pathway	32/232	2.8763648812053954E-27	5.211296373007423E-26	0	0	13.793103448275861	842.9416580407598	SHC1;FLT4;PIK3R3;PIK3R2;FASLG;PIK3R1;PIK3CB;EGFR;IGF1R;PLD2;NRAS;MAPK8;KDR;PLCG2;AKT1;MAPK1;PLCG1;IKBKG;HRAS;MAPK3;PDGFRB;NTRK1;RALBP1;PRKCB;PTPN11;RHOA;PIK3CA;RASA1;GRB2;KRAS;RIN1;EPHA2
TNF signaling pathway	25/110	3.746786114395722E-27	6.411167351299346E-26	0	0	22.727272727272727	1382.9295244200798	TRADD;PIK3R3;TNFAIP3;PIK3R2;PIK3R1;PIK3CB;SOCS3;MAPK8;CASP8;CASP10;AKT1;MAPK1;RIPK1;FADD;IKBKG;MAP2K7;MAPK3;DAB2IP;TRAF1;CFLAR;MMP14;PIK3CA;TRAF3;MAP3K14;BIRC2
Fc epsilon RI signaling pathway	21/68	4.260121346347674E-26	6.905880919342545E-25	0	0	30.88235294117647	1804.0826621046185	VAV3;LYN;SYK;PIK3R3;PIK3R2;PIK3CB;PIK3R1;VAV1;NRAS;MAPK8;PIK3CA;PLCG2;AKT1;MAPK1;FYN;KRAS;GRB2;PLCG1;MAP2K7;HRAS;MAPK3
Prolactin signaling pathway	21/70	8.599590917317845E-26	1.3243370012669482E-24	0	0	30.0	1731.4649335041254	GSK3B;STAT5B;SHC1;SRC;STAT3;PIK3R3;PIK3R2;PIK3CB;PIK3R1;SOCS3;NRAS;MAPK8;SOCS1;PIK3CA;AKT1;MAPK1;KRAS;GRB2;JAK2;HRAS;MAPK3
Natural killer cell mediated cytotoxicity	25/131	4.1107164770261035E-25	6.0290508329716186E-24	0	0	19.083969465648856	1071.5845417218588	SHC1;PIK3R3;PIK3R2;FASLG;PIK3R1;PIK3CB;NRAS;PLCG2;MAPK1;FYN;PLCG1;BID;HRAS;MAPK3;VAV3;SYK;PRKCB;TNFRSF10B;PTPN11;VAV1;PIK3CA;LCK;GRB2;PTPN6;KRAS
Phospholipase D signaling pathway	26/148	4.253444028743313E-25	5.954821640240638E-24	0	0	17.56756756756757	985.8374027498252	SHC1;PIK3R3;PIK3R2;PIK3R1;PIK3CB;EGFR;PLD2;NRAS;GNA12;PLCG2;AKT1;MAPK1;FYN;PLCG1;HRAS;MAPK3;PDGFRB;SYK;TSC2;PTPN11;RHOA;MTOR;PIK3CA;GNAS;GRB2;KRAS
Chemokine signaling pathway	28/190	9.310920837205762E-25	1.2468537468953802E-23	0	0	14.736842105263156	815.4401585481506	GSK3B;ROCK1;SHC1;SRC;PIK3R3;PIK3R2;ARRB1;PIK3R1;PIK3CB;NRAS;AKT1;MAPK1;IKBKG;JAK2;HRAS;JAK3;MAPK3;LYN;VAV3;STAT5B;PRKCB;STAT3;PTK2;RHOA;VAV1;PIK3CA;GRB2;KRAS
Human papillomavirus infection	33/330	1.5567511515699814E-23	1.9978306445148097E-22	0	0	10.0	525.1685608436592	GSK3B;TRADD;PIK3R3;PIK3R2;FASLG;PIK3R1;PIK3CB;THBS1;EGFR;NRAS;CASP8;PPP2R1B;AKT1;MAPK1;FADD;IKBKG;HRAS;JAK1;MAPK3;PDGFRB;TSC2;TYK2;PTK2;MTOR;COL2A1;COL4A2;PIK3CA;COL4A1;TRAF3;COL6A1;GNAS;GRB2;KRAS
Axon guidance	26/181	9.43706939216511E-23	1.1626469491147416E-21	0	0	14.3646408839779	728.5000568888823	GSK3B;ROCK1;SRC;CAMK2A;PIK3R3;PIK3R2;PIK3R1;PIK3CB;NRAS;PLCG2;NCK2;MAPK1;FYN;PLCG1;EPHB2;HRAS;CAMK2G;MAPK3;PTPN11;PTK2;RHOA;SSH1;PIK3CA;RASA1;KRAS;EPHA2
Prostate cancer	21/97	1.7667099967221846E-22	2.0928718422708955E-21	0	0	21.649484536082475	1084.3740337572156	PDGFRB;GSK3B;HSP90AA1;INSRR;PIK3R3;PIK3R2;PIK3R1;PIK3CB;EGFR;MTOR;IGF1R;NRAS;PIK3CA;ERBB2;AKT1;MAPK1;GRB2;KRAS;IKBKG;HRAS;MAPK3
AGE-RAGE signaling pathway in diabetic complications	21/100	3.5205648422633655E-22	4.01605174598932E-21	0	0	21.0	1037.363262654186	STAT5B;PRKCB;STAT3;PIK3R3;PIK3R2;PIK3R1;PIK3CB;TGFBR1;NRAS;MAPK8;COL4A2;PIK3CA;COL4A1;PLCG2;AKT1;MAPK1;KRAS;PLCG1;JAK2;HRAS;MAPK3
Sphingolipid signaling pathway	22/119	6.840782437995245E-22	7.52486068179477E-21	0	0	18.487394957983195	900.9641499526502	ROCK1;PRKCB;TRADD;PIK3R3;PIK3R2;PIK3R1;PIK3CB;RHOA;PLD2;NRAS;MAPK8;PPP2R1B;PIK3CA;GNA12;S1PR1;AKT1;MAPK1;FYN;KRAS;BID;HRAS;MAPK3
Pancreatic cancer	19/75	7.365294994678853E-22	7.822451235727886E-21	0	0	25.333333333333336	1232.7223545602585	RALBP1;GADD45B;STAT3;PIK3R3;PIK3R2;PIK3CB;PIK3R1;TGFBR1;EGFR;MTOR;MAPK8;PIK3CA;ERBB2;AKT1;MAPK1;KRAS;IKBKG;JAK1;MAPK3
C-type lectin receptor signaling pathway	21/104	8.511365818904883E-22	8.73833557407568E-21	0	0	20.192307692307693	979.6392904119894	SYK;SRC;PIK3R3;CBLB;PIK3R2;PTPN11;PIK3R1;PIK3CB;RHOA;NRAS;MAPK8;CASP8;PIK3CA;PLCG2;AKT1;MAPK1;KRAS;IKBKG;MAP3K14;HRAS;MAPK3
Measles	23/138	9.298821603107562E-22	9.238829205668158E-21	0	0	16.666666666666664	807.1164060513561	STAT5B;GSK3B;TRADD;STAT3;PIK3R3;MSN;TNFAIP3;CBLB;PIK3R2;FASLG;PIK3R1;PIK3CB;TYK2;MAPK8;CASP8;PIK3CA;TRAF3;AKT1;FADD;IKBKG;BID;JAK3;JAK1
Chronic myeloid leukemia	19/76	9.735887260019685E-22	9.370791487768947E-21	0	0	25.0	1209.5263317488248	STAT5B;GADD45B;SHC1;PIK3R3;PIK3R2;PTPN11;PIK3CB;PIK3R1;CBL;TGFBR1;NRAS;PIK3CA;AKT1;MAPK1;KRAS;GRB2;IKBKG;HRAS;MAPK3
MAPK signaling pathway	30/295	1.1621021732657623E-21	1.0846286950480447E-20	0	0	10.16949152542373	490.2107427407859	PTPRR;FLT4;TRADD;ARRB1;FASLG;EGFR;IGF1R;NRAS;MAPK8;GNA12;ERBB2;KDR;AKT1;MAPK1;IKBKG;MAP2K7;HRAS;MAP4K4;MAPK3;PDGFRB;NTRK1;GADD45B;PRKCB;TGFBR1;PPM1A;RASA1;GRB2;KRAS;MAP3K14;EPHA2
Epstein-Barr virus infection	26/201	1.4792373376988004E-21	1.3400150000330309E-20	0	0	12.935323383084576	620.413814958893	TRADD;PIK3R3;TNFAIP3;PIK3R2;PIK3R1;PIK3CB;MAPK8;CASP8;PLCG2;AKT1;RIPK1;FADD;IKBKG;BID;MAP2K7;JAK3;JAK1;LYN;GADD45B;SYK;STAT3;TYK2;PIK3CA;TRAF3;NEDD4;MAP3K14
Osteoclast differentiation	22/127	3.0704366223436165E-21	2.7019842276623824E-20	0	0	17.32283464566929	818.2002188510138	SYK;PIK3R3;PIK3R2;PIK3R1;PIK3CB;TYK2;TGFBR1;SOCS3;MAPK8;SOCS1;PIK3CA;LCK;PLCG2;AKT1;MAPK1;GRB2;FYN;IKBKG;MAP2K7;MAP3K14;JAK1;MAPK3
Relaxin signaling pathway	22/130	5.243870212388032E-21	4.486422292820872E-20	0	0	16.923076923076923	790.2607669341016	SHC1;SRC;PIK3R3;PIK3R2;ARRB1;PIK3R1;PIK3CB;TGFBR1;EGFR;NRAS;MAPK8;COL4A2;PIK3CA;COL4A1;GNAS;AKT1;MAPK1;GRB2;KRAS;MAP2K7;HRAS;MAPK3
FoxO signaling pathway	22/132	7.434047009556933E-21	6.188341834982528E-20	0	0	16.666666666666664	772.4702759571898	PRKAA1;PRKAA2;GADD45B;STAT3;PIK3R3;PIK3R2;FASLG;PIK3R1;PIK3CB;TGFBR1;EGFR;IGF1R;NRAS;MAPK8;PIK3CA;S1PR1;AKT1;MAPK1;GRB2;KRAS;HRAS;MAPK3
Choline metabolism in cancer	20/99	8.189833766463531E-21	6.638075789659914E-20	0	0	20.2020202020202	934.3715828757792	PDGFRB;PRKCB;TSC2;PIK3R3;PIK3R2;PIK3R1;PIK3CB;EGFR;MTOR;PLD2;NRAS;MAPK8;PIK3CA;AKT1;MAPK1;GRB2;KRAS;PLCG1;HRAS;MAPK3
VEGF signaling pathway	17/59	9.626807115352182E-21	7.602709209047364E-20	0	0	28.8135593220339	1328.0093233006096	PRKCB;SRC;PIK3R3;PIK3R2;PIK3CB;PIK3R1;PTK2;NRAS;PIK3CA;KDR;PLCG2;AKT1;MAPK1;KRAS;PLCG1;HRAS;MAPK3
Colorectal cancer	19/86	1.2749750325315913E-20	9.817307750493253E-20	0	0	22.093023255813954	1012.0543372232768	GSK3B;GADD45B;PIK3R3;PIK3R2;PIK3CB;PIK3R1;RHOA;TGFBR1;EGFR;MTOR;NRAS;MAPK8;PIK3CA;AKT1;MAPK1;KRAS;GRB2;HRAS;MAPK3
Viral carcinogenesis	25/201	2.4583966621049096E-20	1.8467955412885662E-19	0	0	12.437810945273633	561.5944339029691	SRC;TRADD;PIK3R3;PIK3R2;PIK3R1;PIK3CB;NRAS;CASP8;MAPK1;IKBKG;JAK3;HRAS;JAK1;MAPK3;LYN;STAT5B;SYK;STAT3;TRAF1;RHOA;PIK3CA;TRAF3;GRB2;KRAS;IL6ST
Central carbon metabolism in cancer	17/65	6.150883360758557E-20	4.510647797889609E-19	0	0	26.153846153846153	1156.9181609110528	PDGFRB;NTRK1;PIK3R3;PIK3R2;PIK3CB;PIK3R1;EGFR;MTOR;NRAS;PIK3CA;HKDC1;ERBB2;AKT1;MAPK1;KRAS;HRAS;MAPK3
Human immunodeficiency virus 1 infection	25/212	9.226937456219115E-20	6.609062177942994E-19	0	0	11.79245283018868	516.8581918590986	TRADD;PIK3R3;PIK3R2;FASLG;PIK3R1;PIK3CB;NRAS;MAPK8;CASP8;PLCG2;AKT1;MAPK1;RIPK1;PLCG1;FADD;IKBKG;BID;MAP2K7;HRAS;MAPK3;PRKCB;PTK2;MTOR;PIK3CA;KRAS
Hepatocellular carcinoma	23/168	9.547301015975788E-20	6.683110711183052E-19	0	0	13.690476190476192	599.5804745914157	GSK3B;GADD45B;PRKCB;SHC1;PIK3R3;PIK3R2;PIK3R1;PIK3CB;TGFBR1;EGFR;MTOR;IGF1R;NRAS;PIK3CA;PLCG2;AKT1;MAPK1;GRB2;KRAS;PLCG1;HRAS;NFE2L2;MAPK3
HIF-1 signaling pathway	19/100	2.737463776345568E-19	1.873641873587633E-18	0	0	19.0	812.0996131801227	PRKCB;CAMK2A;STAT3;PIK3R3;PIK3R2;PIK3R1;PIK3CB;EGFR;MTOR;IGF1R;PIK3CA;HKDC1;ERBB2;PLCG2;AKT1;MAPK1;PLCG1;CAMK2G;MAPK3
Endometrial cancer	16/58	3.0109991206652734E-19	2.01606028079327E-18	0	0	27.586206896551722	1176.4646843980158	GSK3B;GADD45B;PIK3R3;PIK3R2;PIK3CB;PIK3R1;EGFR;NRAS;PIK3CA;ERBB2;AKT1;MAPK1;KRAS;GRB2;HRAS;MAPK3
JAK-STAT signaling pathway	22/162	7.454706085272397E-19	4.885211647369997E-18	0	0	13.580246913580245	566.8431897418724	PDGFRB;STAT5B;STAT3;PIK3R3;PIK3R2;PTPN11;PIK3R1;PIK3CB;TYK2;EGFR;MTOR;SOCS3;SOCS1;PIK3CA;AKT1;GRB2;PTPN6;IL6ST;JAK2;HRAS;JAK3;JAK1
Fc gamma R-mediated phagocytosis	18/91	1.1479797857843448E-18	7.366203625449546E-18	0	0	19.780219780219777	817.0917623278469	VAV3;LYN;SYK;PRKCB;INPPL1;PIK3R3;PIK3R2;PIK3CB;PIK3R1;VAV1;PLD2;MARCKS;PIK3CA;PLCG2;AKT1;MAPK1;PLCG1;MAPK3
Regulation of actin cytoskeleton	24/214	1.7123821301397245E-18	1.0763544818021125E-17	0	0	11.214953271028037	458.7885556735278	VAV3;PDGFRB;ROCK1;SRC;INSRR;PIK3R3;MSN;PIK3R2;PIK3R1;PIK3CB;PTK2;VAV1;RHOA;EGFR;SSH1;PPP1CC;NRAS;PIK3CA;GNA12;MAPK1;KRAS;EZR;HRAS;MAPK3
Acute myeloid leukemia	16/66	3.0046535573411805E-18	1.850866591322167E-17	0	0	24.242424242424242	978.0938036676432	STAT5B;STAT3;PIK3R3;PIK3R2;PIK3CB;PIK3R1;MTOR;NRAS;PIK3CA;AKT1;MAPK1;KRAS;GRB2;IKBKG;HRAS;MAPK3
mTOR signaling pathway	21/152	3.33888928616472E-18	2.016427255173988E-17	0	0	13.815789473684212	555.9597124319286	GSK3B;PRKAA1;PRKAA2;PRKCB;TSC2;PIK3R3;PIK3R2;PIK3R1;PIK3CB;RHOA;MTOR;IGF1R;NRAS;PIK3CA;GRB10;AKT1;MAPK1;GRB2;KRAS;HRAS;MAPK3
Rap1 signaling pathway	23/206	1.0156267538757222E-17	6.015635388340817E-17	0	0	11.16504854368932	436.8709394911842	PDGFRB;PRKCB;SRC;FLT4;PIK3R3;PIK3R2;PIK3R1;PIK3CB;THBS1;RHOA;EGFR;IGF1R;NRAS;PIK3CA;KDR;GNAS;AKT1;MAPK1;KRAS;PLCG1;HRAS;EPHA2;MAPK3
Insulin resistance	18/108	2.920057466383542E-17	1.6969390559360959E-16	0	0	16.666666666666664	634.5390547423983	GSK3B;PTPN1;PRKAA1;PRKAA2;PRKCB;STAT3;PIK3R3;PIK3R2;PTPN11;PIK3R1;PIK3CB;PTPRF;MTOR;PPP1CC;SOCS3;MAPK8;PIK3CA;AKT1
Breast cancer	20/147	2.9738533909037985E-17	1.6961978599969813E-16	0	0	13.60544217687075	517.7426942995214	GSK3B;GADD45B;SHC1;FLT4;PIK3R3;PIK3R2;PIK3R1;PIK3CB;EGFR;MTOR;IGF1R;NRAS;PIK3CA;ERBB2;AKT1;MAPK1;GRB2;KRAS;HRAS;MAPK3
Autophagy	19/128	3.563887237937542E-17	1.9957768532450232E-16	0	0	14.84375	562.1787496160758	PRKAA1;PRKAA2;TSC2;PIK3R3;PIK3R2;PIK3R1;PIK3CB;CFLAR;MTOR;IGF1R;NRAS;MAPK8;PIK3CA;AKT1;MAPK1;KRAS;HRAS;CTSB;MAPK3
NF-kappa B signaling pathway	17/95	6.507377565238288E-17	3.5790576608810583E-16	0	0	17.894736842105264	666.95491646227	LYN;SYK;GADD45B;PRKCB;TRADD;TNFAIP3;TRAF1;CFLAR;TRAF3;LCK;PLCG2;TRIM25;RIPK1;IKBKG;PLCG1;MAP3K14;BIRC2
Thyroid hormone signaling pathway	18/116	1.099779626564904E-16	5.942668859333166E-16	0	0	15.517241379310345	570.2004569119266	GSK3B;PRKCB;SRC;TSC2;PIK3R3;PIK3R2;PIK3R1;PIK3CB;MTOR;NRAS;PIK3CA;PLCG2;AKT1;MAPK1;KRAS;PLCG1;HRAS;MAPK3
Signaling pathways regulating pluripotency of stem cells	19/139	1.7437913108146642E-16	9.260133167774423E-16	0	0	13.66906474820144	495.9861127952179	GSK3B;STAT3;PIK3R3;PIK3R2;PIK3R1;PIK3CB;IGF1R;NRAS;PIK3CA;AKT1;MAPK1;GRB2;KRAS;IL6ST;JAK2;HRAS;JAK3;JAK1;MAPK3
Necroptosis	20/162	2.0786712556617606E-16	1.0851368588878342E-15	0	0	12.345679012345679	445.79793355206095	STAT5B;HSP90AA1;TRADD;CAMK2A;STAT3;TNFRSF10B;TNFAIP3;FASLG;TYK2;CFLAR;MAPK8;CASP8;RIPK1;FADD;JAK2;BID;JAK3;CAMK2G;BIRC2;JAK1
Chagas disease (American trypanosomiasis)	17/103	2.7200170796397374E-16	1.3962754342150652E-15	0	0	16.50485436893204	591.5459190113912	PIK3R3;PIK3R2;FASLG;PIK3R1;PIK3CB;CFLAR;TGFBR1;MAPK8;CASP8;PPP2R1B;PIK3CA;GNAS;AKT1;MAPK1;FADD;IKBKG;MAPK3
Melanoma	15/72	4.122924723882878E-16	2.0817390409113548E-15	0	0	20.833333333333332	738.0166394157183	PDGFRB;GADD45B;PIK3R3;PIK3R2;PIK3CB;PIK3R1;EGFR;IGF1R;NRAS;PIK3CA;AKT1;MAPK1;KRAS;HRAS;MAPK3
Type II diabetes mellitus	13/46	5.140013675708406E-16	2.5534261485777245E-15	0	0	28.260869565217387	994.904292872539	PIK3R3;PIK3R2;PIK3CB;PIK3R1;MAFA;MTOR;SOCS3;MAPK8;SOCS1;PIK3CA;HKDC1;MAPK1;MAPK3
Gastric cancer	19/149	6.55213825645829E-16	3.2032675920462753E-15	0	0	12.751677852348994	445.8186783645016	GSK3B;GADD45B;SHC1;PIK3R3;PIK3R2;PIK3R1;PIK3CB;TGFBR1;EGFR;MTOR;NRAS;PIK3CA;ERBB2;AKT1;MAPK1;GRB2;KRAS;HRAS;MAPK3
GnRH signaling pathway	16/93	1.0574444481818254E-15	5.0889514068750345E-15	0	0	17.20430107526882	593.2545599246856	PRKCB;SRC;CAMK2A;EGFR;PLD2;MMP14;NRAS;MAPK8;GNAS;MAPK1;KRAS;GRB2;MAP2K7;HRAS;CAMK2G;MAPK3
Estrogen signaling pathway	18/137	2.289644367676946E-15	1.0849391772992298E-14	0	0	13.138686131386862	442.91010070986806	HSP90AA1;SHC1;SRC;PIK3R3;PIK3R2;PIK3R1;PIK3CB;KRT31;EGFR;NRAS;PIK3CA;GNAS;AKT1;MAPK1;GRB2;KRAS;HRAS;MAPK3
Platelet activation	17/124	6.80733722202544E-15	3.176757370278539E-14	0	0	13.709677419354838	447.2203073712242	LYN;SYK;ROCK1;SRC;PIK3R3;PIK3R2;PIK3R1;PIK3CB;RHOA;PPP1CC;PIK3CA;PLCG2;GNAS;AKT1;MAPK1;FYN;MAPK3
Influenza A	19/171	8.699799974315885E-15	3.999311032969093E-14	0	0	11.11111111111111	359.72751512191553	GSK3B;PRKCB;PIK3R3;TNFRSF10B;PIK3R2;FASLG;PIK3R1;PIK3CB;TYK2;SOCS3;MAPK8;PIK3CA;AKT1;TRIM25;MAPK1;MAP2K7;JAK2;JAK1;MAPK3
Th17 cell differentiation	16/107	1.0657790589534211E-14	4.82735220820079E-14	0	0	14.953271028037381	481.0838917297113	STAT5B;HSP90AA1;STAT3;TYK2;TGFBR1;MTOR;MAPK8;LCK;MAPK1;PLCG1;IKBKG;IL6ST;JAK2;JAK3;JAK1;MAPK3
Cholinergic synapse	16/112	2.2394463178943473E-14	9.996369071180566E-14	0	0	14.285714285714285	448.99946637307187	PRKCB;CAMK2A;PIK3R3;PIK3R2;PIK3R1;PIK3CB;NRAS;PIK3CA;AKT1;MAPK1;FYN;KRAS;JAK2;HRAS;CAMK2G;MAPK3
Leukocyte transendothelial migration	16/112	2.2394463178943473E-14	9.853563798735128E-14	0	0	14.285714285714285	448.99946637307187	VAV3;ROCK1;PRKCB;PIK3R3;MSN;PIK3R2;PTPN11;PIK3R1;PIK3CB;PTK2;RHOA;VAV1;PIK3CA;PLCG2;PLCG1;EZR
Fluid shear stress and atherosclerosis	17/139	4.7374388164199135E-14	2.055114303461033E-13	0	0	12.23021582733813	375.2315172572899	HSP90AA1;PRKAA1;PRKAA2;SRC;PIK3R3;PIK3R2;PIK3R1;PIK3CB;PTK2;RHOA;MAPK8;PIK3CA;KDR;AKT1;IKBKG;MAP2K7;NFE2L2
Inflammatory mediator regulation of TRP channels	15/100	7.081835902388929E-14	3.0294520249108197E-13	0	0	15.0	454.1798717936784	NTRK1;PRKCB;SRC;CAMK2A;PIK3R3;PIK3R2;PIK3R1;PIK3CB;PPP1CC;MAPK8;PIK3CA;PLCG2;GNAS;PLCG1;CAMK2G
